"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"11"	12	28	1	4	6.5	0	5	1	1	1.373	8.8879	13.7066	5.7776	8.5298	6.9301	4.0492	-2.5825	11.1318	6.0978	6.4201	-2.177	-0.6694	6.4382	13.4343	7.4893	15.067	5.6562	3.5028	11.7035	1.2736	0.2807	0.4573	0.2445	0.3886	0.2975	0.3458	0.3201	0.267	0.3945	0.2897	0.2177	0.4552	0.2674	0.4977	0.446	0.216	0.4203	0.2495	0.2811	6.3364	1.4178	2.8065	12	11	0.316998126785834	1	0
"12"	12	42	1	4	6.5	0	5	1	1	1.235	1.5092	2.0432	5.0666	17.1466	7.3401	7.3235	2.8329	6.5639	10.3308	5.3918	-5.0464	5.6308	6.9359	1.9362	13.8106	2.7107	7.1917	14.2742	6.0212	10.6993	0.3474	0.2092	0.2499	0.3273	0.4171	0.3683	0.1999	0.2874	0.467	0.2912	0.4645	0.3509	0.2193	0.3028	0.4336	0.2792	0.3375	0.4191	0.349	6.3204	1.5755	2.8195	12	12	0.211070970079941	1	0
"13"	12	18	1	0	0	1	7	1	1	2.118	2.295	-4.776	-1.3364	0.4854	0.4051	6.4996	8.8115	7.47	1.0134	-1.0304	-10.4878	-5.8005	-0.312	2.3804	-6.2984	1.7382	-5.4982	2.3172	4.5255	-2.4199	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7143	3.8355	12	13	0.750472247179215	1	0
"14"	12	4	1	0	0	1	7	-1	1	2.177	0.3131	-0.5616	1.8842	-7.0225	-7.0392	-3.0959	1.4776	-1.9113	-2.3886	1.2862	-7.7329	-4.7566	5.1206	5.1914	4.8032	7.5038	-0.3128	6.7661	-6.911	7.5811	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6799	3.8611	12	14	0.77794778225241	0	1
"15"	12	64	1	-4	-6.5	0	4	-1	1	1.45	-8.064	1.3107	-16.3295	-2.2445	-1.559	-4.3172	-3.1926	1.1984	-9.3221	-5.7091	-14.2776	-4.153	-8.9262	-8.37	-9.5674	-6.6513	-4.7329	-1.6416	-10.081	-13.7257	0.5128	0.2158	0.2857	0.4508	0.2629	0.223	0.3365	0.2237	0.5248	0.2146	0.3944	0.5021	0.2478	0.2079	0.3932	0.4819	0.24	0.2136	0.3946	6.3261	1.6379	3.1005	12	15	0.371563556432483	0	1
"16"	12	19	1	1	1.625	1	10	1	1	3.2	-2.3267	-0.7158	5.6152	0.5134	-5.7167	0.076	10.6573	-5.49	5.0628	1.6332	6.1206	3.0863	6.7228	8.6551	6.4431	-2.0703	-5.2062	4.1097	-4.0624	0.3304	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6706	4.8843	12	16	1.16315080980568	1	0
"17"	12	33	1	1	1.625	1	5	1	1	1.486	-3.142	1.4811	1.1691	4.8761	3.4605	8.8927	0.8275	-0.9228	2.3242	3.2371	-1.5165	6.5169	7.331	-0.5712	4.6159	-8.031	-3.0337	1.8722	-7.4328	11.8098	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6769	3.17	12	17	0.396087946295567	1	0
"18"	12	40	1	1	1.625	0	6	1	1	1.729	-2.378	-3.0316	4.8054	11.1797	1.0661	2.4729	-0.7952	-3.5457	2.8656	3.9136	5.5082	0.6812	5.377	6.4776	-4.7797	8.6608	2.3365	3.9044	-8.8377	-3.4141	0.316	0.5146	0.3184	0.21	0.3138	0.3391	0.4831	0.2067	0.3097	0.4806	0.2154	0.2754	0.2387	0.2888	0.4234	0.2494	0.4717	0.4327	0.2451	6.3327	1.5935	3.3302	12	18	0.547543206701154	1	0
"19"	12	10	1	-1	-1.625	0	5	1	0	1.507	-6.3186	5.3207	-2.2817	-0.5585	6.6309	-2.19	-4.0969	-8.293	-2.3407	-7.319	-9.5901	-2.8679	-0.7706	-2.0888	-4.9121	0.7159	-0.9495	-4.1726	3.2138	9.7353	0.3248	0.2114	0.5005	0.3958	0.2141	0.3821	0.2859	0.214	0.273	0.3383	0.4752	0.2521	0.4564	0.2301	0.5302	0.389	0.2903	0.2424	0.3276	6.3336	1.5316	3.0411	12	19	0.410120919644358	1	0
"20"	12	21	1	4	6.5	1	9	1	1	2.727	5.4209	1.1176	0.8107	0.9258	7.3083	15.7295	4.3053	8.9496	1.558	9.2235	5.5939	4.3947	2.6373	9.7305	11.4705	-2.071	11.752	17.0124	6.8867	5.7587	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5353	4.2606	12	20	1.00320210386345	1	0
"21"	12	22	1	-4	-6.5	0	8	-1	1	2.759	-2.2013	2.3499	-5.5541	-4.118	-12.611	-8.5622	-6.9211	-11.0822	-6.4182	-1.1906	0.0485	-5.595	-6.6514	-14.1153	-0.5652	-14.9649	-15.0681	-5.4801	-6.9681	-4.7996	0.4511	0.3069	0.4842	0.2826	0.2525	0.312	0.4168	0.3148	0.3464	0.2894	0.3395	0.2443	0.2773	0.5113	0.2839	0.382	0.264	0.3102	0.2631	6.3323	1.5757	4.3432	12	21	1.01486829523515	0	1
"22"	12	13	1	2	3.25	0	6	1	1	1.919	0.7866	3.9453	6.9416	4.5417	12.8946	1.7607	14.6274	0.8119	7.5138	1.0364	0.7555	-3.5381	-0.3286	4.2234	7.9646	-2.9181	-4.2968	4.3086	-1.2501	4.971	0.3701	0.2722	0.4751	0.2358	0.3572	0.2371	0.3608	0.2897	0.4646	0.3507	0.2596	0.4664	0.3987	0.3338	0.3969	0.2561	0.2881	0.2282	0.2819	6.3231	1.729	3.6699	12	22	0.651804217025563	1	0
"23"	12	12	1	1	1.625	0	5	1	1	1.599	4.597	3.9714	-2.6462	4.9028	2.9556	-2.7669	-2.7574	-8.3198	-0.3648	3.4445	1.6496	-5.7418	6.561	-6.2927	4.5871	10.3882	0.5795	2.8912	8.2866	6.9199	0.2065	0.2679	0.4755	0.4261	0.2418	0.3473	0.3846	0.4501	0.489	0.2116	0.2502	0.3269	0.3745	0.3058	0.245	0.4026	0.2439	0.4318	0.251	6.3321	1.5357	3.15	12	23	0.469378433851817	1	0
"24"	12	52	1	-1	-1.625	0	11	1	0	3.574	-4.7947	2.7355	3.2589	5.2018	0.9275	-6.9642	-0.1227	-0.7628	-7.3294	-1.6495	-2.7977	-3.4921	-11.9045	3.7812	1.3804	6.2803	-8.4294	2.0773	-1.319	-8.6013	0.4832	0.3903	0.3093	0.3366	0.3955	0.2197	0.4526	0.2249	0.2697	0.3272	0.2968	0.4321	0.3626	0.2047	0.3003	0.209	0.3705	0.2207	0.5167	6.3224	1.6988	5.2919	12	24	1.27368541673724	1	0
"25"	12	6	1	2	3.25	1	8	1	1	2.608	3.6328	9.2285	0.6543	-2.8467	7.0722	0.5145	2.87	13.4731	-0.4193	6.9977	5.2115	1.8908	-3.5374	-8.5273	1.8105	1.2834	8.5035	4.7237	5.84	5.764	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4627	4.0757	12	25	0.958583644064407	1	0
"26"	12	3	1	-1	-1.625	1	8	-1	1	2.432	-1.8642	-0.2163	2.2648	-1.0396	-4.6992	-8.8843	-11.3897	-2.7343	-0.0725	10.7657	0.6785	2.4419	-5.4187	-0.9904	-3.1511	4.4771	-3.8472	-8.8276	-1.3492	-0.3853	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4583	3.8991	12	26	0.888713964103921	0	1
"27"	12	29	1	-4	-6.5	1	5	-1	1	1.347	-5.142	-8.5123	-8.2982	-11.4767	-10.8084	-2.6856	-4.6852	4.3615	-9.7872	-5.9816	-2.4147	-14.731	0.2265	-4.3598	-14.4209	-1.2961	-4.9683	-4.581	-11.7454	-10.6745	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5299	2.8812	12	27	0.297879897428227	0	1
"28"	12	69	1	2	3.25	0	15	-1	0	4.773	2.8874	-5.9973	2.859	8.6703	10.431	4.4836	-1.467	1.6863	2.0544	1.9034	12.7514	5.5126	-2.2516	-0.9276	-2.7274	7.611	8.6783	-0.7045	0.6236	9.6668	0.4682	0.3047	0.3409	0.3055	0.4857	0.3963	0.2111	0.3312	0.2189	0.273	0.3528	0.4582	0.3838	0.2366	0.2775	0.3263	0.2232	0.5116	0.2175	6.3232	1.7236	6.5072	12	28	1.56297503802376	0	1
"29"	12	67	1	0	0	0	9	-1	1	3.091	3.2147	5.4144	-3.4341	-3.3142	-1.1562	-4.8197	3.6912	-0.5181	0.8701	-3.5318	-11.6369	7.2281	-7.2092	-5.2579	3.03	2.4586	-1.3535	7.7776	2.6694	4.4645	0.4962	0.2459	0.5123	0.3232	0.2608	0.4724	0.2833	0.2143	0.3476	0.2294	0.3369	0.2924	0.5041	0.3536	0.2333	0.2713	0.2246	0.3992	0.321	6.3217	1.721	4.8081	12	29	1.12849466314998	0	1
"30"	12	24	1	-1	-1.625	0	5	-1	1	1.535	-0.5842	-1.3788	0.109	-1.8141	3.8408	-5.2839	5.1502	-4.972	2.8173	-6.0773	6.762	-6.9501	-9.4571	-1.0054	-5.7502	3.356	1.2184	3.3039	-9.0578	-7.0984	0.3593	0.2494	0.3185	0.4734	0.3908	0.2506	0.2804	0.3147	0.2157	0.4466	0.2703	0.3583	0.2576	0.3845	0.2996	0.3989	0.2894	0.4498	0.3286	6.3363	1.7044	3.2354	12	30	0.42853038103916	0	1
"31"	12	55	1	2	3.25	0	7	1	1	2.294	0.1389	3.4682	12.115	-0.4721	-2.2594	5.1002	3.3789	0.3827	1.0278	6.1969	4.8854	15.3187	-0.5426	6.3681	-3.2723	5.7118	-5.8607	6.5411	4.7445	3.6472	0.2183	0.4632	0.3007	0.2152	0.4934	0.2101	0.413	0.4799	0.2254	0.492	0.2067	0.4413	0.3703	0.4274	0.2368	0.3383	0.2494	0.322	0.2191	6.3225	1.6721	3.9618	12	31	0.830297018707179	1	0
"32"	12	5	1	1	1.625	1	7	1	1	2.046	0.7192	6.9283	5.5362	-5.1776	-6.041	11.8885	-5.7396	0.1234	0.7298	2.1712	8.059	4.4812	4.3837	2.6823	-3.922	6.9483	3.7502	-2.5133	-3.3132	2.4526	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6528	3.7136	12	32	0.715886667529435	1	0
"33"	12	14	1	4	6.5	0	5	1	1	1.177	7.551	9.0224	4.9151	10.5568	6.1644	10.5188	6.2575	10.9756	2.7542	8.0859	0.8386	-0.9685	2.4081	3.9242	0.5583	-1.002	8.0859	15.0748	6.1142	18.0851	0.209	0.3736	0.3231	0.2379	0.2021	0.309	0.483	0.3821	0.2657	0.3348	0.5026	0.3663	0.3988	0.2138	0.2393	0.4932	0.4377	0.2552	0.2997	6.327	1.4874	2.6777	12	33	0.16296882827814	1	0
"34"	12	38	1	-1	-1.625	0	6	-1	1	1.58	-3.0925	5.68	-7.807	-0.1764	-7.1729	1.4427	-6.2638	7.9797	-6.1631	-2.5192	-1.1522	-1.5615	3.9778	-3.3457	0.2168	-10.9941	6.9808	-1.4773	-0.7566	-4.9861	0.2394	0.2732	0.2003	0.4458	0.2067	0.4264	0.3997	0.2441	0.3575	0.2461	0.3029	0.2015	0.3061	0.5264	0.3332	0.2362	0.5211	0.4602	0.403	6.3297	1.5433	3.1307	12	34	0.457424847038875	0	1
"35"	12	11	1	0	0	0	8	1	1	2.676	4.3649	1.069	0.6383	8.4184	-1.5329	-5.8327	0.7776	-6.8369	5.6724	-0.3754	3.3672	-1.2512	1.928	-8.5475	3.9578	-7.1778	-3.9882	-4.8843	0.4958	8.7697	0.4664	0.2552	0.3874	0.4653	0.2358	0.4592	0.2407	0.282	0.3351	0.2096	0.3877	0.3603	0.204	0.251	0.2959	0.429	0.2686	0.3815	0.419	6.3337	1.6936	4.3772	12	35	0.984323142265982	1	0
"36"	12	65	1	-2	-3.25	0	6	1	0	2.024	-2.441	6.5788	1.7185	2.2019	5.6359	-9.6435	-0.8446	-4.1691	1.0348	-7.137	-0.6237	-3.5191	-7.6982	-1.6691	-9.3671	-8.5554	-2.5158	-9.274	-5.7238	-9.7987	0.4659	0.5312	0.3281	0.3835	0.2417	0.2048	0.5157	0.2674	0.475	0.2592	0.2326	0.299	0.3607	0.2521	0.2172	0.2736	0.2204	0.274	0.5193	6.3216	1.4542	3.4919	12	36	0.705075751425219	1	0
"37"	12	26	1	1	1.625	0	4	1	1	1.152	3.0605	4.6734	2.3966	-6.4564	-5.0622	15.6547	1.2512	-0.4692	-3.7418	-2.351	-0.1334	2.0867	3.5888	-0.6142	8.291	-0.9705	1.0942	-0.1316	4.2954	6.87	0.2401	0.3164	0.3941	0.2882	0.4908	0.2661	0.377	0.2926	0.2155	0.2879	0.3449	0.2541	0.3156	0.2282	0.4584	0.2065	0.3818	0.4589	0.5018	6.3187	1.6472	2.8028	12	37	0.141499562273699	1	0
"38"	12	68	1	1	1.625	0	5	1	1	1.523	2.6541	0.3159	4.4373	5.952	-1.0783	1.1863	10.2512	6.6688	-0.4952	0.7648	8.6564	1.1897	-8.5776	1.5086	-10.1436	4.5484	2.5325	-3.4889	5.2529	1.1311	0.3395	0.3855	0.2362	0.488	0.3047	0.27	0.3487	0.3822	0.2635	0.2313	0.4701	0.233	0.2835	0.3127	0.2384	0.3907	0.3178	0.4659	0.3749	6.3365	1.5247	3.0566	12	38	0.420682073913025	1	0
"39"	12	63	1	4	6.5	1	7	1	1	2.064	2.7514	16.6751	9.998	5.0433	5.2415	-2.2999	10.4602	7.0691	5.3527	1.4758	9.9983	2.4731	-1.5474	5.7839	5.0896	5.0587	5.2306	7.6536	15.0443	12.8194	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6188	3.698	12	39	0.724645847619316	1	0
"40"	12	53	1	0	0	0	9	-1	1	2.275	1.4531	-6.8166	1.6969	3.0002	3.8198	-7.8983	-3.4887	-0.9278	2.1227	0.1362	5.9576	-0.5039	-4.9437	0.5114	-7.7809	0.846	3.1389	-0.2026	-2.7236	13.8246	0.2558	0.2904	0.2553	0.3413	0.2068	0.2906	0.2599	0.2853	0.4206	0.5258	0.3555	0.2896	0.3417	0.5027	0.4306	0.2105	0.2847	0.2404	0.5309	6.3188	1.634	3.9087	12	40	0.821980052402914	0	1
"41"	12	43	1	-4	-6.5	1	5	-1	1	1.479	-4.6368	-1.1903	-10.0845	-8.0467	-8.1971	1.3346	-12.9552	-2.2031	-7.4815	0.5828	-4.965	-8.2329	-16.1476	1.1702	-8.0687	-6.1991	-13.549	-10.4514	-9.9067	-2.5919	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4832	2.9632	12	41	0.391366183728663	0	1
"42"	12	2	1	-2	-3.25	1	7	-1	1	2.16	-1.9566	-9.353	-4.4898	-2.3839	-3.4422	0.6018	8.9736	4.5581	-4.7582	-10.6617	-2.7773	-10.9589	1.2735	-5.5783	-10.3503	-3.7594	-0.6153	-2.9724	-6.1253	-0.1011	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4362	3.5938	12	42	0.770108221696074	0	1
"43"	12	20	1	2	3.25	1	5	1	1	1.585	0.8862	12.2433	10.5888	9.3748	2.2042	-1.6111	-3.4676	2.4646	-1.5649	7.4849	5.4472	-2.487	-5.3191	4.4746	-1.9515	9.4081	1.7806	6.1184	6.606	4.1155	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.72	3.3027	12	43	0.460584407329244	1	0
"44"	12	56	1	4	6.5	0	4	1	1	1.302	6.8247	5.2324	5.7247	3.708	14.6595	5.9538	16.1117	-4.0402	1.1627	10.4185	9.9076	8.7913	2.0065	3.9971	15.7375	4.2587	8.2991	2.0958	5.6575	4.6385	0.3394	0.4992	0.3083	0.2709	0.47	0.2704	0.3313	0.5062	0.2482	0.3223	0.2609	0.2047	0.3048	0.439	0.2523	0.2131	0.5296	0.314	0.2358	6.3206	1.5787	2.8865	12	44	0.263901543786378	1	0
"45"	12	23	1	-2	-3.25	0	4	-1	1	1.206	-0.4876	-6.2405	-9.1072	1.9226	-4.6035	-7.9538	-4.7533	-1.5729	2.2542	-12.1948	4.0362	-4.8327	1.0507	0.3338	-13.1132	2.1326	1.281	-0.7325	-2.6757	-8.5123	0.4148	0.3337	0.3667	0.2163	0.5214	0.3177	0.2605	0.3319	0.2363	0.4074	0.2099	0.3383	0.308	0.386	0.4147	0.2158	0.4163	0.3381	0.2884	6.3222	1.4051	2.6066	12	45	0.187309098304994	0	1
"46"	12	51	1	-2	-3.25	0	3	-1	1	0.924	-3.5985	-5.5831	-11.6516	-3.4761	4.112	0.8338	-13.7049	-0.2439	1.9894	-1.0442	1.1357	-1.9422	-4.152	-1.2768	-4.2358	-9.1718	-1.355	3.4795	-5.0191	-10.9828	0.2593	0.3121	0.4098	0.2395	0.2804	0.4883	0.2292	0.3863	0.4443	0.3228	0.2976	0.2295	0.3868	0.2256	0.5305	0.3408	0.2486	0.3046	0.3926	6.3287	1.4943	2.4409	12	46	-0.0790432073404529	0	1
"47"	12	8	1	-4	-6.5	0	5	-1	1	1.371	-9.3346	-7.8698	-3.3796	-11.4721	-7.7121	-10.6882	-9.131	2.1775	-10.3656	3.2634	-11.7107	-9.1185	-4.4132	-6.9854	-4.0008	2.1012	0.3366	-11.7251	-11.8777	-7.1557	0.2917	0.3247	0.2309	0.4913	0.4528	0.3264	0.2546	0.3284	0.5167	0.227	0.4	0.2075	0.2463	0.3023	0.375	0.3212	0.3874	0.2798	0.3623	6.3263	1.4657	2.8546	12	47	0.315540400580177	0	1
"48"	12	25	1	0	0	0	5	-1	1	1.514	-2.1145	-3.82	-2.2353	1.8998	5.6313	-3.6804	2.7856	7.0232	4.6487	3.45	-8.1486	-8.6423	6.2837	4.9839	-0.4507	-1.2434	-7.3845	4.3704	-3.4791	-1.5929	0.487	0.3009	0.274	0.3721	0.2655	0.3865	0.5174	0.2797	0.3558	0.2562	0.4526	0.2107	0.3423	0.2889	0.2002	0.2807	0.4844	0.3073	0.2732	6.3354	1.6233	3.1483	12	48	0.414755155015257	0	1
"49"	12	36	1	-4	-6.5	0	9	-1	1	2.843	-5.4112	-6.4601	2.6659	-10.7082	-2.6691	4.6869	-12.0745	-2.9978	-8.5259	-5.973	-2.6008	-17.1349	-6.3998	-3.4436	-9.33	-10.5921	-8.0819	-9.0721	-6.5163	-7.6632	0.3386	0.2215	0.3138	0.3816	0.4236	0.2793	0.4049	0.301	0.2141	0.3435	0.2416	0.4754	0.3288	0.4381	0.3683	0.2155	0.3714	0.4399	0.2161	6.3171	1.5218	4.3772	12	49	1.04485983266886	0	1
"50"	12	70	1	4	6.5	0	5	1	1	1.668	4.5742	11.4559	6.7916	1.3637	13.4213	9.2944	8.8179	8.3445	5.2779	15.4884	1.9979	7.9277	13.3437	4.285	5.0185	7.011	0.2697	4.2481	-5.5957	5.7419	0.4946	0.3298	0.2285	0.4639	0.2951	0.3602	0.2477	0.4792	0.5148	0.2635	0.3626	0.2769	0.3149	0.2086	0.4424	0.204	0.359	0.2124	0.2759	6.3341	1.628	3.3025	12	50	0.511625303936555	1	0
"51"	12	59	1	-1	-1.625	1	4	1	0	1.12	2.0927	6.7798	-1.4316	0.1218	2.6181	0.453	-4.1218	6.7824	-6.9095	-4.9336	-3.2014	-8.5928	1.4322	-13.0188	-1.0836	3.9902	-5.2024	-3.2937	-3.7932	-0.9257	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.536	2.6708	12	51	0.113328685307003	1	0
"52"	12	46	1	0	0	1	11	1	0	3.639	-3.7715	-0.1079	1.4941	-3.973	0.7533	0.7078	-8.0841	10.1241	0.8987	-4.9988	1.3678	0.1564	0.5797	9.9637	-4.6379	0.4025	7.5756	-5.356	-4.1679	1.9563	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4247	5.0731	12	52	1.29170891863002	1	0
