"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"1"	19	40	1	1	1.075	0	1	1	1	0.109	-1.5308	8.913	-8.3093	0.6243	6.5333	6.137	1.3393	-7.6226	0.5806	2.1364	6.6	3.536	2.5595	-2.2018	1.4428	-3.8872	-0.8737	-1.0153	10.6991	-3.3125	0.4244	0.5259	0.2205	0.2764	0.3025	0.259	0.4687	0.2043	0.3479	0.3172	0.2332	0.3201	0.4882	0.3086	0.4246	0.226	0.2573	0.349	0.3753	6.3288	1.5501	1.6759	19	1	-2.21640739675299	1	0
"2"	19	62	1	2	2.15	1	6	1	1	1.908	3.8671	-0.5042	8.7261	1.359	3.6107	2.8424	-1.3929	6.904	2.682	8.2588	-3.0515	-0.5138	4.1188	-1.2366	-5.8198	-4.1246	10.6884	5.8699	-6.899	5.7858	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6565	3.5752	19	2	0.646055573026095	1	0
"3"	19	8	1	-4	-4.3	0	7	-1	1	1.925	-2.149	-5.1964	2.8472	2.9571	-9.4026	-7.4655	-0.6992	-2.253	-6.3447	-6.812	-9.5611	-6.0987	-10.4245	-3.7604	4.6003	-5.605	4.9999	-9.9709	-3.8422	-10.3989	0.2428	0.3855	0.4969	0.2141	0.3356	0.2453	0.2192	0.4685	0.2004	0.3896	0.32	0.4517	0.3278	0.5238	0.3022	0.3463	0.2199	0.3002	0.3292	6.319	1.6282	3.5593	19	3	0.654925967739748	0	1
"4"	19	65	1	-2	-2.15	0	12	1	0	4.141	-3.8084	-12.0157	-4.7056	1.8809	1.1855	-8.3654	-4.4264	-0.4846	3.622	-1.4713	10.4217	-5.7841	-6.639	-6.8786	-0.1737	1.6612	-1.827	-0.8915	0.5082	-3.8572	0.4111	0.3213	0.2437	0.2994	0.4608	0.3281	0.2595	0.3747	0.4507	0.2344	0.3807	0.4517	0.2208	0.3068	0.2809	0.3494	0.2188	0.4351	0.3013	6.329	1.5866	5.7412	19	4	1.42093730456343	1	0
"5"	19	7	1	4	4.3	1	5	1	1	1.569	2.2477	6.3649	2.7916	0.0184	14.6034	-0.271	6.3769	-3.6911	9.6459	9.9981	2.7851	6.8446	-3.6913	7.8881	-2.1054	8.4622	5.1757	0.2428	4.9087	8.5756	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4321	3.0035	19	5	0.450438473750896	1	0
"6"	19	37	1	-2	-2.15	0	4	-1	1	1.512	-4.8349	-0.521	-4.3526	-5.1045	4.3922	-6.2505	-1.1683	8.0943	-5.2716	3.9104	-5.6519	-2.6445	1.1634	-10.6527	-6.1357	2.7805	-0.3143	4.2007	-9.1235	-6.647	0.4196	0.5031	0.2283	0.4082	0.2046	0.2682	0.2983	0.3823	0.2603	0.3613	0.2923	0.3318	0.2968	0.5285	0.2162	0.2572	0.4545	0.2185	0.4053	6.335	1.669	3.1797	19	6	0.413433277757341	0	1
"7"	19	23	1	-2	-2.15	0	17	-1	1	5.707	-5.4932	-1.0304	3.63	-1.4262	-3.9407	0.4122	4.8058	3.4331	3.8373	-7.4802	-7.7884	-13.0967	5.4729	-6.1341	-2.4919	-5.317	1.582	-5.7373	-5.4675	-2.6041	0.2483	0.4653	0.3514	0.4739	0.3115	0.3594	0.3963	0.2148	0.2456	0.4294	0.2921	0.4059	0.2876	0.2528	0.422	0.3831	0.2591	0.2123	0.3078	6.3188	1.5415	7.2582	19	7	1.74169349155457	0	1
"8"	19	47	1	1	1.075	1	3	1	1	0.996	-0.0074	1.5936	5.7279	5.2305	4.233	-7.0148	1.6997	-0.047	3.1127	-0.9587	5.4412	-4.6375	10.4897	-4.6449	-5.1644	-7.1389	4.8893	6.6451	4.9764	-2.1723	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4858	2.4804	19	8	-0.00400802139753882	1	0
"9"	19	66	1	-1	-1.075	0	11	-1	1	3.406	-2.0039	-3.2811	-6.5051	6.7159	-3.0835	2.8485	2.7294	-9.2403	0.1232	3.0638	-6.8065	-6.8429	-2.4061	7.1036	0.073	2.8935	5.1848	-8.096	0.9948	-4.1262	0.3628	0.2471	0.4164	0.2603	0.2003	0.2462	0.2918	0.3483	0.2119	0.3927	0.4962	0.2929	0.5215	0.2782	0.4143	0.5295	0.3154	0.2814	0.2193	6.3265	1.4846	4.9063	19	9	1.2255385822405	0	1
"10"	19	44	1	-2	-2.15	1	5	-1	1	1.66	-5.2947	3.2408	-0.564	-5.5042	-5.7705	0.2836	-4.2372	-2.1384	2.3396	-8.7616	7.532	-0.013	-4.632	-1.066	-10.3227	-1.5355	-1.1109	-0.602	5.9958	-11.6147	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6675	3.3439	19	10	0.506817602368452	0	1
"11"	19	25	1	0	0	0	17	1	0	5.515	-1.8276	-0.2049	-6.4813	8.2868	-6.6453	8.9812	-0.6224	-1.4164	1.6821	-0.2161	-0.4745	0.603	1.4795	3.4801	-0.0168	-6.3001	-11.1726	1.8641	4.9054	3.2438	0.2971	0.2092	0.4968	0.2139	0.4063	0.2373	0.2906	0.3207	0.3951	0.5016	0.2141	0.2433	0.4691	0.237	0.4736	0.2227	0.3412	0.3128	0.4525	6.3348	1.5183	7.0489	19	11	1.70747165270547	1	0
"12"	19	56	1	4	4.3	0	6	1	1	2.003	0.4641	5.9189	4.051	13.1088	-2.6296	2.6385	-0.2381	-5.4674	3.1351	1.6452	12.4879	2.6082	5.5319	6.9893	6.6619	3.1496	11.9105	1.4218	0.0126	11.6255	0.4267	0.3123	0.2803	0.3734	0.4453	0.2418	0.3876	0.2183	0.4141	0.4992	0.2696	0.351	0.2713	0.3038	0.2272	0.2706	0.2216	0.4639	0.3509	6.3288	1.5203	3.5373	19	12	0.694646056683681	1	0
"13"	19	31	1	-1	-1.075	1	7	-1	1	2.089	0.0545	0.694	-6.1392	-2.1064	11.1314	-0.796	4.3091	2.8626	-4.5705	-3.6927	-1.0288	3.2041	-5.9786	4.7029	1.7121	0.6073	-4.9779	-6.4614	-8.3524	-6.4823	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4569	3.5563	19	13	0.736685482574429	0	1
