subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
7.0000 42.0000 1.0000 0.0000 0.0000 9.9000 2 -1.0000 1.0000 1.7340 -10.0000 -2.0000 10.0000 -6.0000 6.0000 2.0000 0.4923 0.7100 0.3501 0.5601 0.3827 2.4951 1.7979 4.5543 
7.0000 20.0000 1.0000 -2.0000 1.0000 6.6000 2 -1.0000 1.0000 2.1860 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9438 4.6926 
7.0000 27.0000 1.0000 -2.0000 0.0000 6.6000 2 -1.0000 1.0000 1.3940 8.0000 -4.0000 -12.0000 0.0000 -8.0000 4.0000 0.4124 0.7097 0.4586 0.3386 0.5745 2.4939 1.9167 4.6531 
7.0000 15.0000 1.0000 -2.0000 1.0000 -9.9000 8 1.0000 1.0000 1.2300 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8233 4.5759 
7.0000 57.0000 1.0000 4.0000 1.0000 -9.9000 8 1.0000 1.0000 1.3190 -6.0000 2.0000 10.0000 -2.0000 14.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8904 4.6427 
7.0000 5.0000 1.0000 -4.0000 1.0000 3.3000 2 -1.0000 1.0000 1.4880 -14.0000 -6.0000 6.0000 -10.0000 2.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7831 4.5260 
7.0000 36.0000 1.0000 0.0000 0.0000 -9.9000 8 1.0000 1.0000 1.5130 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.3271 0.5168 0.7695 0.3524 0.5433 2.5091 1.7805 4.5517 
7.0000 23.0000 1.0000 -2.0000 0.0000 -6.6000 8 1.0000 1.0000 1.9550 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.3563 0.7319 0.3271 0.5712 0.5176 2.5040 1.7831 4.5466 
7.0000 53.0000 1.0000 2.0000 0.0000 0.0000 8 1.0000 0.0000 1.4400 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.5397 0.3253 0.5215 0.6882 0.4201 2.4947 1.8197 4.5706 
7.0000 41.0000 1.0000 0.0000 0.0000 6.6000 2 -1.0000 1.0000 2.3290 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.5327 0.3723 0.4904 0.3916 0.7035 2.4904 1.8425 4.5830 
7.0000 51.0000 1.0000 2.0000 0.0000 -6.6000 8 1.0000 1.0000 1.2090 -8.0000 4.0000 12.0000 0.0000 8.0000 -4.0000 0.7350 0.3239 0.6790 0.4079 0.3478 2.4936 1.7593 4.5027 
7.0000 59.0000 1.0000 4.0000 1.0000 -3.3000 8 1.0000 1.0000 1.2390 2.0000 10.0000 14.0000 -6.0000 6.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9704 4.7259 
7.0000 22.0000 1.0000 -2.0000 0.0000 -9.9000 8 1.0000 1.0000 1.0350 -4.0000 4.0000 8.0000 -12.0000 0.0000 -8.0000 0.6257 0.3510 0.4753 0.3391 0.7050 2.4961 1.8067 4.5552 
