"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"23"	11	7	1	4	5.62	1	4	1	1	1.182	2.8092	2.4921	2.8101	0.1081	-0.2565	-1.9455	7.5593	5.8834	7.522	0.3746	6.6552	6.7785	-1.4754	12.4778	5.4403	9.1347	10.217	9.8704	16.3602	10.3905	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5058	2.699	11	23	0.167207918983906	1	0
"24"	11	51	1	-2	-2.81	0	5	1	0	1.554	-0.1949	1.0858	-12.6042	-1.8878	1.1872	4.6008	-5.6816	-0.7901	-0.8895	-12.115	2.5028	-10.1412	-8.6597	0.1112	-4.7697	-3.0046	1.7454	-5.2395	-1.2395	0.9126	0.2938	0.2094	0.5049	0.4233	0.3624	0.2505	0.2941	0.3784	0.4796	0.3384	0.2297	0.3233	0.4694	0.2926	0.2094	0.2399	0.3492	0.3169	0.3643	6.3295	1.6466	3.2051	11	24	0.440832251945456	1	0
"25"	11	70	1	4	5.62	0	3	1	1	1.159	2.3048	3.939	8.4239	1.6685	0.3406	13.4395	16.1911	15.1932	4.0208	6.0239	1.4162	4.3896	-1.035	4.1979	7.7487	1.366	2.655	12.2919	3.6718	5.9971	0.3828	0.4967	0.3202	0.2572	0.2271	0.3179	0.2021	0.4244	0.2886	0.2615	0.5222	0.3022	0.4288	0.2755	0.3883	0.2112	0.2587	0.4179	0.3519	6.3353	1.6919	2.8595	11	25	0.147557564357615	1	0
"26"	11	36	1	-4	-5.62	0	6	1	0	1.632	-1.3579	-7.3271	2.3211	-6.7818	5.0711	-13.1014	0.0662	-5.8025	-12.512	-11.8873	-8.8488	-8.2973	-10.2082	-7.6593	-2.5816	0.4008	-2.3612	-6.5726	-8.6275	-7.3259	0.3824	0.2586	0.205	0.4199	0.2877	0.2043	0.506	0.203	0.2334	0.4412	0.2322	0.4571	0.3998	0.4549	0.2293	0.3155	0.359	0.2924	0.436	6.3176	1.5518	3.1826	11	26	0.489806256541915	1	0
"27"	11	34	1	2	2.81	1	6	1	1	1.876	1.5594	-0.0425	-2.9241	-4.1686	8.3455	-1.4569	2.2089	5.5603	-5.5204	0.0121	3.2542	8.3364	5.5093	6.3993	6.6495	14.1129	0.9425	2.5074	8.2226	-1.995	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7291	3.6272	11	27	0.629141850584033	1	0
"28"	11	19	1	1	1.405	1	3	1	1	0.904	4.8331	4.4731	0.2333	-5.4326	-0.1446	-0.1247	-2.7355	0.9165	-1.042	10.0488	5.2538	10.5684	-1.7985	2.8594	3.5328	1.1926	5.5101	4.8322	-4.4286	-9.8453	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6486	2.5715	11	28	-0.100925918589961	1	0
"29"	11	45	1	-1	-1.405	1	6	-1	1	1.967	-5.3603	-2.5806	-7.5529	-3.6609	0.7804	-2.7173	-5.4245	-9.4684	-1.2385	-4.4976	1.7442	8.1542	-3.7342	4.4867	-3.9523	5.6332	6.3323	-1.5665	-7.2142	1.8416	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5638	3.5513	11	29	0.676509539406922	0	1
"30"	11	23	1	-2	-2.81	0	3	-1	1	1.072	-1.9185	-11.3539	-0.9691	-12.5352	-0.4836	1.9984	-2.221	2.3812	-3.755	3.8918	-1.3346	-4.3879	-13.2751	-6.9592	-1.0724	-0.6157	-6.504	4.3443	-0.2667	-2.2362	0.4474	0.3629	0.3904	0.2887	0.2206	0.3611	0.3349	0.2167	0.3489	0.5035	0.2777	0.2343	0.4253	0.2188	0.4619	0.2036	0.4292	0.2292	0.3783	6.3335	1.509	2.5893	11	30	0.0695260626486103	0	1
"31"	11	65	1	-2	-2.81	0	7	-1	1	2.268	-2.648	-2.4427	-0.3969	1.3404	-6.7541	-7.7581	3.8003	-0.9255	-4.319	-1.4326	3.5365	-2.5387	-5.3267	-0.2885	-1.9204	-1.0255	4.8347	-3.1968	-15.555	-11.5978	0.4034	0.2982	0.2658	0.2186	0.5024	0.2301	0.3897	0.2105	0.2457	0.4594	0.3971	0.4779	0.2008	0.2301	0.3508	0.3906	0.5211	0.2358	0.2893	6.3175	1.4845	3.7684	11	31	0.818898385865506	0	1
"32"	11	10	1	-1	-1.405	0	4	-1	1	0.978	-1.9573	-3.161	-1.7757	6.3745	-8.8825	-4.796	-2.7838	2.6826	0.6651	-8.3375	-6.1521	-5.8844	0.4652	2.0876	5.6655	-4.5605	-4.4795	-6.5561	8.715	4.141	0.3092	0.3479	0.3008	0.2252	0.3103	0.511	0.2111	0.3415	0.4688	0.3727	0.3219	0.4271	0.2213	0.257	0.32	0.4112	0.2285	0.3089	0.4286	6.3228	1.6372	2.6288	11	32	-0.0222456089473197	0	1
"33"	11	44	1	-2	-2.81	1	4	-1	1	1.216	-1.0261	-7.5784	-6.9438	5.8014	-6.7647	3.6439	4.2622	-4.0081	-7.171	1.7253	-10.2545	-1.2384	-4.6169	-11.3004	0.7554	1.4893	0.3731	-3.2061	-6.8055	-3.0088	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.417	2.6496	11	33	0.195566783543975	0	1
"34"	11	14	1	4	5.62	0	4	1	1	1.2	3.8156	3.6556	5.1689	4.9427	4.693	-1.1887	-5.6789	13.7945	7.4936	9.6139	9.3955	7.4297	8.2592	6.1708	6.2918	5.8531	11.3966	-2.0665	1.0174	13.2499	0.4749	0.267	0.3947	0.3011	0.261	0.2965	0.2462	0.3136	0.4343	0.356	0.2582	0.3993	0.3255	0.2368	0.2747	0.4879	0.2294	0.4269	0.3482	6.3323	1.7247	2.9339	11	34	0.182321556793955	1	0
"35"	11	11	1	0	0	0	4	-1	0	0.993	-4.1783	4.1671	-3.9122	-1.0943	-5.761	-0.2444	-2.0767	10.423	-6.9479	-0.9723	11.0565	1.5168	-2.1277	-5.6607	2.0844	-3.1769	3.9959	4.0894	-4.9051	3.0821	0.4305	0.2112	0.2774	0.4387	0.267	0.2073	0.3673	0.4056	0.4486	0.423	0.3297	0.2803	0.2234	0.3736	0.2302	0.4726	0.2432	0.3739	0.3209	6.3245	1.5254	2.5265	11	35	-0.00702461493696447	0	1
"36"	11	16	1	-2	-2.81	1	5	-1	1	1.638	-4.5605	-13.0116	2.7695	-6.996	-6.3371	0.0355	0.3014	-3.5135	-5.4625	-2.9918	2.388	-6.4975	2.2518	-10.4345	6.3604	1.0002	-5.9643	2.8937	-2.0149	-4.9571	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6702	3.3219	11	36	0.493475985430878	0	1
"37"	11	62	1	2	2.81	1	4	1	1	1.313	3.9876	-2.3974	1.4023	1.324	8.9816	-0.7686	5.8101	-10.0267	-4.5847	4.431	9.3846	8.6159	-0.7744	5.4997	5.7096	1.3309	2.0054	10.2275	2.7564	4.8644	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6634	2.9802	11	37	0.272314595320659	1	0
"38"	11	17	1	-1	-1.405	1	6	-1	1	1.753	-5.1699	-0.7781	8.7675	-0.1198	-1.882	0.1304	-1.5179	1.656	1.2187	5.0342	-3.0122	-4.4021	0.6524	-14.2368	6.9426	-4.6199	-6.2599	-1.6285	-4.4172	-3.8681	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5293	3.2873	11	38	0.561328605939097	0	1
"39"	11	56	1	4	5.62	0	4	1	1	1.274	3.4534	1.8555	13.217	8.9292	1.2121	3.8239	7.3854	-0.6631	1.8928	9.2739	0.147	9.3109	11.637	13.8532	13.6066	3.3835	5.6138	-2.349	4.3068	2.396	0.2474	0.4695	0.3117	0.2667	0.3561	0.2195	0.3199	0.4314	0.2421	0.3958	0.2394	0.3	0.3549	0.4008	0.2578	0.3757	0.4407	0.3057	0.3979	6.3329	1.5536	2.8249	11	39	0.242161557149972	1	0
"40"	11	66	1	-1	-1.405	0	8	-1	1	2.266	0.6798	1.359	-2.3845	6.1491	-7.6864	-6.8473	-3.2865	-2.5252	6.126	-0.9596	2.3477	-0.3383	-1.126	-9.1485	-9.1549	-9.1427	3.5027	5.6518	0.1641	-3.1503	0.4677	0.2916	0.3879	0.1998	0.2676	0.2117	0.2477	0.304	0.4648	0.2973	0.3425	0.4639	0.3067	0.4701	0.3383	0.3894	0.3548	0.2017	0.3187	6.3263	1.655	3.9166	11	40	0.818016162605815	0	1
"41"	11	54	1	1	1.405	0	3	1	1	0.89	5.1431	-2.6848	1.7377	-6.275	-0.1608	-1.4212	-1.8088	10.104	3.9043	-2.6113	1.1424	-0.1463	7.6917	1.1397	-9.9092	8.6154	-0.2833	2.5984	3.6414	7.1742	0.3478	0.2234	0.3807	0.3508	0.3791	0.2496	0.4813	0.2867	0.3843	0.4592	0.3661	0.4232	0.1998	0.4258	0.3036	0.2777	0.2076	0.3366	0.2393	6.3228	1.6364	2.5411	11	41	-0.116533816255952	1	0
"42"	11	21	1	4	5.62	1	3	1	1	0.968	8.7781	7.6646	-0.289	5.35	10.1974	10.4143	11.2787	5.9447	0.8223	12.0392	5.0776	-2.5366	1.0565	2.1553	7.8909	4.9461	12.1202	-3.7825	12.5274	1.681	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5554	2.5352	11	42	-0.0325231917055601	1	0
"43"	11	67	1	0	0	0	4	1	0	1.132	0.6699	-2.8525	5.7343	-8.3141	-1.6152	4.7716	8.9707	3.9569	0.5205	-4.3954	-2.0958	-1.7016	1.7485	0.7494	-4.4025	0.5312	2.879	0.6577	-12.4596	5.5146	0.2846	0.2518	0.4237	0.2156	0.4621	0.2581	0.368	0.4336	0.3117	0.4279	0.3513	0.5038	0.2318	0.3642	0.2252	0.2518	0.2149	0.4019	0.354	6.3359	1.5547	2.6995	11	43	0.123985979780991	1	0
"44"	11	30	1	-2	-2.81	1	6	-1	1	1.903	-4.4565	-6.6445	4.9845	-5.3931	-8.192	0.793	1.5626	-8.2008	3.2067	-8.9879	0.4528	-0.088	-9.2711	7.3665	1.6761	-5.2458	-3.6485	-6.2382	-7.1724	-4.0545	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6053	3.5208	11	44	0.643431588314012	0	1
"45"	11	6	1	2	2.81	1	4	1	1	1.091	4.7178	-1.3522	14.2862	0.7656	2.2472	-3.4174	6.2955	4.7939	1.5762	-6.8373	4.0586	-2.8892	3.6392	8.2079	3.7913	3.4746	-2.1097	4.1389	1.4214	10.6313	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4243	2.5249	11	45	0.0870947068509337	1	0
"46"	11	50	1	-4	-5.62	0	5	-1	1	1.658	-1.3983	-5.5529	-5.6205	-8.3609	-8.0236	-0.0404	-1.3085	-3.2049	3.8368	-11.6993	-7.1395	1.1258	-14.074	-12.3241	0.6268	-3.7962	-8.406	-5.691	-7.5247	-13.2436	0.425	0.5088	0.2649	0.2087	0.2671	0.5272	0.2213	0.344	0.4545	0.3973	0.3305	0.3036	0.2524	0.3868	0.212	0.2374	0.3533	0.4086	0.2335	6.3368	1.5374	3.2085	11	46	0.505612056713103	0	1
"47"	11	32	1	0	0	1	8	-1	0	2.387	1.5222	-4.9786	1.1669	-2.1227	5.4883	1.0653	-4.323	-0.1654	4.7696	3.3628	0.4314	-8.9511	-1.4802	-3.8423	7.9129	6.8429	-0.3557	4.6386	-0.3969	-11.4514	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6943	4.0873	11	47	0.870037347356693	0	1
"48"	11	46	1	0	0	1	7	1	0	2.12	-4.8829	-7.276	-0.285	6.672	8.1091	-2.8048	-1.0678	5.7631	0.2527	-5.3012	-3.9005	5.8867	-1.7499	6.653	5.7765	-5.5451	-1.1064	-5.1854	-1.2201	2.9387	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6862	3.8209	11	48	0.751416088683921	1	0
"49"	11	60	1	0	0	1	8	1	0	2.371	-2.6382	8.0854	-10.2704	-0.6191	9.064	1.893	0.3892	-4.1473	-2.7003	-0.216	3.0942	-8.8	7.9034	-5.1162	-1.8381	0.4971	1.4559	-0.8885	4.8191	-0.2452	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5629	3.9385	11	49	0.863311807083268	1	0
"50"	11	2	1	-2	-2.81	1	4	-1	1	1.096	-4.6527	-7.8186	-10.9777	-5.8857	-5.3635	-4.4196	-6.9542	2.8437	-1.772	4.4734	-6.1588	-0.4111	1.6335	-5.2745	3.3517	-11.5893	-0.3714	-0.1842	7.2552	-2.27	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5781	2.6804	11	50	0.0916671885258239	0	1
"51"	11	31	1	-1	-1.405	1	7	1	0	2.303	-2.7674	3.4027	4.3485	-8.0863	-2.2064	-4.2594	-1.2896	-6.8608	-7.9567	-1.4241	5.9039	5.6136	-3.7243	4.5471	2.814	-4.3573	2.7815	-7.724	-8.9072	2.4465	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6843	3.9875	11	51	0.834212620838548	1	0
"52"	11	4	1	0	0	1	4	-1	0	1.287	-2.7092	-9.0766	-4.3523	-3.963	-4.446	0.1647	-8.1723	3.8174	2.5118	2.5289	3.8746	-3.8282	-2.5135	4.6343	3.0451	-0.7406	10.5215	5.7767	3.0353	-2.1039	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5822	2.8713	11	52	0.25231392861399	0	1
