"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"11"	2	9	1	-2	-3.54	0	5	-1	1	1.588	-0.2116	-6.2018	-5.2528	-1.2031	-5.5571	-2.3849	0.3855	6.1843	-10.4851	-4.4188	-0.9863	-5.4455	-5.3483	-4.0394	1.1499	5.3543	0.7321	-11.8916	-9.0333	-10.794	0.4065	0.2832	0.3744	0.4669	0.3616	0.2048	0.2616	0.376	0.2538	0.2166	0.3517	0.3054	0.2507	0.4281	0.3079	0.516	0.2899	0.2597	0.405	6.3198	1.4115	3.0051	2	11	0.462475362824944	0	1
"12"	2	69	1	2	3.54	0	12	-1	0	3.872	-0.6286	5.8624	8.6547	-2.7052	0.5652	1.1312	3.283	1.0351	7.7698	1.5424	5.6049	6.1432	3.8492	1.9043	9.5331	-7.4441	14.0899	-1.4989	7.9515	3.8393	0.5313	0.2409	0.202	0.4237	0.3811	0.2084	0.255	0.2111	0.4142	0.3697	0.2824	0.4986	0.409	0.3278	0.2857	0.4553	0.2729	0.3504	0.2158	6.3354	1.4084	5.2897	2	12	1.35377116941433	0	1
"13"	2	23	1	-2	-3.54	0	3	-1	1	0.957	-6.7337	-8.4562	1.0132	0.9074	-5.9711	6.5889	-5.3253	-14.7728	0.8812	-2.6524	-0.2478	-8.7141	-0.722	-7.7833	-6.1458	3.0419	-7.4092	-1.936	-2.731	-1.9887	0.2069	0.4714	0.3845	0.3413	0.2031	0.2744	0.4342	0.2115	0.2498	0.4054	0.2523	0.3169	0.2055	0.3773	0.525	0.3037	0.4844	0.2976	0.3819	6.3272	1.4873	2.4406	2	13	-0.0439518875291828	0	1
"14"	2	26	1	1	1.77	0	19	-1	0	6.148	-1.2179	6.678	-3.7632	1.6882	3.3449	3.9504	2.1149	-7.1261	-3.3932	11.0838	-1.5438	-6.734	10.5669	0.8263	-2.4844	4.1813	3.9698	3.9099	1.1377	6.375	0.2647	0.4815	0.3859	0.2563	0.4904	0.2653	0.3319	0.3576	0.2098	0.3215	0.502	0.2242	0.2786	0.4907	0.251	0.4023	0.2808	0.2503	0.2899	6.3347	1.4703	7.6153	2	14	1.81612682567635	0	1
"15"	2	40	1	1	1.77	0	9	1	1	3.001	3.0997	4.0336	0.2665	8.4344	-2.4757	2.8885	-0.9069	7.3988	-6.9958	4.7238	0.847	11.2446	3.3905	-3.9098	-1.7236	4.6664	-1.6591	-0.9976	8.8005	-6.2486	0.3051	0.397	0.3514	0.2709	0.4743	0.2662	0.4893	0.2373	0.4169	0.5135	0.2314	0.3107	0.2761	0.3504	0.386	0.2084	0.287	0.2168	0.3394	6.3282	1.4955	4.5184	2	15	1.09894556645823	1	0
"16"	2	45	1	-1	-1.77	1	5	-1	1	1.58	0.3861	-13.967	1.3315	1.167	-1.1233	-8.222	-3.7487	-4.1119	-5.5222	-7.288	4.8185	0.0415	1.4287	-6.6919	-2.8888	0.1075	-0.266	7.2225	3.5263	-2.893	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5685	3.1646	2	16	0.457424847038875	0	1
"17"	2	39	1	0	0	0	5	-1	0	1.359	-2.1695	2.3251	-2.7432	5.5665	-3.5771	4.875	-6.783	-0.9017	6.8719	-4.4164	-3.1407	-1.0711	-3.0295	-8.8103	-0.5172	7.6267	1.6268	11.1841	-0.645	-2.6697	0.2546	0.4875	0.2416	0.3113	0.2534	0.4328	0.2144	0.3627	0.4961	0.2633	0.3656	0.2118	0.2738	0.3252	0.2471	0.28	0.5254	0.4844	0.2904	6.3213	1.6295	3.01	2	17	0.306749135169007	0	1
"18"	2	56	1	4	7.08	0	7	1	1	1.749	10.1787	2.3874	4.586	6.2172	9.3275	5.7503	9.4913	6.7496	17.84	8.3614	16.9458	4.4896	-3.4343	1.8243	0.9817	9.9281	9.465	3.3575	8.9366	7.8221	0.2657	0.4021	0.2388	0.2736	0.2467	0.3191	0.3745	0.4102	0.3785	0.3368	0.4867	0.3423	0.2644	0.2029	0.3154	0.2457	0.4785	0.2508	0.5039	6.3364	1.5948	3.3501	2	18	0.559044196036465	1	0
"19"	2	37	1	-2	-3.54	0	10	-1	1	3.313	-0.8069	-5.7277	6.0341	-4.3754	1.5045	-0.881	-7.6997	-11.6492	-6.6054	-9.0761	-2.699	1.9664	-9.7161	-0.455	-2.7698	-12.3531	4.736	-3.9471	-1.3181	-5.3365	0.2891	0.4724	0.5204	0.423	0.2481	0.3089	0.2068	0.2689	0.2066	0.4018	0.2459	0.4162	0.4901	0.3167	0.3909	0.2502	0.2886	0.3503	0.2229	6.3178	1.6004	4.9306	2	19	1.19785412331776	0	1
"20"	2	31	1	-1	-1.77	1	18	1	0	5.934	-0.2837	-9.6028	1.8285	-4.2109	1.65	-3.6583	-7.886	-3.2733	-2.7319	4.1892	-7.4427	2.7082	3.3054	-12.3082	0.264	5.4824	-3.6972	-0.539	3.9605	-4.3434	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6222	7.5677	2	20	1.78069852186863	1	0
"21"	2	33	1	1	1.77	1	7	-1	0	2.166	0.0936	5.9745	-10.7964	1.9158	1.425	-1.5803	5.5005	1.1514	1.5943	0.5268	-6.8638	5.2479	6.0811	2.8044	9.6874	-0.004	7.8679	-4.0063	2.5873	4.6162	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4322	3.6001	2	21	0.772882148578799	0	1
"22"	2	18	1	0	0	1	11	-1	0	3.576	3.0419	-0.1601	-0.3004	1.7133	3.4511	-9.2397	-2.2578	1.8618	1.9424	5.652	-10.762	1.0377	-2.5928	-6.2738	3.2154	11.4406	0.8425	0.2734	2.7624	-4.8442	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7296	5.3098	2	22	1.27424485731127	0	1
"23"	2	27	1	2	3.54	0	11	1	1	3.71	1.5031	-1.2258	10.0222	0.878	1.1884	4.4293	14.1001	7.2276	6.2859	10.4199	-4.9901	3.1559	5.5477	-0.951	5.3959	4.9333	5.5028	4.5975	1.1117	-7.0762	0.3571	0.477	0.2201	0.393	0.2441	0.4637	0.247	0.2822	0.4899	0.5259	0.2102	0.2416	0.3115	0.3578	0.3892	0.2337	0.3583	0.3177	0.2095	6.3292	1.4042	5.1107	2	23	1.31103187661934	1	0
"24"	2	6	1	2	3.54	1	15	-1	0	4.858	4.2528	1.0882	9.9124	5.0641	7.7421	-0.606	-6.5269	8.6748	3.437	7.9521	-2.2189	-0.2258	11.6746	-0.8246	-4.0901	3.3186	6.5158	8.7563	2.7006	3.4495	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4528	6.309	2	24	1.58062683057998	0	1
"25"	2	44	1	-2	-3.54	1	12	-1	1	3.743	-7.9583	-7.3308	-6.4048	4.4633	-7.6315	0.5796	-3.2331	-5.3624	-8.0434	-3.3229	-13.8333	-2.0395	0.6779	2.5779	-7.8731	-1.8303	2.858	-1.3847	3.0242	-9.4847	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.462	5.2269	2	25	1.31988742892229	0	1
"26"	2	42	1	4	7.08	0	5	1	1	1.531	3.8792	19.2385	10.8642	5.4417	10.5492	0.5848	2.5244	5.7272	3.8021	15.8073	5.8616	2.3516	1.171	8.1646	10.7016	6.693	6.9505	5.4472	2.2994	11.6296	0.3274	0.2105	0.3687	0.2718	0.3543	0.5251	0.327	0.4601	0.3399	0.2717	0.2144	0.4622	0.2158	0.2512	0.3153	0.2112	0.4422	0.4994	0.2664	6.3346	1.6199	3.165	2	26	0.425921116675547	1	0
"27"	2	36	1	-4	-7.08	0	5	-1	1	1.176	-10.482	-5.9533	-5.8112	-11.3256	-10.5051	-3.7656	-16.6478	-4.709	-12.0224	-12.313	-3.5716	0.252	-13.7744	-10.4445	-1.3323	-4.904	0.5354	-4.2873	-0.9796	-9.3184	0.2235	0.3498	0.2325	0.3425	0.305	0.4255	0.2067	0.2845	0.3852	0.4219	0.3854	0.2786	0.3685	0.4322	0.3177	0.3691	0.2358	0.5172	0.2417	6.3233	1.6457	2.8433	2	27	0.162118849476435	0	1
"28"	2	51	1	-2	-3.54	0	4	-1	1	1.133	-1.196	-5.714	-1.6557	-6.1645	-0.1872	-5.4295	3.5348	-5.6191	-2.0148	-8.334	1.2063	-9.8135	-0.157	1.3754	-8.9272	-5.0697	2.142	-16.6562	-0.5362	-3.4683	0.2449	0.2069	0.5169	0.4056	0.4427	0.4706	0.2951	0.2113	0.2738	0.2273	0.457	0.2094	0.3683	0.5032	0.2275	0.3147	0.4283	0.229	0.2869	6.3194	1.6059	2.7502	2	28	0.124868982045869	0	1
"29"	2	2	1	-2	-3.54	1	7	-1	1	2.146	-5.6332	1.2535	-3.2833	0.7285	-1.6055	-11.1254	-6.8612	-14.444	-2.7431	-3.1251	-4.0451	-1.7902	3.2428	-6.2714	-0.8372	-6.2245	0.2679	-8.3172	6.7682	-7.9668	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4112	3.5636	2	29	0.763605644208507	0	1
"30"	2	47	1	1	1.77	1	5	1	1	1.626	4.1076	0.7862	2.1487	6.9342	1.7381	5.3437	-4.1338	11.9808	-5.2634	3.155	2.5535	0.4807	-2.3364	-3.5737	2.0718	12.799	-3.0279	-2.4953	-3.8599	5.0354	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7173	3.3597	2	30	0.486123011125619	1	0
"31"	2	60	1	0	0	1	8	-1	1	2.612	-3.3191	4.5302	4.7765	3.1739	-1.0763	-7.1752	-1.9885	-7.7671	1.9451	6.3255	-9.8818	-4.9865	6.4064	2.0047	0.7472	-2.3385	-0.4329	-1.9496	3.7819	8.3847	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4557	4.0793	2	31	0.960116211414185	0	1
"32"	2	64	1	-4	-7.08	0	9	-1	1	2.714	-2.9332	0.8645	-16.7896	-4.0559	-7.1403	-2.0592	-1.2662	-4.9973	-10.483	-6.3227	-12.0745	-4.9933	-13.9397	-8.1727	-5.135	-4.689	0.3149	-12.7069	-13.3721	-9.9501	0.2527	0.4063	0.4614	0.2545	0.2295	0.2546	0.3256	0.3882	0.3542	0.2718	0.3804	0.2959	0.3736	0.2473	0.4583	0.2501	0.4705	0.388	0.2648	6.3277	1.4842	4.1982	2	32	0.998423561412677	0	1
"33"	2	57	1	-4	-7.08	1	4	-1	1	1.228	-10.1535	-6.421	-8.8942	-5.754	-17.1702	-9.9333	-14.0603	-2.3849	3.7906	-12.5975	-9.1294	-7.7691	-0.1971	-10.629	-6.1948	-1.9931	-9.2938	-4.929	-7.9686	-0.9669	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.473	2.7121	2	33	0.205386829724951	0	1
"34"	2	1	1	-4	-7.08	1	4	-1	1	1.308	-4.8278	-4.8956	-8.8964	-15.4798	-6.3557	-4.2383	-0.7068	-2.2919	-1.5849	-11.0261	-13.238	-11.4382	4.092	-9.7216	-7.5182	-3.6702	-8.9077	-7.8501	-14.0178	-9.3009	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4135	2.7256	2	34	0.268499253035007	0	1
"35"	2	48	1	2	3.54	1	4	1	1	1.121	-0.0507	9.5951	12.5287	-0.3407	4.7856	0.6616	2.922	8.4787	2.7672	8.5337	3.5924	-2.5294	1.7946	-2.2951	-5.8356	12.5895	4.5533	-0.1223	7.3501	0.9951	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.453	2.5718	2	35	0.114221144090023	1	0
"36"	2	8	1	-4	-7.08	0	16	-1	1	5.023	-3.6164	-7.0001	-2.3555	-1.6446	-13.0464	1.9679	-6.7646	-10.0418	-5.0093	-8.8347	0.38	-8.6758	-18.8732	-5.5945	-6.6685	-5.2403	-11.432	-9.9386	-14.413	-4.2963	0.2169	0.3799	0.2246	0.2688	0.5233	0.4701	0.3025	0.2502	0.2066	0.4783	0.3859	0.2911	0.205	0.455	0.3151	0.5206	0.3395	0.2637	0.2297	6.3268	1.5348	6.5572	2	36	1.61402736476791	0	1
"37"	2	11	1	0	0	0	4	-1	0	1.253	-1.029	-5.5203	-1.4375	-3.4525	-0.3284	-4.7212	3.6885	-7.3867	2.2255	7.6651	-5.594	-5.3782	-1.5385	4.4084	5.0034	-2.4909	8.7696	-2.1012	8.6137	-0.7397	0.3578	0.4755	0.2654	0.3315	0.3777	0.2617	0.3265	0.2158	0.3569	0.2836	0.2394	0.4036	0.4397	0.2516	0.3964	0.2019	0.3608	0.4627	0.3131	6.3215	1.4723	2.7208	2	37	0.225540675913931	0	1
"38"	2	4	1	0	0	1	5	-1	1	1.413	-0.4774	4.0343	3.2451	-0.4234	2.0713	3.0832	6.3656	0.3499	5.0746	0.0325	-9.1154	-1.358	-2.5958	7.5555	-12.6698	-5.6936	-0.1511	1.8679	2.5043	-4.2534	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6654	3.0967	2	38	0.34571510370239	0	1
"39"	2	19	1	1	1.77	1	4	-1	0	1.206	-2.2013	-1.6422	0.8413	2.4583	3.7793	6.2105	4.4335	3.3958	4.505	11.2202	4.5783	-4.7133	4.3318	0.3691	0.4897	6.2988	3.0872	-8.7855	-8.609	4.1963	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5992	2.8233	2	39	0.187309098304994	0	1
"40"	2	32	1	0	0	1	7	-1	1	2.19	-3.5099	4.6346	-3.7829	3.4481	4.667	0.6671	2.5213	1.3488	-7.1256	-4.2861	1.3363	5.2212	1.5546	0.0176	-14.9198	7.9539	1.7974	-1.1051	1.6837	-2.6026	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5581	3.7576	2	40	0.783901543828409	0	1
"41"	2	61	1	1	1.77	1	17	1	1	5.427	-0.99	10.0573	4.915	-2.4972	3.878	-1.825	-10.4839	0.2515	-5.1188	-0.2182	2.3591	3.0364	2.6813	7.0032	3.7297	-0.6919	9.5369	-2.2084	2.7981	8.2715	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.47	6.911	2	41	1.69138649508127	1	0
"42"	2	20	1	2	3.54	1	4	1	1	1.289	1.3284	8.8267	-0.8831	8.7214	12.0862	12.4493	-2.7128	0.736	5.0764	2.6553	1.5994	7.1048	3.8964	5.7306	-0.8524	2.4064	-2.2608	-4.4391	-0.7695	8.5185	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6307	2.9231	2	42	0.25386672395705	1	0
"43"	2	34	1	2	3.54	1	4	1	1	1.126	2.2516	6.3508	3.6268	1.5483	8.6764	6.4345	6.5921	11.8046	-1.81	2.2048	-0.1975	0.9909	6.2896	1.689	7.1505	0.9414	-9.2698	9.3916	9.1109	-3.6522	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4815	2.61	2	43	0.118671529717499	1	0
"44"	2	46	1	0	0	1	4	1	1	1.049	-1.5771	0.0341	-2.5708	5.2562	-5.1684	0.3059	2.6027	-10.303	-7.38	-1.0323	0.8978	8.2602	0.5927	-4.3508	-4.2637	2.7247	5.8652	4.0294	7.7379	-1.6375	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4995	2.5492	2	44	0.0478373294141601	1	0
"45"	2	5	1	1	1.77	1	5	-1	0	1.512	0.7656	9.0303	3.7347	-4.4426	1.5597	-4.7067	10.6076	2.0843	2.7396	2.7999	-3.9074	-2.893	-6.4256	-2.3613	4.3387	10.7336	0.7653	5.8694	4.8376	2.1859	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4424	2.9632	2	45	0.413433277757341	0	1
"46"	2	30	1	-2	-3.54	1	5	-1	1	1.494	-1.864	-4.8597	-4.6457	-1.7989	0.9708	-2.6466	-5.3043	-4.1235	-1.4162	-5.3201	-0.0188	-8.7212	0.8742	-8.4955	0.6514	9.8505	-8.5293	-13.8832	-5.0659	-5.0077	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5483	3.0452	2	46	0.401457086710626	0	1
"47"	2	54	1	1	1.77	0	11	1	1	3.546	1.0911	1.8043	4.5339	4.2057	-3.5619	4.9025	7.464	4.387	3.3552	6.4131	-6.7837	-5.3149	-3.2935	7.6721	0.2123	12.024	2.3388	-2.4082	-6.1796	2.5255	0.2037	0.477	0.3846	0.325	0.2663	0.2338	0.2962	0.5121	0.3458	0.404	0.3491	0.2147	0.4871	0.3535	0.2503	0.4906	0.2026	0.2502	0.2889	6.3355	1.4708	5.0305	2	47	1.26582020765202	1	0
"48"	2	68	1	1	1.77	0	3	1	1	0.985	5.3803	5.0049	1.3516	-0.6547	9.4534	4.8417	-3.0153	-2.4648	-2.6113	-1.9342	-2.1137	-3.2616	-4.6945	-3.0997	11.2225	1.6961	10.3441	6.7684	1.7146	3.0136	0.3778	0.3085	0.4702	0.3128	0.2595	0.4515	0.3488	0.2464	0.3526	0.3153	0.2199	0.486	0.3267	0.2117	0.4431	0.2402	0.408	0.2014	0.3514	6.3315	1.5886	2.5687	2	48	-0.0151136378100482	1	0
"49"	2	55	1	2	3.54	0	4	1	1	1.242	7.2677	3.634	2.9732	8.6977	-0.4931	8.0906	1.7884	-0.1152	-2.4326	0.1713	-1.2502	10.9956	2.8539	-4.4129	1.5571	5.49	9.984	-2.7789	4.164	13.8872	0.405	0.4317	0.2413	0.3263	0.4158	0.4437	0.4886	0.253	0.3996	0.239	0.3233	0.3517	0.2617	0.3025	0.2194	0.3813	0.2302	0.3267	0.2848	6.3257	1.6998	2.9424	2	49	0.216722983511287	1	0
"50"	2	21	1	4	7.08	1	3	1	1	0.997	7.6101	7.0991	7.9145	7.6936	-1.6108	11.5798	15.3536	-3.1775	10.8569	9.8373	10.5423	11.0862	5.7756	3.5377	4.5932	15.9439	5.4743	1.8337	0.9721	8.5809	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7067	2.698	2	50	-0.00300450902029872	1	0
"51"	2	12	1	1	1.77	0	3	1	1	0.994	4.7438	1.9287	3.4564	-1.7312	5.1721	-0.6125	2.7325	4.2583	6.9624	6.7473	7.9022	-1.9608	9.8574	5.643	-9.5241	-7.4788	-3.1244	2.9128	-1.4343	0.4304	0.326	0.2758	0.5285	0.2339	0.4099	0.2926	0.4706	0.2017	0.5029	0.2284	0.4393	0.251	0.3415	0.2183	0.246	0.4221	0.2125	0.4796	0.2403	6.3211	1.6194	2.6282	2	51	-0.00601807232556302	1	0
"52"	2	62	1	2	3.54	1	20	-1	0	7.348	7.4195	2.4004	1.5109	14.2571	-2.1055	11.6136	0.7862	-3.0577	6.2989	7.8938	-5.3465	7.9925	5.0389	2.0877	-1.6125	2.5282	4.9702	5.6084	4.7586	-1.5911	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5183	8.8819	2	52	1.99442816735288	0	1
"53"	2	66	1	-1	-1.77	0	4	-1	1	1.187	-3.627	1.3171	-0.3349	-6.6498	0.583	-7.3004	5.321	4.045	-5.2558	1.4638	3.0997	-9.3627	-4.7798	0.3863	5.1124	-2.4659	-12.2879	1.8799	-0.597	-5.7198	0.4039	0.2112	0.4224	0.4958	0.2171	0.5318	0.2932	0.4115	0.3613	0.2473	0.3278	0.2656	0.4324	0.2824	0.2305	0.2018	0.5154	0.2241	0.2561	6.3316	1.4668	2.6714	2	53	0.171429115627531	0	1
