subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
15.0000 1.0000 0.0000 1.0000 11.0000 2 -1.0000 1.0000 4.0260 0.0000 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8930 4.6426 
15.0000 2.0000 4.0000 1.0000 11.0000 2 -1.0000 1.0000 3.0310 0.0000 -6.0000 2.0000 10.0000 -2.0000 14.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8936 4.6427 
15.0000 3.0000 -4.0000 1.0000 11.0000 2 -1.0000 1.0000 2.9610 0.0000 -10.0000 -2.0000 6.0000 -6.0000 2.0000 -14.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8422 4.5925 
15.0000 4.0000 -2.0000 0.0000 -11.0000 8 1.0000 1.0000 2.7100 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.3699 0.5920 0.3040 0.4918 0.7381 2.4958 1.9926 4.7385 
15.0000 5.0000 0.0000 0.0000 -11.0000 8 1.0000 1.0000 2.0270 0.0000 2.0000 -6.0000 -10.0000 10.0000 -2.0000 6.0000 0.6786 0.4225 0.5922 0.4350 0.3688 2.4971 1.9244 4.6730 
15.0000 6.0000 -4.0000 0.0000 -9.0000 8 1.0000 1.0000 3.7090 0.0000 -10.0000 -2.0000 2.0000 -6.0000 6.0000 -14.0000 0.3707 0.4028 0.7196 0.3041 0.7024 2.4995 1.8255 4.5754 
15.0000 7.0000 2.0000 0.0000 -7.0000 8 1.0000 1.0000 1.7880 0.0000 0.0000 8.0000 12.0000 -8.0000 4.0000 -4.0000 0.4802 0.5720 0.3441 0.5230 0.5718 2.4911 1.7880 4.5336 
15.0000 8.0000 2.0000 0.0000 5.0000 2 -1.0000 1.0000 3.5130 0.0000 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.3462 0.6029 0.3574 0.4637 0.7247 2.4949 1.8611 4.6043 
15.0000 9.0000 -2.0000 1.0000 -3.0000 2 -1.0000 0.0000 1.9140 0.0000 0.0000 -8.0000 -12.0000 8.0000 -4.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8984 4.6592 
15.0000 10.0000 -2.0000 0.0000 3.0000 2 -1.0000 1.0000 1.8820 0.0000 8.0000 0.0000 -12.0000 4.0000 -8.0000 -4.0000 0.3232 0.5605 0.4589 0.3903 0.7739 2.5069 1.7883 4.5494 
15.0000 11.0000 0.0000 0.0000 1.0000 8 1.0000 0.0000 4.7520 1.0000 -6.0000 2.0000 6.0000 -2.0000 10.0000 -10.0000 0.5593 0.3607 0.6982 0.4754 0.4040 2.4976 1.9088 4.6567 
15.0000 12.0000 4.0000 1.0000 -1.9900 8 1.0000 1.0000 2.8520 1.0000 -2.0000 6.0000 10.0000 2.0000 14.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8714 4.6091 
15.0000 13.0000 -4.0000 1.0000 1.9900 2 -1.0000 1.0000 1.5270 1.0000 -10.0000 -2.0000 2.0000 -6.0000 6.0000 -14.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8046 4.5426 
