subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
9.0000 1.0000 -2.0000 1.0000 11.0000 2 -1.0000 1.0000 1.0680 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7652 4.5091 
9.0000 2.0000 2.0000 1.0000 -11.0000 8 1.0000 1.0000 0.8020 0.0000 -4.0000 8.0000 12.0000 -8.0000 4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9151 4.6594 
9.0000 3.0000 -2.0000 0.0000 -11.0000 8 1.0000 1.0000 0.8330 0.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.4789 0.3592 0.4806 0.5183 0.6533 2.4903 1.9736 4.7161 
9.0000 4.0000 -4.0000 0.0000 11.0000 2 -1.0000 1.0000 0.8700 0.0000 -14.0000 -6.0000 6.0000 -10.0000 2.0000 -2.0000 0.3608 0.6028 0.6300 0.4803 0.4333 2.5072 1.9722 4.7330 
9.0000 5.0000 -2.0000 0.0000 9.0000 2 -1.0000 1.0000 1.2760 0.0000 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.3562 0.6033 0.4398 0.3577 0.7366 2.4936 1.9173 4.6527 
9.0000 6.0000 -2.0000 0.0000 7.0000 2 -1.0000 1.0000 2.0860 0.0000 8.0000 0.0000 -12.0000 4.0000 -8.0000 -4.0000 0.5043 0.3718 0.6699 0.4624 0.4915 2.4999 1.9973 4.7426 
9.0000 7.0000 -2.0000 1.0000 -5.0000 8 1.0000 1.0000 0.8980 0.0000 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9694 4.7259 
9.0000 8.0000 4.0000 1.0000 -5.0000 8 1.0000 1.0000 1.4870 0.0000 2.0000 10.0000 14.0000 -6.0000 6.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8997 4.6591 
9.0000 9.0000 -2.0000 1.0000 -5.0000 8 1.0000 1.0000 0.9450 0.0000 -12.0000 -4.0000 8.0000 -8.0000 4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9758 4.7260 
9.0000 10.0000 -2.0000 0.0000 -5.0000 8 1.0000 1.0000 1.7890 0.0000 -8.0000 0.0000 8.0000 -4.0000 4.0000 -12.0000 0.7303 0.3282 0.7051 0.4371 0.3091 2.5098 1.8386 4.6023 
9.0000 11.0000 0.0000 1.0000 -3.0000 2 -1.0000 0.0000 1.3240 0.0000 -6.0000 2.0000 6.0000 -2.0000 10.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9869 4.7427 
9.0000 12.0000 -4.0000 1.0000 -3.0000 8 1.0000 1.0000 1.9980 0.0000 -14.0000 -2.0000 6.0000 -6.0000 2.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7673 4.5092 
9.0000 13.0000 -2.0000 1.0000 -3.0000 8 1.0000 1.0000 0.9570 0.0000 0.0000 -8.0000 -12.0000 8.0000 -4.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7783 4.5258 
9.0000 14.0000 0.0000 0.0000 -3.0000 8 1.0000 1.0000 2.1280 0.0000 -2.0000 6.0000 10.0000 -10.0000 2.0000 -6.0000 0.7181 0.3991 0.3682 0.3167 0.6919 2.4939 1.9485 4.6865 
9.0000 15.0000 -4.0000 1.0000 1.0000 2 -1.0000 1.0000 2.4610 0.0000 -14.0000 -2.0000 2.0000 -6.0000 6.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7993 4.5592 
