subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
14.0000 14.0000 1.0000 -4.0000 0.0000 9.9000 8 -1.0000 1.0000 0.8830 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.6851 0.5494 0.3526 0.4685 0.4418 2.4975 1.9932 4.7403 
14.0000 40.0000 1.0000 0.0000 0.0000 3.3000 8 -1.0000 1.0000 1.1590 -10.0000 -2.0000 10.0000 -6.0000 6.0000 2.0000 0.4053 0.4307 0.5717 0.3585 0.7345 2.5008 1.9198 4.6766 
14.0000 56.0000 1.0000 2.0000 0.0000 9.9000 8 -1.0000 1.0000 1.0800 -4.0000 8.0000 12.0000 -8.0000 4.0000 0.0000 0.4743 0.5655 0.4490 0.6093 0.3942 2.4924 1.7809 4.5181 
14.0000 38.0000 1.0000 0.0000 0.0000 -3.3000 2 1.0000 1.0000 0.7390 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.3054 0.5923 0.6664 0.5282 0.4048 2.4972 1.7707 4.5230 
14.0000 34.0000 1.0000 0.0000 1.0000 6.6000 8 -1.0000 1.0000 0.9840 2.0000 -6.0000 -10.0000 10.0000 -2.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8865 4.6259 
14.0000 29.0000 1.0000 0.0000 1.0000 -9.9000 2 1.0000 1.0000 0.7270 -6.0000 2.0000 10.0000 -2.0000 6.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8029 4.5425 
14.0000 9.0000 1.0000 -4.0000 0.0000 -6.6000 2 1.0000 1.0000 0.7900 2.0000 -6.0000 -10.0000 -2.0000 -14.0000 6.0000 0.5090 0.3051 0.3991 0.5252 0.7642 2.5027 1.8227 4.5619 
14.0000 41.0000 1.0000 0.0000 0.0000 6.6000 2 1.0000 0.0000 2.2420 -10.0000 2.0000 10.0000 -2.0000 6.0000 -6.0000 0.4425 0.3229 0.6252 0.7679 0.3353 2.4937 1.8657 4.6196 
14.0000 5.0000 1.0000 -4.0000 1.0000 3.3000 2 1.0000 0.0000 1.3750 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9305 4.6926 
14.0000 2.0000 1.0000 -4.0000 1.0000 -6.6000 2 1.0000 1.0000 0.7250 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9565 4.7094 
14.0000 3.0000 1.0000 -4.0000 1.0000 -3.3000 2 1.0000 1.0000 1.0200 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8418 4.5925 
14.0000 35.0000 1.0000 0.0000 1.0000 9.9000 8 -1.0000 1.0000 0.8890 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7878 4.5425 
14.0000 63.0000 1.0000 4.0000 1.0000 9.9000 8 -1.0000 1.0000 1.2080 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8914 4.6425 
14.0000 55.0000 1.0000 2.0000 0.0000 6.6000 8 -1.0000 1.0000 1.9730 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.3829 0.6662 0.5292 0.4291 0.4909 2.4984 1.9939 4.7409 
14.0000 68.0000 1.0000 4.0000 0.0000 3.3000 2 1.0000 0.0000 1.0430 -6.0000 2.0000 10.0000 -2.0000 14.0000 6.0000 0.3880 0.5056 0.4749 0.5920 0.5335 2.4940 1.8545 4.5865 
14.0000 51.0000 1.0000 2.0000 0.0000 -6.6000 2 1.0000 1.0000 0.9610 -4.0000 4.0000 12.0000 0.0000 8.0000 -8.0000 0.3191 0.4169 0.3727 0.6555 0.7312 2.4954 1.9329 4.6880 
14.0000 43.0000 1.0000 2.0000 1.0000 -9.9000 2 1.0000 1.0000 0.8420 8.0000 0.0000 -8.0000 4.0000 -4.0000 12.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9210 4.6759 
