subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
12.0000 1.0000 -4.0000 1.0000 11.0000 8 -1.0000 1.0000 1.4350 0.0000 -6.0000 2.0000 6.0000 -14.0000 -2.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7539 4.4925 
12.0000 2.0000 -2.0000 0.0000 11.0000 8 -1.0000 1.0000 0.8210 0.0000 4.0000 -4.0000 -8.0000 0.0000 -12.0000 8.0000 0.3064 0.3543 0.6237 0.4800 0.7292 2.4936 1.8702 4.6028 
12.0000 3.0000 0.0000 0.0000 -11.0000 2 1.0000 1.0000 1.3580 0.0000 -2.0000 6.0000 10.0000 -10.0000 2.0000 -6.0000 0.3492 0.6061 0.5172 0.6390 0.3954 2.5069 1.9766 4.7329 
12.0000 4.0000 -2.0000 1.0000 9.0000 8 -1.0000 1.0000 1.1750 0.0000 8.0000 0.0000 -8.0000 4.0000 -12.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9979 4.7592 
12.0000 5.0000 0.0000 1.0000 9.0000 2 1.0000 0.0000 2.1590 0.0000 -2.0000 6.0000 10.0000 -10.0000 2.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7530 4.5092 
12.0000 6.0000 4.0000 0.0000 -9.0000 2 1.0000 1.0000 1.3270 0.0000 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.4568 0.5753 0.7021 0.3093 0.4576 2.5012 1.8596 4.6103 
12.0000 7.0000 0.0000 0.0000 -7.0000 2 1.0000 1.0000 1.0050 0.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.3402 0.5543 0.4524 0.5988 0.5527 2.4984 1.7923 4.5409 
12.0000 8.0000 0.0000 1.0000 5.0000 2 1.0000 0.0000 1.5120 0.0000 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7585 4.5092 
12.0000 9.0000 -2.0000 0.0000 -5.0000 2 1.0000 1.0000 0.9250 0.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.4535 0.7501 0.5682 0.3334 0.3869 2.4921 1.7668 4.5012 
12.0000 10.0000 4.0000 1.0000 -3.0000 2 1.0000 1.0000 1.6910 0.0000 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7746 4.5258 
12.0000 11.0000 0.0000 0.0000 3.0000 2 1.0000 0.0000 1.8780 1.0000 -10.0000 2.0000 10.0000 -2.0000 6.0000 -6.0000 0.4702 0.6019 0.6370 0.4075 0.3754 2.4921 1.7808 4.5180 
12.0000 12.0000 4.0000 0.0000 -3.9900 2 1.0000 1.0000 2.4960 2.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.6133 0.5073 0.3469 0.4749 0.5646 2.5070 1.9981 4.7664 
12.0000 13.0000 2.0000 0.0000 3.6600 8 -1.0000 1.0000 1.0860 2.0000 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.4298 0.4656 0.7417 0.5304 0.3241 2.4916 1.9066 4.6509 
12.0000 14.0000 2.0000 1.0000 3.3300 8 -1.0000 1.0000 1.0530 2.0000 -4.0000 8.0000 12.0000 -8.0000 4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9908 4.7427 
12.0000 15.0000 2.0000 0.0000 3.3300 2 1.0000 0.0000 1.6770 3.0000 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.4713 0.5643 0.4676 0.5876 0.4165 2.5073 1.7888 4.5499 
12.0000 16.0000 0.0000 1.0000 -4.3200 2 1.0000 1.0000 1.8260 3.0000 -6.0000 6.0000 10.0000 -10.0000 2.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8378 4.5926 
