subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
11.0000 11.0000 1.0000 -4.0000 0.0000 0.0000 8 1.0000 0.0000 1.3800 -2.0000 -10.0000 -14.0000 6.0000 -6.0000 2.0000 0.4525 0.3406 0.7508 0.5838 0.3653 2.4930 1.8746 4.6187 
11.0000 47.0000 1.0000 2.0000 1.0000 3.3000 8 1.0000 0.0000 1.1130 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9905 4.7427 
11.0000 51.0000 1.0000 2.0000 0.0000 -6.6000 8 1.0000 1.0000 0.8650 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.3554 0.6523 0.3860 0.4389 0.6588 2.4914 1.7910 4.5339 
11.0000 38.0000 1.0000 0.0000 0.0000 -3.3000 8 1.0000 1.0000 0.6700 -6.0000 2.0000 6.0000 -2.0000 10.0000 -10.0000 0.5268 0.6465 0.4737 0.3724 0.4819 2.5013 1.9470 4.6940 
11.0000 10.0000 1.0000 -4.0000 0.0000 -3.3000 8 1.0000 1.0000 1.4320 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.6718 0.4855 0.6460 0.3768 0.3258 2.5058 1.8826 4.6317 
11.0000 35.0000 1.0000 0.0000 1.0000 9.9000 2 -1.0000 1.0000 0.8200 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9483 4.6927 
11.0000 9.0000 1.0000 -4.0000 0.0000 -6.6000 8 1.0000 1.0000 0.8980 -10.0000 2.0000 6.0000 -14.0000 -2.0000 -6.0000 0.5063 0.3094 0.3520 0.6410 0.6841 2.4929 1.7986 4.5354 
11.0000 13.0000 1.0000 -4.0000 0.0000 6.6000 2 -1.0000 1.0000 0.8370 -6.0000 2.0000 6.0000 -14.0000 -2.0000 -10.0000 0.7201 0.4608 0.5546 0.4574 0.3039 2.4968 1.9326 4.6895 
11.0000 69.0000 1.0000 4.0000 0.0000 6.6000 2 -1.0000 1.0000 1.2730 -6.0000 2.0000 10.0000 -2.0000 14.0000 6.0000 0.7147 0.5016 0.4043 0.3603 0.5287 2.5095 1.9884 4.7522 
11.0000 37.0000 1.0000 0.0000 0.0000 -6.6000 8 1.0000 1.0000 0.9870 -6.0000 2.0000 10.0000 -2.0000 6.0000 -10.0000 0.3991 0.3631 0.7963 0.3867 0.5645 2.5098 1.7675 4.5356 
11.0000 39.0000 1.0000 0.0000 0.0000 0.0000 8 1.0000 0.0000 1.6330 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.3959 0.5942 0.3214 0.7004 0.4828 2.4946 1.8113 4.5537 
11.0000 62.0000 1.0000 4.0000 1.0000 6.6000 2 -1.0000 1.0000 0.9380 14.0000 6.0000 -2.0000 10.0000 -6.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8658 4.6091 
11.0000 24.0000 1.0000 -2.0000 0.0000 -3.3000 8 1.0000 1.0000 0.8850 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.3442 0.7755 0.3447 0.5826 0.4535 2.5005 1.7776 4.5263 
11.0000 50.0000 1.0000 2.0000 0.0000 -9.9000 8 1.0000 1.0000 1.4980 0.0000 8.0000 12.0000 -8.0000 4.0000 -4.0000 0.4731 0.4088 0.3012 0.7998 0.5080 2.4910 1.9128 4.6502 
11.0000 65.0000 1.0000 4.0000 0.0000 -6.6000 8 1.0000 1.0000 0.7950 -2.0000 6.0000 10.0000 2.0000 14.0000 -6.0000 0.6041 0.4148 0.5702 0.3844 0.5295 2.5030 1.8156 4.5621 
11.0000 45.0000 1.0000 2.0000 1.0000 -3.3000 8 1.0000 1.0000 1.0400 0.0000 8.0000 12.0000 -8.0000 4.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8372 4.5760 
11.0000 1.0000 1.0000 -4.0000 1.0000 -9.9000 2 -1.0000 0.0000 2.1160 2.0000 -6.0000 -10.0000 -2.0000 -14.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9970 4.7594 
11.0000 21.0000 1.0000 -2.0000 1.0000 9.9000 2 -1.0000 1.0000 2.5590 -4.0000 4.0000 8.0000 -12.0000 0.0000 -8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8855 4.6425 
