"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"16"	20	68	1	1	2.3	0	6	1	1	1.944	-1.606	4.9179	5.4148	2.1043	7.343	-2.0966	6.4929	-5.7518	4.9611	-1.7608	4.943	4.3114	9.1678	0.839	1.7973	8.634	-5.0314	8.9093	-2.4349	-6.8634	0.2253	0.5268	0.2849	0.4516	0.2333	0.2695	0.499	0.3248	0.4165	0.2983	0.2253	0.3316	0.2641	0.2265	0.3545	0.23	0.5206	0.2415	0.4125	6.3366	1.6451	3.5944	20	16	0.664747706038247	1	0
"17"	20	20	1	2	4.6	1	6	1	1	1.785	0.8679	3.6318	4.8157	10.0427	-3.883	4.8603	3.2413	8.7179	1.2465	13.7609	-2.9147	5.9856	4.2968	-4.2262	3.6848	11.287	12.5003	4.5576	4.2914	3.8533	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6805	3.4859	20	17	0.579418415231602	1	0
"18"	20	1	1	-4	-9.2	1	4	-1	1	1.158	-4.6175	-12.7722	-10.323	-5.5395	-3.0088	-15.1578	-6.3152	-15.9471	-11.7927	-14.5949	-5.3945	-15.2712	-13.1755	-17.3501	-6.0486	-1.443	-2.8153	-9.1695	-10.0829	-4.5194	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.565	2.7258	20	18	0.146694379150803	0	1
"19"	20	8	1	-4	-9.2	0	4	-1	1	1.341	-13.3992	-4.1067	-10.2748	-13.8826	-15.8353	-6.7106	-18.5365	-5.4801	-8.1273	-3.9575	-14.0639	-5.9556	-7.5577	-10.1965	1.5512	-16.1898	-6.8098	-5.7588	-7.8471	-10.2157	0.5218	0.2866	0.4871	0.2135	0.2603	0.2878	0.3129	0.3511	0.4415	0.4715	0.3622	0.2719	0.2326	0.4607	0.2125	0.3044	0.3384	0.2088	0.2928	6.3183	1.5999	2.9588	20	19	0.293415604299541	0	1
"20"	20	51	1	-2	-4.6	0	3	-1	1	1.023	-5.9514	-10.4085	-9.8497	-2.3805	9.9861	-1.156	-10.3622	-3.6921	-0.7662	-10.6244	-7.0447	-5.0827	-6.7533	-1.648	-0.543	-2.4555	-8.2154	-0.8643	-3.458	-10.8471	0.4549	0.258	0.401	0.5117	0.341	0.4102	0.2294	0.4914	0.2733	0.3401	0.2077	0.4365	0.3276	0.2562	0.3087	0.2314	0.3046	0.2418	0.3018	6.3274	1.6982	2.7241	20	20	0.0227394869694893	0	1
"21"	20	58	1	-2	-4.6	1	4	-1	1	1.053	0.2394	-5.2623	-6.4113	-10.515	4.3478	0.3766	-13.0371	-3.3118	-6.5662	-12.8071	-7.1251	-4.3262	-2.9589	-9.2021	4.1003	-6.481	2.5535	-4.6715	-4.8195	-5.6108	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6098	2.6707	20	21	0.0516432331518384	0	1
"22"	20	65	1	-2	-4.6	0	3	-1	1	0.938	-7.0458	0.6458	-1.58	1.8699	-12.0112	-5.247	3.6453	-11.8824	-5.11	-3.6486	-14.8057	-2.8442	0.7905	-2.2703	-2.6669	-8.1323	-8.2375	-0.8513	-10.0406	-2.8425	0.5328	0.2873	0.4261	0.3215	0.3975	0.2003	0.4257	0.3238	0.2746	0.2429	0.2864	0.3254	0.282	0.4892	0.3297	0.2666	0.2324	0.4509	0.2353	6.3302	1.5783	2.5217	20	22	-0.0640053299759124	0	1
"23"	20	5	1	1	2.3	1	6	1	1	1.81	3.4544	-8.4857	3.381	-0.7462	-4.6123	10.1748	2.3211	0.7043	2.6751	3.4912	0.4624	4.4065	8.8065	-6.0423	-1.426	8.5792	3.436	3.3866	9.3943	2.6535	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5206	3.3441	20	23	0.593326845277734	1	0
"24"	20	31	1	-1	-2.3	1	3	-1	1	0.834	-5.8945	0.919	-6.9486	2.1359	-9.1138	-0.9255	3.2202	-1.1671	-7.1372	-3.8048	-1.296	0.0725	-0.3782	-11.0161	7.8638	-6.2625	-6.5441	-5.9236	0.5624	4.1327	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6642	2.5018	20	24	-0.18152187662339	0	1
"25"	20	12	1	1	2.3	0	7	1	1	2.043	2.3421	0.362	6.0307	-0.4331	4.1974	0.9927	2.5535	4.4017	8.5049	2.3911	1.8669	3.5824	8.2786	7.4945	-12.876	6.9106	2.5356	2.874	-4.5877	-2.3957	0.2466	0.2031	0.2766	0.3288	0.2441	0.509	0.3733	0.2285	0.3958	0.4291	0.2291	0.2897	0.5268	0.3441	0.261	0.339	0.4847	0.3557	0.2664	6.3314	1.472	3.5104	20	25	0.714419315835485	1	0
"26"	20	28	1	4	9.2	0	4	1	1	0.96	11.9251	6.9541	3.0753	7.9412	5.3088	9.3608	12.5578	-3.6284	8.8287	6.8754	7.8724	15.2988	13.1786	6.8088	7.0522	11.9209	12.8017	8.1205	21.1356	9.7865	0.2162	0.2487	0.2	0.4297	0.4777	0.2762	0.3066	0.2733	0.3469	0.3156	0.2343	0.4039	0.2893	0.4278	0.238	0.3748	0.5167	0.4882	0.2618	6.3256	1.6832	2.6446	20	26	-0.0408219945202552	1	0
"27"	20	33	1	1	2.3	1	11	-1	0	3.5	4.2741	1.5944	-0.6667	-1.374	4.4186	6.4105	3.8906	13.4306	-0.3955	-3.115	8.0213	7.6221	-2.0362	0.8305	-6.327	9.1107	-4.8447	4.687	0.7721	1.4292	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6766	5.1846	20	27	1.25276296849537	0	1
"28"	20	17	1	-1	-2.3	1	4	-1	1	1.096	-1.264	-10.1048	1.1463	-11.8465	-3.9237	-1.5765	2.4218	6.3455	-2.4198	0.3918	-9.8546	-4.8808	-4.9846	3.3095	-2.7124	3.2559	-4.5483	3.4735	-6.7028	0.4467	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.55	2.6636	20	28	0.0916671885258239	0	1
"29"	20	41	1	2	4.6	0	5	1	1	1.591	2.1964	8.0843	-2.7627	2.7798	10.6153	11.9118	2.3926	-2.4737	3.4104	2.8672	1.0505	3.7999	10.0294	4.1169	17.4809	4.6276	1.11	6.7173	-0.2011	4.2504	0.3305	0.2548	0.5179	0.3519	0.4532	0.5022	0.2334	0.3202	0.4266	0.269	0.2212	0.3722	0.203	0.2424	0.3753	0.4024	0.2085	0.3719	0.2776	6.3342	1.5804	3.1922	20	29	0.46436274935565	1	0
"30"	20	42	1	4	9.2	0	2	1	1	0.762	10.3126	13.2962	17.9307	10.9761	9.1331	-0.6629	13.3013	8.5548	8.4402	15.3511	0.0219	6.2601	5.3472	13.0254	4.6569	12.0399	16.2828	6.3631	7.8259	6.0382	0.3596	0.4886	0.3495	0.2776	0.3219	0.2616	0.219	0.5006	0.2558	0.3319	0.2798	0.3978	0.2245	0.3119	0.234	0.3247	0.3862	0.2781	0.5265	6.3297	1.6453	2.4131	20	30	-0.271808723295491	1	0
"31"	20	48	1	2	4.6	1	7	1	1	2.107	1.1391	2.911	0.0061	8.6354	8.1678	14.11	0.3628	11.3087	-1.1121	3.7917	5.2718	-4.9729	1.8196	-1.8826	6.0962	3.7283	5.041	8.7252	6.5899	11.8969	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4517	3.5744	20	31	0.745265134822052	1	0
"32"	20	63	1	4	9.2	1	3	1	1	0.767	12.4681	13.8168	8.3144	19.2983	9.6111	11.9475	7.5626	18.9146	2.8709	5.2147	13.0166	3.496	10.2242	2.364	3.5931	4.6232	14.0299	5.8645	6.4268	11.3749	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7258	2.5012	20	32	-0.265268477614881	1	0
"33"	20	44	1	-2	-4.6	1	3	-1	1	0.738	-6.7773	-3.7461	0.3569	-15.7202	-9.8535	-1.6834	-6.6431	-5.3982	-10.8243	-5.6291	3.2851	0.1584	0.4106	-6.4578	-6.3507	3.2782	-3.5962	-7.6824	-9.0912	-0.7695	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4399	2.1883	20	33	-0.303811454381665	0	1
"34"	20	53	1	0	0	0	3	-1	0	0.72	-4.3917	-2.9857	-1.1979	0.5412	8.0729	3.9005	-1.578	-9.5862	5.5484	8.5817	-3.6247	-2.1014	-0.0363	-0.2711	-3.7941	5.5175	5.9714	-5.7366	-4.1704	0.754	0.5105	0.2049	0.3905	0.2853	0.3147	0.5275	0.2304	0.4012	0.4319	0.2605	0.3316	0.2428	0.2699	0.3138	0.2337	0.4513	0.2151	0.4257	0.2769	6.3182	1.5696	2.3045	20	34	-0.328504066972036	0	1
"35"	20	4	1	0	0	1	9	-1	0	2.94	0.2898	2.1121	2.0588	0.1695	3.9718	-1.7666	2.7362	-0.4112	3.9926	6.9401	0.9175	7.7182	-9.4279	-8.3392	-0.2808	-7.1067	-7.9719	-3.3678	4.6077	3.3445	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4428	4.3911	20	35	1.07840958135059	0	1
"36"	20	37	1	-2	-4.6	0	3	-1	1	0.952	-5.3413	2.0676	-1.5606	-0.9618	-14.0014	-0.2358	-1.4482	-11.1537	-6.1417	-8.1902	-8.704	-1.1657	-0.4914	-9.7237	2.0147	2.8599	-6.4629	-10.4792	-7.4335	-6.1989	0.5121	0.2475	0.2076	0.3395	0.2834	0.2322	0.4335	0.222	0.3005	0.2342	0.2699	0.2998	0.5104	0.3236	0.4366	0.3767	0.5025	0.3169	0.2742	6.3231	1.5693	2.5366	20	36	-0.0491902441907718	0	1
"37"	20	69	1	2	4.6	0	8	1	1	2.409	0.9824	13.1201	1.1013	11.4599	11.7335	-0.9872	5.3692	3.1655	8.2716	8.3259	7.1682	-0.3125	8.0605	7.5487	9.1461	-3.3242	3.046	-1.3609	-2.8597	2.3563	0.3377	0.456	0.2462	0.1998	0.4758	0.2507	0.3132	0.28	0.1999	0.4984	0.4367	0.3519	0.2565	0.3391	0.2748	0.242	0.4553	0.386	0.3229	6.3227	1.7179	4.1263	20	37	0.879211723632734	1	0
"38"	20	11	1	0	0	0	10	1	1	2.896	2.1111	2.8424	4.4278	-1.1922	-7.0885	6.4296	-0.4409	-2.2755	-10.3593	-2.9874	1.705	5.4386	-9.5475	0.2437	-2.8123	8.1296	4.1922	1.848	1.73	-2.05	0.2405	0.4504	0.2673	0.355	0.4082	0.2761	0.2197	0.338	0.2097	0.4781	0.3368	0.2391	0.301	0.2732	0.4614	0.3051	0.3938	0.3368	0.4312	6.3213	1.6574	4.5636	20	38	1.06333047452347	1	0
"39"	20	67	1	0	0	0	7	1	1	2.033	0.6885	3.4543	4.9427	-2.3217	2.9195	-8.7084	-9.4578	-0.0387	-7.9076	0.4577	-4.6133	-1.4095	0.7764	1.1398	7.6895	1.0733	-1.3449	6.4038	8.9651	-1.6418	0.3447	0.3035	0.2271	0.3651	0.404	0.2689	0.4068	0.3383	0.2007	0.2633	0.2309	0.2784	0.4044	0.3102	0.4518	0.205	0.4395	0.4718	0.4054	6.3199	1.5665	3.5999	20	39	0.70951253464621	1	0
"40"	20	7	1	4	9.2	1	4	1	1	1.006	7.954	19.3034	13.3066	12.5669	11.5313	12.2505	11.1416	7.5635	12.7895	9.4319	-1.0647	10.0421	0.3218	6.0898	13.8092	2.9576	13.0942	7.0782	10.9643	4.3899	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5125	2.5235	20	40	0.00598207167754747	1	0
"41"	20	62	1	2	4.6	1	4	1	1	1.209	6.5604	5.2788	-6.0692	8.4262	7.6155	0.4019	3.8089	8.7248	11.9431	-2.3647	3.697	-0.1226	2.0778	9.5493	1.5238	1.9099	12.3668	11.2059	0.2925	3.577	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.427	2.643	20	41	0.189793571632656	1	0
"42"	20	2	1	-2	-4.6	1	4	-1	1	1.319	-1.1433	-12.4951	-5.949	5.397	-2.1676	-1.2011	-7.4515	-10.1655	-3.9786	-10.3526	4.3221	-3.157	-4.9544	-2.5633	-7.07	-8.2245	-9.7695	-9.9905	1.3627	-3.8919	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4155	2.7531	20	42	0.276873873735177	0	1
"43"	20	32	1	0	0	1	5	1	1	1.393	3.5683	0.8401	4.4835	4.5243	-5.5735	-5.8984	-4.9687	4.711	-3.6524	4.7122	1.8679	-4.6226	1.7586	-1.4998	-4.2384	-5.2616	9.2004	-6.6423	-0.2466	7.9787	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6973	3.1107	20	43	0.331459694797669	1	0
"44"	20	23	1	-2	-4.6	0	5	-1	1	1.486	-7.1893	2.0093	-10.9029	1.7112	1.2499	2.6854	-9.7472	-4.6157	-5.0237	-3.6057	-12.6587	-8.3984	-5.5916	-0.3061	-7.7193	2.2789	-11.5591	-7.1585	-3.9742	-5.1615	0.201	0.4169	0.3095	0.2708	0.4449	0.2371	0.2732	0.4967	0.381	0.4273	0.2165	0.2986	0.2124	0.2971	0.445	0.2105	0.3981	0.2594	0.5224	6.3185	1.645	3.1535	20	44	0.396087946295567	0	1
"45"	20	39	1	0	0	0	5	-1	0	1.523	3.9644	3.8876	4.1869	-3.2848	0.935	4.4847	-2.3571	-2.1772	9.3526	-1.1855	-0.6498	0.689	5.7025	-6.7	6.0086	-5.827	-0.4164	-11.9675	-2.3203	-3.5835	0.2402	0.4113	0.2907	0.2325	0.361	0.268	0.2236	0.2778	0.2301	0.4347	0.3135	0.4697	0.3431	0.4222	0.3394	0.2705	0.2188	0.4421	0.5302	6.3196	1.6286	3.1567	20	45	0.420682073913025	0	1
"46"	20	34	1	2	4.6	1	4	1	1	1.108	8.7801	9.2702	7.2729	6.2132	5.0653	3.9719	-3.0935	10.3133	0.0725	6.252	0.3595	2.6283	1.7901	16.1333	3.7477	3.9114	-0.8658	11.8398	1.1185	-2.3296	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6749	2.7925	20	46	0.102556588325092	1	0
"47"	20	50	1	-4	-9.2	0	4	-1	1	1.177	-4.6021	-2.2305	-8.4774	-10.3956	-15.8842	-6.2147	-2.376	-9.4302	-14.3197	-15.8279	-11.1719	-8.1329	-7.643	-13.3093	-10.4079	0.9185	-15.8583	-13.5321	-11.0139	-3.8274	0.3502	0.2857	0.2012	0.3866	0.3563	0.2673	0.4004	0.2629	0.3472	0.2839	0.4293	0.2789	0.4057	0.2297	0.4205	0.4851	0.3322	0.411	0.2004	6.3342	1.4727	2.6609	20	47	0.16296882827814	0	1
"48"	20	40	1	1	2.3	0	14	-1	0	4.565	7.1911	-4.5175	-10.4332	-1.6944	5.2034	6.4083	-0.427	0.0192	-1.6042	2.4619	10.7411	6.2822	2.1161	5.6235	4.2494	-0.3805	3.0126	-2.3512	5.9156	7.947	0.4022	0.3083	0.5245	0.4468	0.2226	0.3162	0.2833	0.3681	0.2864	0.329	0.3923	0.3135	0.2045	0.288	0.321	0.257	0.3361	0.4512	0.2791	6.3301	1.5807	6.1487	20	48	1.51841851404693	0	1
"49"	20	6	1	2	4.6	1	6	1	1	1.682	4.8321	5.3484	-0.8071	3.6675	13.092	5.0124	5.518	7.1231	5.8296	5.5903	-1.0701	4.606	-1.0321	-5.6728	11.5538	6.2036	-0.5371	13.6194	8.3259	1.2984	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4025	3.0996	20	49	0.519983561550756	1	0
"50"	20	22	1	-4	-9.2	0	3	-1	1	0.929	-9.4916	-11.45	-8.4692	1.1751	-14.709	-6.5433	-3.9978	-14.6726	-10.9888	-5.8728	-12.6911	-5.8034	-1.3867	-6.222	-14.9084	-11.2648	-7.4666	-19.0252	-11.6277	-10.2582	0.2779	0.2413	0.4987	0.2822	0.2235	0.5309	0.4767	0.2087	0.3118	0.2542	0.3213	0.2392	0.471	0.217	0.3702	0.4726	0.2992	0.3745	0.2599	6.3307	1.4477	2.3792	20	50	-0.0736465401682985	0	1
"51"	20	25	1	0	0	0	4	-1	0	0.925	1.3712	5.5079	-2.9083	-3.8416	1.4258	-2.0596	1.0801	4.4344	-12.7111	0.7941	6.4866	2.5535	0.6185	-1.2023	0.3117	3.4025	-10.2489	-2.2096	8.0926	0.6249	0.27	0.2426	0.3981	0.2959	0.219	0.3626	0.4414	0.2191	0.2839	0.2256	0.3751	0.4276	0.2319	0.5054	0.2229	0.2996	0.5217	0.4139	0.3692	6.3255	1.4155	2.3422	20	51	-0.0779615414697118	0	1
"52"	20	21	1	4	9.2	1	3	1	1	0.971	9.3067	10.4998	5.2228	8.7042	-2.2047	8.6864	21.0923	9.0898	8.9048	11.5326	1.2321	8.8383	14.5495	6.5866	11.9902	10.5146	15.8516	5.53	8.1636	8.085	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.543	2.5216	20	52	-0.0294288106908122	1	0
"53"	20	55	1	2	4.6	0	3	1	1	0.786	5.5099	10.9757	5.8316	7.0043	5.5259	0.7656	1.14	4.4031	-0.8104	-1.1298	13.9884	3.3157	4.7341	15.6138	-4.6831	0.0729	3.2907	8.9889	3.9569	2.6855	0.2194	0.3263	0.3704	0.4237	0.2841	0.3499	0.2421	0.2021	0.2282	0.2941	0.3816	0.2626	0.3598	0.4178	0.4468	0.4971	0.3585	0.2366	0.4277	6.3288	1.5088	2.3031	20	53	-0.24079848655293	1	0
