"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"12"	4	70	1	4	4.84	0	5	1	1	1.508	0.1689	-1.8343	1.1453	10.208	5.8643	11.9045	4.6179	-1.507	9.4467	0.6278	-0.6588	9.3311	2.111	5.9823	5.5058	4.7097	16.5883	6.4012	-0.5482	6.0626	0.4414	0.2094	0.2518	0.3849	0.2781	0.2496	0.4157	0.4705	0.2976	0.2132	0.4079	0.379	0.4559	0.2549	0.2932	0.3978	0.3103	0.3884	0.2198	6.3194	1.6822	3.209	4	12	0.410784269585764	1	0
"13"	4	40	1	1	1.21	0	6	1	1	1.861	0.4753	7.1416	-0.3661	5.5577	3.6286	-4.9216	-3.7033	-3.7437	0.0409	-4.7397	-3.6767	2.0959	1.0212	-0.7877	5.2815	13.9598	0.4143	-6.0168	4.1715	7.0413	0.5118	0.2111	0.4712	0.203	0.3065	0.36	0.2248	0.3717	0.2686	0.3088	0.4862	0.3974	0.2294	0.3127	0.3415	0.5293	0.2539	0.2154	0.3313	6.3345	1.5501	3.4279	4	13	0.621113977660114	1	0
"14"	4	4	1	0	0	1	8	-1	1	2.604	-2.3022	-0.2625	-2.0976	4.2537	-7.2869	0.357	1.0042	2.4106	7.6949	-0.1141	-1.1007	3.4862	6.9934	0.4427	3.7204	-13.4244	0.3282	-4.2433	3.6689	-5.2755	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5503	4.171	4	14	0.957048724346323	0	1
"15"	4	20	1	2	2.42	1	5	1	1	1.357	1.1351	2.1963	8.0871	0.4372	-1.8361	2.8054	0.7214	-0.0041	-2.8028	-0.2457	-0.3964	0.8502	19.8684	4.2683	1.6844	3.5793	3.1917	-1.5173	-0.1197	6.8435	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5871	2.9577	4	15	0.305276380852732	1	0
"16"	4	34	1	2	2.42	1	5	1	1	1.489	2.8194	-3.2524	3.7748	0.1055	11.2419	1.2411	3.3586	-5.1211	-2.1721	-5.3344	8.1086	1.8418	10.3256	1.9859	3.5524	-0.5886	9.782	-2.8289	5.9164	2.2204	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6158	3.1065	4	16	0.398104753701872	1	0
"17"	4	15	1	-4	-4.84	1	10	-1	1	3.062	-4.3781	4.8838	-0.8984	-9.8744	-5.0329	-6.0853	-2.3176	0.3083	-12.9357	-13.3148	1.8468	-10.6846	-4.2929	-4.6397	-2.1635	-7.3419	-4.7436	-10.2889	1.7721	-6.0929	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5034	4.5797	4	17	1.11906829723549	0	1
"18"	4	35	1	4	4.84	1	4	1	1	1.29	7.7321	4.9547	4.1392	6.9605	12.3706	13.2167	-2.8266	-3.2238	7.1915	5.7096	7.3437	-0.9065	3.424	6.4877	0.648	4.7288	9.2761	8.0274	-5.9539	7.669	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5197	2.8237	4	18	0.254642218373581	1	0
"19"	4	23	1	-2	-2.42	0	6	-1	1	1.994	-3.0808	-10.012	-3.2765	-10.0911	-7.9991	-0.177	0.8452	0.1647	2.643	2.6659	-0.8723	-5.4278	2.529	-4.406	-3.2292	4.6534	2.462	-9.0677	-8.9117	3.6351	0.3838	0.3356	0.4637	0.2425	0.3667	0.3187	0.2145	0.3025	0.3358	0.2095	0.473	0.3135	0.4851	0.2906	0.2343	0.2967	0.4413	0.2913	0.3375	6.3367	1.5017	3.4945	4	19	0.690142671539647	0	1
"20"	4	33	1	1	1.21	1	11	1	1	3.399	-2.9994	-5.4569	5.033	1.9466	-2.9195	1.0204	-2.0845	14.9101	3.5907	-0.3975	-7.2433	2.7599	1.5251	4.9213	-1.4313	5.0666	-4.4734	-1.0663	4.2783	5.3392	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6062	5.0163	4	20	1.22348127071398	1	0
"21"	4	46	1	0	0	1	7	1	1	2.273	4.5165	-2.6949	2.0439	-1.7305	-5.6078	3.1336	2.4014	3.9189	7.8349	-5.1584	-2.0852	-9.3985	2.8423	-2.9695	-7.7262	9.3441	2.3836	-1.3908	-2.4132	2.3813	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6786	3.9575	4	21	0.821100544870406	1	0
"22"	4	60	1	0	0	1	6	1	0	1.963	1.9422	-1.6057	1.28	1.6912	7.0153	2.6817	-6.1371	10.7159	2.244	-4.6506	-0.0475	-1.3008	-8.4669	4.0553	-11.2342	2.1276	0.0115	2.306	-1.4828	-0.6841	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5829	3.5472	4	22	0.674473915294324	1	0
"23"	4	14	1	4	4.84	0	5	1	1	1.44	4.8183	8.7548	-1.5898	3.4748	0.9754	14.9673	8.413	-4.4268	3.304	-0.6687	15.3047	5.4073	3.8	4.5935	8.4277	1.8326	-1.3225	4.6973	7.7825	7.4106	0.2479	0.308	0.2083	0.2445	0.4606	0.3814	0.2574	0.3638	0.4814	0.3316	0.3927	0.316	0.2385	0.5019	0.4307	0.25	0.357	0.254	0.3093	6.3351	1.5012	2.9571	4	23	0.364643113587909	1	0
"24"	4	27	1	2	2.42	0	14	1	1	4.717	-1.8703	4.9319	-4.1308	8.3685	8.6785	4.8871	-9.0526	-1.4599	6.4949	1.2583	6.5012	-1.6446	2.8978	9.6392	6.1396	5.5141	-1.914	-1.1506	3.5141	-1.0336	0.4098	0.2175	0.3202	0.2058	0.3278	0.4827	0.4367	0.3412	0.4163	0.3504	0.286	0.249	0.3446	0.4019	0.3575	0.2664	0.4008	0.3056	0.2005	6.3205	1.4064	6.1347	4	24	1.55117300430212	1	0
"25"	4	56	1	4	4.84	0	5	1	1	1.524	4.1895	4.6408	0.4798	6.4603	0.6427	15.5624	5.9711	9.6788	6.0655	12.5682	5.5115	1.9266	2.2927	-6.17	7.3179	6.5256	-3.1862	7.9365	3.0814	4.9551	0.5321	0.2352	0.3752	0.3037	0.3522	0.217	0.2522	0.3892	0.3212	0.2596	0.4648	0.2555	0.443	0.3135	0.3409	0.2107	0.3416	0.2055	0.5122	6.3253	1.4454	2.9745	4	25	0.421338457264455	1	0
"26"	4	31	1	-1	-1.21	1	5	-1	1	1.437	-5.019	-0.6772	-1.25	-1.3547	-8.0881	-3.0045	2.574	0.1492	-7.2868	5.5789	8.9639	-4.2765	4.086	0.3891	-8.4857	-2.0883	-6.3478	-5.6647	5.7183	0.5701	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5952	3.0376	4	26	0.362557607096888	0	1
"27"	4	58	1	-2	-2.42	1	10	1	0	3.195	-4.1014	1.4338	6.9749	-5.0169	-3.4598	-0.9771	-2.389	1.5871	-1.8585	-2.2034	-6.8464	-7.0757	-1.5759	-4.1627	-5.8671	-8.453	3.8821	8.082	-4.6924	-12.8362	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5216	4.7288	4	27	1.1615870878295	1	0
"28"	4	59	1	-1	-1.21	1	5	1	0	1.438	2.0987	2.489	-1.8595	0.8388	-6.5574	-6.9492	-7.6204	-5.3269	0.0927	-2.8053	3.942	-0.0642	4.2319	6.7024	1.3078	-1.8097	-0.9755	-0.3638	-13.8759	4.2732	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5697	3.0224	4	28	0.363253259298855	1	0
"29"	4	7	1	4	4.84	1	6	1	1	1.981	2.1365	-0.2456	1.2037	8.3103	2.0696	11.7564	-3.7578	9.4011	4.1368	10.2721	13.3643	5.9597	-0.0991	3.8465	6.6991	-5.4429	6.2628	11.1929	2.8306	5.5612	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.491	3.4816	4	29	0.683601767716414	1	0
"30"	4	67	1	0	0	0	9	1	0	2.495	3.1469	1.1467	-0.9522	7.5934	7.4507	-1.2289	-7.1041	6.3225	-8.1275	-0.0653	-0.5308	3.6062	-4.8518	2.8534	-7.8761	-0.9247	3.5943	0.76	-7.8487	1.5963	0.2871	0.235	0.368	0.2142	0.3328	0.2369	0.3641	0.3189	0.2354	0.4731	0.4329	0.3416	0.3034	0.2732	0.3535	0.46	0.3722	0.3197	0.4045	6.3264	1.4874	3.9961	4	30	0.914288729203482	1	0
"31"	4	26	1	1	1.21	0	10	1	1	3.289	4.2248	0.0833	-2.28	1.7159	-3.4221	-1.1119	-3.6467	4.7518	10.8986	-0.5466	3.278	-2.436	-5.0395	-2.1315	-2.5604	12.6074	4.3843	5.1179	5.4702	-4.9017	0.2809	0.2309	0.5188	0.3648	0.3215	0.4758	0.2381	0.284	0.4009	0.3226	0.4578	0.2433	0.3944	0.2415	0.207	0.2857	0.4152	0.3885	0.253	6.3248	1.7027	4.9902	4	31	1.19058356720692	1	0
"32"	4	50	1	-4	-4.84	0	6	-1	1	2.043	-3.9989	-1.5724	-2.9919	-7.0087	-1.2087	-5.9154	2.4723	-4.5194	3.0131	-8.0897	-16.6906	-9.4653	-0.8667	-13.7278	-7.2756	-4.1431	2.2798	-8.0354	-3.1867	-6.2836	0.3303	0.4994	0.225	0.426	0.2731	0.3504	0.3157	0.4328	0.2439	0.3999	0.3723	0.3194	0.229	0.3924	0.2062	0.5095	0.209	0.2584	0.3438	6.3365	1.6259	3.6769	4	32	0.714419315835485	0	1
"33"	4	9	1	-2	-2.42	0	13	-1	1	3.71	-7.2684	-6.1505	-1.252	2.5693	2.4225	3.0041	-4.5552	-5.3422	-2.3277	-5.4351	-7.9471	4.9121	-6.476	-2.9621	-11.103	4.7441	-4.7734	-9.2456	2.7194	4.27	0.3999	0.3288	0.2253	0.3099	0.3493	0.3133	0.266	0.324	0.3575	0.3063	0.2748	0.2056	0.3756	0.2827	0.4698	0.3564	0.3134	0.4048	0.469	6.3325	1.4389	5.1444	4	33	1.31103187661934	0	1
"34"	4	39	1	0	0	0	11	1	1	3.252	-3.7566	1.0602	-6.5296	1.2093	-4.2609	-2.9141	3.4794	6.2976	-0.4388	-0.983	10.2257	0.3853	-3.2247	-5.8937	6.4588	-4.5404	4.4182	-4.9316	-4.1433	9.0099	0.2083	0.2482	0.2179	0.2673	0.4256	0.3304	0.2978	0.4002	0.2923	0.3421	0.5066	0.2835	0.4177	0.3784	0.2203	0.3191	0.3709	0.3152	0.488	6.3298	1.7229	4.9698	4	34	1.17927019168556	1	0
"35"	4	38	1	-1	-1.21	0	7	1	0	2.17	-3.4423	0.7378	6.9529	-2.2946	1.6067	1.2199	4.6767	8.0996	-4.6365	-1.9361	-1.4611	-9.9944	-3.0135	-0.5439	-10.3699	-2.3621	-1.7886	-5.2938	-6.2664	6.5807	0.2617	0.2887	0.5116	0.2297	0.2979	0.3775	0.4284	0.4696	0.2712	0.3109	0.2407	0.2096	0.2481	0.4954	0.2153	0.3111	0.465	0.4197	0.2706	6.3229	1.6023	3.7873	4	35	0.774727167552368	1	0
"36"	4	63	1	4	4.84	1	7	1	1	2.108	2.6194	8.738	-0.8283	6.2562	7.6853	0.1343	-1.1149	8.8103	6.5638	4.3265	14.3988	3.6246	4.8587	0.2646	8.2269	-4.6733	1.2658	2.1458	11.1971	11.8942	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6331	3.7586	4	36	0.745739630679116	1	0
"37"	4	3	1	-1	-1.21	1	7	-1	1	2.134	1.0089	-4.165	-4.6756	-0.0018	-3.8738	-10.4166	-2.8023	6.65	0.2639	3.4697	3.8343	4.1931	-6.0429	-0.7037	-4.4588	-4.3424	0.5055	3.0922	6.4359	-11.2916	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6764	3.8181	4	37	0.757998152879562	0	1
"38"	4	18	1	0	0	1	10	1	1	3.111	-3.0617	-8.7373	3.1265	-4.9688	1.8753	5.5698	-9.1583	7.3499	-0.1165	0.022	0.8396	-1.741	-2.0389	-2.9795	8.9802	-2.5764	-3.0408	0.0769	3.5397	6.7037	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4802	4.595	4	38	1.1349442179155	1	0
"39"	4	29	1	-4	-4.84	1	5	-1	1	1.62	-2.682	-5.4222	0.5632	-1.9221	-6.0645	-11.1735	-9.2009	0.3574	-11.3114	-2.5482	3.3765	0.598	2.5169	-9.692	-3.7813	-14.8411	-3.9194	-3.4458	-7.5303	-10.0095	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4774	3.104	4	39	0.482426149244293	0	1
"40"	4	45	1	-1	-1.21	1	15	-1	1	4.853	2.2411	3.3196	-4.3826	-3.017	-12.1006	4.9537	-3.5972	-5.7016	6.3634	1.8833	-9.9029	1.592	0.2558	-0.6301	-7.5038	0.855	2.7618	5.0756	-1.1893	-3.9983	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6558	6.5206	4	40	1.57959707042308	0	1
"41"	4	30	1	-2	-2.42	1	9	-1	1	2.712	0.1729	-4.5847	-11.266	3.2892	5.697	1.7607	-7.9355	-3.8908	-7.5047	0.8713	2.9905	-4.4125	-8.2851	-4.0011	-5.4106	-10.9965	3.2655	-2.1722	0.9785	2.1283	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.555	4.2794	4	41	0.997686370078149	0	1
"42"	4	37	1	-2	-2.42	0	12	1	0	3.647	-3.959	0.0874	-2.7319	0.956	-7.1519	-5.5171	-2.4335	-3.5746	4.5804	-0.7279	-13.4323	1.4003	-13.165	0.3263	-6.589	2.8543	5.2747	-4.1311	-0.764	0.8477	0.2521	0.2949	0.2238	0.3902	0.478	0.3266	0.2481	0.4536	0.2696	0.2177	0.4822	0.2924	0.335	0.2299	0.492	0.2636	0.4242	0.3642	0.2978	6.336	1.667	5.3144	4	42	1.29390491182654	1	0
"43"	4	41	1	2	2.42	0	7	1	1	2.109	-1.8918	11.9894	0.7185	0.1849	2.7136	8.946	-1.8559	13.2578	-1.9406	3.6242	4.1428	1.8157	2.6777	7.7972	0.7136	5.7067	-6.0108	0.1279	0.1629	-2.5086	0.2103	0.5092	0.3813	0.466	0.2258	0.2894	0.2468	0.2033	0.3421	0.4334	0.4747	0.231	0.2678	0.2189	0.5298	0.4101	0.3155	0.2714	0.298	6.325	1.6297	3.7429	4	43	0.746213901496638	1	0
"44"	4	16	1	-2	-2.42	1	6	-1	1	1.934	0.0454	-11.4505	-4.4505	-0.7372	-1.1942	4.2981	-2.4222	3.5327	-4.0858	-9.5715	1.5683	-2.0343	0.8112	-1.1506	1.9552	2.4191	-2.8652	0.6553	-13.2939	-9.4029	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4114	3.3508	4	44	0.659590397031103	0	1
"45"	4	57	1	-4	-4.84	1	6	-1	1	1.802	-2.3947	-2.6011	-6.8671	-8.6014	-8.1155	-5.1132	-2.9744	-12.8558	-5.2021	-7.2323	0.8965	-1.874	-13.8194	1.602	1.0185	-2.6101	-3.6153	2.9615	-13.7783	-4.1007	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6224	3.4194	4	45	0.588897159186146	0	1
"46"	4	62	1	2	2.42	1	5	1	1	1.42	5.2071	5.0992	10.0507	1.9954	5.6466	8.6405	8.1548	0.9703	7.5977	-0.8944	-2.0562	-0.2578	-0.5022	-8.1296	6.0136	-1.8092	-2.4973	8.5697	1.0812	-3.8748	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.503	2.9375	4	46	0.350656871613169	1	0
"47"	4	24	1	-1	-1.21	0	6	-1	1	2.126	-0.9324	-5.1252	5.4383	-0.2291	-3.7074	-5.3533	2.3478	9.6504	-1.4061	-6.5585	-3.5582	-3.6609	1.8316	-0.0578	-4.7844	-2.4265	0.2302	-4.8983	9.5995	-9.2421	0.2327	0.4321	0.3834	0.322	0.4504	0.3478	0.2795	0.3449	0.4825	0.2813	0.2103	0.3397	0.2301	0.2933	0.4591	0.2359	0.273	0.4341	0.2921	6.3242	1.5978	3.7436	4	47	0.754242279919756	0	1
"48"	4	69	1	2	2.42	0	6	1	1	1.509	3.2091	8.5817	-1.8515	1.094	-0.74	4.0091	1.731	14.0677	-2.4005	-5.3228	1.4751	6.8906	-5.3194	3.4375	1.5389	-2.123	2.1545	5.9425	11.6344	1.7529	0.2164	0.4636	0.2001	0.3321	0.2362	0.3999	0.487	0.2394	0.2113	0.353	0.2507	0.5133	0.4111	0.2129	0.3647	0.4838	0.2206	0.4882	0.2418	6.3261	1.4225	2.9426	4	48	0.411447179785712	1	0
"49"	4	55	1	2	2.42	0	7	1	1	2.165	6.272	-0.1731	-6.6431	10.6419	6.0095	-5.6088	1.8755	2.0409	9.2262	5.2518	0.2329	-1.2602	-1.9864	-0.6274	-2.3378	7.3503	2.4725	3.5682	2.951	10.7279	0.4348	0.2915	0.4965	0.1999	0.3539	0.2305	0.3453	0.384	0.2968	0.476	0.2098	0.2522	0.4482	0.3239	0.4964	0.2554	0.3369	0.2821	0.2069	6.3209	1.6393	3.8153	4	49	0.772420361454453	1	0
"50"	4	12	1	1	1.21	0	11	1	1	3.468	1.1611	-7.6184	7.9727	-10.2733	1.7517	1.3562	6.9269	0.4468	3.4105	7.216	0.1743	4.8136	5.5026	1.6954	6.2764	3.962	-1.8563	0.465	-5.5701	-2.1922	0.3429	0.2614	0.4867	0.2944	0.2343	0.4398	0.2459	0.4099	0.2882	0.2548	0.4794	0.4359	0.3823	0.2154	0.4021	0.2076	0.3101	0.2536	0.3923	6.3369	1.4838	4.9689	4	50	1.2435780589183	1	0
"51"	4	68	1	1	1.21	0	5	1	1	1.39	2.8412	1.5974	13.8131	1.333	4.1122	-1.4842	-1.7215	4.8744	-3.1356	-2.4968	10.5011	4.5966	-1.7694	-4.9151	1.3357	-7.4364	-1.5087	2.9283	1.2869	-1.5829	0.3291	0.4057	0.2884	0.2417	0.495	0.2084	0.4112	0.2767	0.3369	0.4961	0.2105	0.5	0.2256	0.4559	0.2353	0.2661	0.3506	0.3834	0.2057	6.3225	1.7319	3.124	4	51	0.3293037471426	1	0
"52"	4	11	1	0	0	0	3	-1	0	1.175	-2.4149	-5.3181	1.2692	-4.1079	11.7335	-2.9411	-3.2574	-2.0942	-9.1123	5.7258	2.5637	-3.4475	4.2115	-3.9929	0.5542	0.3564	4.8258	-3.2277	0.6405	8.6243	0.3257	0.4516	0.5191	0.2805	0.4664	0.245	0.3551	0.2486	0.2031	0.2889	0.2279	0.4185	0.2862	0.5069	0.3715	0.2135	0.3006	0.2097	0.3997	6.3186	1.6732	2.8586	4	52	0.161268147596122	0	1
"53"	4	5	1	1	1.21	1	7	1	1	2.151	2.6005	-0.7279	9.7015	-5.5962	-4.6957	4.113	-3.2635	10.3967	3.3317	6.0987	7.2829	3.1527	-6.527	-0.6034	-0.5695	5.1506	-1.5742	-3.7973	0.9825	-2.9145	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5014	3.6516	4	53	0.765932850285593	1	0
