"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"1"	13	16	1	-2	-3.03	1	10	-1	1	3.25	-0.8888	-3.8762	-5.4214	-0.0059	-4.9112	-0.2692	-9.956	-15.5039	-9.7973	-4.8814	8.8424	-0.8282	-2.0475	-1.239	-4.2021	-0.1368	0.3211	-2.6804	0.9302	-5.022	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7092	4.9676	13	1	1.17865499634165	0	1
"2"	13	24	1	-1	-1.515	0	9	1	0	2.788	0.4619	1.7189	5.9291	-3.9431	0.2355	-1.8399	2.0161	-2.8391	-5.395	-2.9503	3.4297	-11.7268	-4.9213	-4.8978	-1.9969	-1.9028	-8.8192	-3.3013	-0.6438	10.3314	0.3762	0.5302	0.2963	0.2697	0.3088	0.2018	0.3549	0.3223	0.4498	0.2373	0.4752	0.4399	0.3654	0.3194	0.224	0.3327	0.2531	0.3367	0.241	6.3345	1.6528	4.4384	13	2	1.02532449289828	1	0
"3"	13	51	1	-2	-3.03	0	16	-1	1	5.111	-3.1285	-3.7535	-2.9818	-8.6515	-3.1471	3.0298	-10.4985	-7.1689	-12.766	-9.012	-1.6939	-1.1817	0.2082	-4.5311	6.9555	1.1771	-0.8981	4.2917	-2.7749	-3.2748	0.2216	0.5323	0.3452	0.2714	0.2965	0.4614	0.2011	0.2992	0.4409	0.219	0.4297	0.2142	0.4946	0.2883	0.2468	0.3105	0.4205	0.2157	0.4223	6.3314	1.7038	6.8287	13	3	1.63139507978614	0	1
"4"	13	30	1	-2	-3.03	1	18	-1	1	5.704	-4.8094	6.8826	0.7044	-3.8221	-7.3382	-0.6882	-2.3684	-6.7646	0.0949	-2.7065	-5.8707	0.6461	-7.0173	-5.039	8.132	-6.0077	-10.4597	-4.1707	-11.2039	0.8171	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5418	7.255	13	4	1.74116768311199	0	1
"5"	13	14	1	4	6.06	0	10	1	1	3.309	9.742	4.4616	-6.4981	3.5287	10.1408	10.7239	8.2543	6.5261	0.6939	8.4002	14.8351	6.329	7.024	10.6854	10.9194	1.7927	1.9882	3.0683	-1.5569	9.3523	0.289	0.4902	0.389	0.2244	0.3038	0.4728	0.2603	0.3404	0.2543	0.3552	0.3924	0.4395	0.2007	0.3435	0.3069	0.2601	0.3811	0.3272	0.2929	6.3237	1.5361	4.8597	13	5	1.19664602893948	1	0
"6"	13	13	1	2	3.03	0	8	1	1	2.488	2.2459	-0.2674	10.3816	-4.3502	-2.9996	8.1143	-0.5157	3.0905	1.1233	6.3806	-1.635	3.4721	1.0158	-2.7476	6.7791	-3.3076	12.2591	9.7127	3.3874	7.5619	0.4096	0.2413	0.4923	0.3219	0.3764	0.3024	0.3407	0.5223	0.2444	0.2178	0.2602	0.2977	0.4114	0.2258	0.3012	0.4586	0.2897	0.2411	0.3658	6.3205	1.5495	4.0557	13	6	0.911479174876933	1	0
"7"	13	40	1	1	1.515	0	7	1	1	2.308	6.3468	-4.3059	2.5302	-5.8548	5.8395	7.4515	-1.7	0.4041	2.7479	-5.8768	7.5437	0.663	4.512	0.6028	-1.4199	3.0318	11.0347	5.7223	-2.289	-6.2184	0.2263	0.4705	0.2964	0.2394	0.5265	0.2245	0.4255	0.5294	0.2448	0.2044	0.3465	0.4246	0.2205	0.3199	0.2454	0.4451	0.2352	0.3644	0.3389	6.328	1.5281	3.8421	13	7	0.836381348645853	1	0
"8"	13	22	1	-4	-6.06	0	8	-1	1	2.417	-3.4715	-8.855	-8.6094	-1.9566	-10.5168	-10.2946	-8.0659	-7.3372	-1.2983	-9.1622	-6.411	-3.7697	5.3169	-0.9456	-8.4834	-13.3583	-1.7329	-2.3797	-15.3658	-2.9338	0.2619	0.3629	0.3082	0.204	0.3287	0.2697	0.3203	0.5302	0.2116	0.5313	0.2807	0.3498	0.2274	0.3299	0.4356	0.2138	0.363	0.4978	0.3008	6.3277	1.4608	3.8839	13	8	0.882527101721346	0	1
"9"	13	63	1	4	6.06	1	5	1	1	1.461	10.4746	5.9361	6.9445	-0.6524	-2.5739	10.061	-5.4655	8.919	3.5093	12.2588	5.8433	1.7646	14.271	8.9842	7.8047	8.2822	4.5569	2.6069	8.5419	9.0713	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6072	3.0783	13	9	0.379121132768562	1	0
"10"	13	61	1	1	1.515	1	10	1	1	3.244	-3.1207	-2.5768	-4.992	6.4493	-2.7181	9.352	7.3621	-3.4256	3.8134	10.3302	3.1073	0.0111	5.1512	-4.2524	-0.0448	-5.0237	3.8196	1.877	-2.603	7.4133	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5319	4.7785	13	10	1.17680713625317	1	0
