subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
2.0000 20.0000 1.0000 -2.0000 1.0000 2.8000 2 1.0000 0.0000 1.1550 8.0000 -4.0000 -8.0000 0.0000 -12.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7506 4.5092 
2.0000 49.0000 1.0000 2.0000 1.0000 4.2000 8 -1.0000 1.0000 2.3500 12.0000 0.0000 -8.0000 4.0000 -4.0000 8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8879 4.6426 
2.0000 55.0000 1.0000 2.0000 0.0000 2.8000 8 -1.0000 1.0000 1.0710 8.0000 0.0000 -8.0000 4.0000 -4.0000 12.0000 0.3214 0.7004 0.4828 0.4226 0.5802 2.5074 1.9061 4.6667 
2.0000 66.0000 1.0000 4.0000 0.0000 -1.4000 8 -1.0000 0.0000 2.8350 -6.0000 6.0000 14.0000 2.0000 10.0000 -2.0000 0.4916 0.5807 0.3439 0.5949 0.4902 2.5013 1.7639 4.5105 
2.0000 48.0000 1.0000 2.0000 1.0000 2.8000 2 1.0000 0.0000 1.2060 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8630 4.6091 
2.0000 16.0000 1.0000 -2.0000 1.0000 -2.8000 2 1.0000 1.0000 2.8000 8.0000 -4.0000 -8.0000 0.0000 -12.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8674 4.6091 
2.0000 25.0000 1.0000 -2.0000 0.0000 0.0000 2 1.0000 0.0000 1.8900 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.3809 0.7587 0.6334 0.3485 0.3830 2.5045 1.8594 4.6137 
2.0000 42.0000 1.0000 0.0000 0.0000 4.2000 8 -1.0000 1.0000 1.0820 -6.0000 2.0000 6.0000 -2.0000 10.0000 -10.0000 0.3971 0.5280 0.3572 0.4723 0.7373 2.4919 1.8013 4.5511 
2.0000 30.0000 1.0000 0.0000 1.0000 -2.8000 2 1.0000 1.0000 1.0280 6.0000 -2.0000 -6.0000 2.0000 -10.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8270 4.5758 
2.0000 50.0000 1.0000 2.0000 0.0000 -4.2000 2 1.0000 1.0000 0.9610 -8.0000 0.0000 12.0000 -4.0000 8.0000 4.0000 0.4254 0.3764 0.5721 0.7153 0.4153 2.5043 1.7729 4.5301 
2.0000 34.0000 1.0000 0.0000 1.0000 2.8000 8 -1.0000 1.0000 1.0770 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8556 4.6092 
2.0000 59.0000 1.0000 4.0000 1.0000 -1.4000 2 1.0000 1.0000 2.2090 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9134 4.6594 
2.0000 2.0000 1.0000 -4.0000 1.0000 -2.8000 2 1.0000 1.0000 0.8540 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8328 4.5758 
2.0000 1.0000 1.0000 -4.0000 1.0000 -4.2000 2 1.0000 1.0000 1.8450 -2.0000 -10.0000 -14.0000 6.0000 -6.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9087 4.6592 
2.0000 33.0000 1.0000 0.0000 1.0000 1.4000 8 -1.0000 1.0000 1.0060 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8270 4.5760 
2.0000 24.0000 1.0000 -2.0000 0.0000 -1.4000 8 -1.0000 0.0000 2.0160 -8.0000 0.0000 8.0000 -4.0000 4.0000 -12.0000 0.4143 0.5129 0.6964 0.4794 0.4051 2.5080 1.9006 4.6506 
2.0000 5.0000 1.0000 -4.0000 1.0000 1.4000 8 -1.0000 1.0000 2.1320 -14.0000 -6.0000 6.0000 -10.0000 2.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9795 4.7428 
2.0000 53.0000 1.0000 2.0000 0.0000 0.0000 8 -1.0000 0.0000 0.9080 12.0000 4.0000 -4.0000 8.0000 -8.0000 0.0000 0.3094 0.5092 0.6272 0.4028 0.6477 2.4964 1.9954 4.7391 
2.0000 19.0000 1.0000 -2.0000 1.0000 1.4000 8 -1.0000 1.0000 1.6600 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8342 4.5925 
2.0000 18.0000 1.0000 -2.0000 1.0000 0.0000 2 1.0000 0.0000 1.0140 -8.0000 0.0000 8.0000 -4.0000 4.0000 -12.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9563 4.7092 
2.0000 8.0000 1.0000 -4.0000 0.0000 -4.2000 2 1.0000 1.0000 0.7340 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.4640 0.5006 0.7923 0.4010 0.3500 2.5078 1.9240 4.6838 
2.0000 10.0000 1.0000 -4.0000 0.0000 -1.4000 8 -1.0000 0.0000 2.3410 -6.0000 2.0000 6.0000 -14.0000 -2.0000 -10.0000 0.3959 0.3674 0.5297 0.4914 0.7157 2.5000 1.8254 4.5760 
2.0000 27.0000 1.0000 -2.0000 0.0000 2.8000 8 -1.0000 1.0000 1.0720 8.0000 0.0000 -12.0000 4.0000 -8.0000 -4.0000 0.3023 0.5624 0.7361 0.4108 0.4964 2.5080 1.9057 4.6674 
2.0000 57.0000 1.0000 4.0000 1.0000 -4.2000 2 1.0000 1.0000 0.9480 -6.0000 6.0000 14.0000 2.0000 10.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7722 4.5092 
2.0000 9.0000 1.0000 -4.0000 0.0000 -2.8000 8 -1.0000 0.0000 1.3310 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.3346 0.6256 0.5569 0.4655 0.5221 2.5046 1.8537 4.5972 
2.0000 7.0000 1.0000 -4.0000 1.0000 4.2000 8 -1.0000 1.0000 0.8250 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7774 4.5424 
2.0000 22.0000 1.0000 -2.0000 0.0000 -4.2000 2 1.0000 1.0000 0.5850 8.0000 0.0000 -12.0000 4.0000 -8.0000 -4.0000 0.4970 0.4557 0.5585 0.5952 0.3964 2.5028 1.9257 4.6787 
2.0000 63.0000 1.0000 4.0000 1.0000 4.2000 8 -1.0000 1.0000 1.2870 10.0000 2.0000 -2.0000 6.0000 -6.0000 14.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8272 4.5758 
2.0000 58.0000 1.0000 4.0000 1.0000 -2.8000 8 -1.0000 0.0000 1.1440 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9926 4.7426 
2.0000 61.0000 1.0000 4.0000 1.0000 1.4000 8 -1.0000 1.0000 0.7940 -2.0000 6.0000 14.0000 2.0000 10.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9538 4.7094 
2.0000 56.0000 1.0000 2.0000 0.0000 4.2000 8 -1.0000 1.0000 0.6650 -8.0000 0.0000 12.0000 -4.0000 8.0000 4.0000 0.5525 0.7014 0.3138 0.5160 0.4174 2.5011 1.9500 4.6937 
2.0000 31.0000 1.0000 0.0000 1.0000 -1.4000 8 -1.0000 0.0000 0.6930 -6.0000 2.0000 10.0000 -2.0000 6.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7677 4.5091 
2.0000 13.0000 1.0000 -4.0000 0.0000 2.8000 8 -1.0000 1.0000 0.6300 -10.0000 2.0000 6.0000 -14.0000 -2.0000 -6.0000 0.4274 0.5345 0.6524 0.4263 0.4562 2.4969 1.8376 4.5727 
2.0000 67.0000 1.0000 4.0000 0.0000 0.0000 2 1.0000 0.0000 0.9420 10.0000 -2.0000 -6.0000 14.0000 2.0000 6.0000 0.3314 0.7699 0.6100 0.3621 0.4294 2.5028 1.8945 4.6454 
2.0000 60.0000 1.0000 4.0000 1.0000 0.0000 8 -1.0000 0.0000 0.6610 -6.0000 6.0000 14.0000 2.0000 10.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7567 4.5093 
2.0000 4.0000 1.0000 -4.0000 1.0000 0.0000 2 1.0000 0.0000 0.6330 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7643 4.5258 
2.0000 15.0000 1.0000 -2.0000 1.0000 -4.2000 2 1.0000 1.0000 1.2120 -12.0000 -4.0000 8.0000 -8.0000 4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8158 4.5759 
2.0000 65.0000 1.0000 4.0000 0.0000 -2.8000 8 -1.0000 0.0000 2.1460 -2.0000 6.0000 10.0000 2.0000 14.0000 -6.0000 0.3141 0.6382 0.3702 0.5661 0.6143 2.5028 1.7613 4.5120 
2.0000 39.0000 1.0000 0.0000 0.0000 0.0000 2 1.0000 0.0000 0.7170 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.3075 0.7726 0.5011 0.5999 0.3103 2.4914 1.8937 4.6340 
2.0000 41.0000 1.0000 0.0000 0.0000 2.8000 8 -1.0000 1.0000 0.6550 -10.0000 -2.0000 10.0000 -6.0000 6.0000 2.0000 0.5653 0.4385 0.7107 0.3449 0.4329 2.4922 1.7886 4.5347 
2.0000 26.0000 1.0000 -2.0000 0.0000 1.4000 2 1.0000 0.0000 2.2040 -12.0000 -4.0000 8.0000 -8.0000 4.0000 0.0000 0.4406 0.6188 0.5421 0.4202 0.4828 2.5045 1.7910 4.5471 
2.0000 37.0000 1.0000 0.0000 0.0000 -2.8000 2 1.0000 1.0000 0.9220 -2.0000 6.0000 10.0000 -10.0000 2.0000 -6.0000 0.6893 0.3149 0.3746 0.3211 0.7964 2.4963 1.7912 4.5388 
2.0000 69.0000 1.0000 4.0000 0.0000 2.8000 8 -1.0000 1.0000 1.8600 14.0000 6.0000 -2.0000 10.0000 -6.0000 2.0000 0.7770 0.3829 0.5353 0.4183 0.3865 2.5000 1.9011 4.6425 
2.0000 64.0000 1.0000 4.0000 0.0000 -4.2000 2 1.0000 1.0000 1.0560 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.4728 0.5759 0.3554 0.7124 0.3845 2.5010 1.7719 4.5268 
2.0000 40.0000 1.0000 0.0000 0.0000 1.4000 2 1.0000 0.0000 0.9500 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.4125 0.3502 0.4860 0.5934 0.6545 2.4966 1.9225 4.6724 
