subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
17.0000 35.0000 1.0000 0.0000 1.0000 6.6750 2 -1.0000 1.0000 1.3290 10.0000 -2.0000 -10.0000 2.0000 -6.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8209 4.5760 
17.0000 20.0000 1.0000 -2.0000 1.0000 4.4500 2 -1.0000 1.0000 1.2420 8.0000 -4.0000 -12.0000 0.0000 -8.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9556 4.7093 
17.0000 31.0000 1.0000 0.0000 1.0000 -2.2250 NR 0.0000 0.0000 0.0000 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7797 4.5259 
17.0000 28.0000 1.0000 -2.0000 0.0000 6.6750 2 -1.0000 1.0000 0.9470 8.0000 0.0000 -12.0000 4.0000 -8.0000 -4.0000 0.4435 0.3752 0.6618 0.3286 0.6835 2.4927 1.8133 4.5519 
17.0000 57.0000 1.0000 4.0000 1.0000 -6.6750 8 1.0000 1.0000 0.8800 10.0000 2.0000 -2.0000 6.0000 -6.0000 14.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8913 4.6426 
17.0000 53.0000 1.0000 2.0000 0.0000 0.0000 2 -1.0000 0.0000 0.8350 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.4671 0.5390 0.6622 0.4510 0.3883 2.5076 1.9357 4.6836 
17.0000 68.0000 1.0000 4.0000 0.0000 2.2250 2 -1.0000 1.0000 0.9210 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.6743 0.3093 0.5962 0.3442 0.5814 2.5053 1.9413 4.6979 
17.0000 23.0000 1.0000 -2.0000 0.0000 -4.4500 8 1.0000 1.0000 1.0910 4.0000 -4.0000 -8.0000 0.0000 -12.0000 8.0000 0.7923 0.3928 0.5369 0.4741 0.3091 2.5052 1.7560 4.5144 
17.0000 38.0000 1.0000 0.0000 0.0000 -2.2250 8 1.0000 1.0000 0.9900 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.4778 0.6081 0.3597 0.4736 0.5831 2.5023 1.9086 4.6614 
17.0000 54.0000 1.0000 2.0000 0.0000 2.2250 2 -1.0000 1.0000 1.0270 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.6269 0.3645 0.4394 0.7516 0.3157 2.4981 1.8277 4.5740 
17.0000 8.0000 1.0000 -4.0000 0.0000 -6.6750 8 1.0000 1.0000 0.7800 -14.0000 -2.0000 6.0000 -6.0000 2.0000 -10.0000 0.3900 0.6641 0.3589 0.4752 0.6200 2.5082 1.8513 4.6174 
17.0000 42.0000 1.0000 0.0000 0.0000 6.6750 2 -1.0000 1.0000 0.8790 6.0000 -2.0000 -6.0000 2.0000 -10.0000 10.0000 0.3796 0.5656 0.3549 0.7487 0.4438 2.4926 1.8842 4.6186 
17.0000 2.0000 1.0000 -4.0000 1.0000 -4.4500 8 1.0000 1.0000 0.7590 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8887 4.6424 
17.0000 47.0000 1.0000 2.0000 1.0000 2.2250 2 -1.0000 1.0000 0.9140 12.0000 4.0000 -4.0000 8.0000 -8.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9533 4.6925 
17.0000 52.0000 1.0000 2.0000 0.0000 -2.2250 2 -1.0000 0.0000 1.5740 -4.0000 4.0000 12.0000 0.0000 8.0000 -8.0000 0.3163 0.6163 0.4691 0.7129 0.3869 2.5014 1.8377 4.5773 
17.0000 59.0000 1.0000 4.0000 1.0000 -2.2250 8 1.0000 1.0000 0.8600 -6.0000 2.0000 10.0000 -2.0000 14.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7597 4.5259 
17.0000 10.0000 1.0000 -4.0000 0.0000 -2.2250 8 1.0000 1.0000 1.0620 -10.0000 -2.0000 6.0000 -6.0000 2.0000 -14.0000 0.3850 0.3257 0.4441 0.7065 0.6351 2.4963 1.8272 4.5722 
17.0000 41.0000 1.0000 0.0000 0.0000 4.4500 2 -1.0000 1.0000 1.6910 -10.0000 -2.0000 10.0000 -6.0000 6.0000 2.0000 0.7071 0.3050 0.6047 0.5589 0.3163 2.4920 1.9756 4.7180 
17.0000 56.0000 1.0000 2.0000 0.0000 6.6750 2 -1.0000 1.0000 1.0160 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.5933 0.4804 0.3974 0.6622 0.3596 2.4931 1.8814 4.6189 
