subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
6.0000 43.0000 1.0000 2.0000 1.0000 -4.2000 2 1.0000 1.0000 2.1470 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7595 4.5091 
6.0000 38.0000 1.0000 0.0000 0.0000 -1.4000 2 1.0000 1.0000 2.2990 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.3991 0.3631 0.7963 0.3867 0.5645 2.5098 1.7675 4.5356 
6.0000 13.0000 1.0000 -4.0000 0.0000 2.8000 8 -1.0000 1.0000 1.7950 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.3959 0.5942 0.3214 0.7004 0.4828 2.4946 1.8113 4.5538 
6.0000 36.0000 1.0000 0.0000 0.0000 -4.2000 2 1.0000 1.0000 1.4970 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.4916 0.5807 0.3439 0.5949 0.4902 2.5013 1.7639 4.5105 
6.0000 16.0000 1.0000 -2.0000 1.0000 -2.8000 2 1.0000 1.0000 2.8890 0.0000 -8.0000 -12.0000 8.0000 -4.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8630 4.6092 
6.0000 44.0000 1.0000 2.0000 1.0000 -2.8000 8 -1.0000 0.0000 2.6630 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8674 4.6260 
6.0000 23.0000 1.0000 -2.0000 0.0000 -2.8000 2 1.0000 1.0000 2.1360 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.3809 0.7587 0.6334 0.3485 0.3830 2.5045 1.8594 4.6137 
6.0000 8.0000 1.0000 -4.0000 0.0000 -4.2000 8 -1.0000 0.0000 2.5410 -10.0000 -2.0000 2.0000 -6.0000 6.0000 -14.0000 0.3971 0.5280 0.3572 0.4723 0.7373 2.4919 1.8013 4.5512 
6.0000 50.0000 1.0000 2.0000 0.0000 -4.2000 2 1.0000 1.0000 1.7210 8.0000 0.0000 -4.0000 4.0000 -8.0000 12.0000 0.3910 0.6737 0.5713 0.5215 0.3431 2.5006 1.8976 4.6433 
6.0000 56.0000 1.0000 2.0000 0.0000 4.2000 8 -1.0000 1.0000 2.1590 -8.0000 4.0000 12.0000 0.0000 8.0000 -4.0000 0.3792 0.6894 0.3161 0.7298 0.3782 2.4928 1.8391 4.5852 
6.0000 24.0000 1.0000 -2.0000 0.0000 -1.4000 2 1.0000 1.0000 1.9270 -12.0000 -4.0000 4.0000 -8.0000 8.0000 0.0000 0.7285 0.5311 0.3951 0.3451 0.5061 2.5059 1.8061 4.5650 
6.0000 5.0000 1.0000 -4.0000 1.0000 1.4000 2 1.0000 0.0000 3.0760 2.0000 -6.0000 -10.0000 -2.0000 -14.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8495 4.5925 
6.0000 10.0000 1.0000 -4.0000 0.0000 -1.4000 2 1.0000 1.0000 2.2400 -6.0000 2.0000 6.0000 -14.0000 -2.0000 -10.0000 0.3023 0.4901 0.5750 0.5200 0.6031 2.4906 1.7733 4.4998 
6.0000 20.0000 1.0000 -2.0000 1.0000 2.8000 8 -1.0000 1.0000 1.3930 8.0000 0.0000 -12.0000 4.0000 -8.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8314 4.5926 
6.0000 51.0000 1.0000 2.0000 0.0000 -2.8000 8 -1.0000 0.0000 1.9190 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.4147 0.6728 0.7374 0.3492 0.3220 2.4960 1.9799 4.7387 
6.0000 25.0000 1.0000 -2.0000 0.0000 0.0000 2 1.0000 0.0000 2.2070 -4.0000 4.0000 8.0000 -12.0000 0.0000 -8.0000 0.6521 0.3440 0.3058 0.6515 0.5504 2.5038 1.8101 4.5629 
