subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
5.0000 1.0000 -4.0000 1.0000 11.0000 2 -1.0000 1.0000 0.5600 0.0000 -2.0000 -10.0000 -14.0000 6.0000 -6.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7888 4.5425 
5.0000 2.0000 -4.0000 0.0000 11.0000 2 -1.0000 1.0000 1.0470 0.0000 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.3215 0.4491 0.5367 0.4719 0.7144 2.4936 1.7857 4.5360 
5.0000 3.0000 4.0000 0.0000 11.0000 2 -1.0000 1.0000 1.2930 0.0000 2.0000 10.0000 14.0000 -6.0000 6.0000 -2.0000 0.3022 0.4075 0.4368 0.6518 0.7030 2.5014 1.9149 4.6771 
5.0000 4.0000 0.0000 0.0000 9.0000 2 -1.0000 1.0000 2.1300 0.0000 2.0000 -6.0000 -10.0000 10.0000 -2.0000 6.0000 0.3371 0.6242 0.5152 0.4035 0.6200 2.5000 1.7640 4.5092 
5.0000 5.0000 -4.0000 1.0000 7.0000 2 -1.0000 1.0000 1.3620 0.0000 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9232 4.6760 
5.0000 6.0000 -2.0000 1.0000 -7.0000 8 1.0000 1.0000 1.0710 0.0000 8.0000 -4.0000 -12.0000 0.0000 -8.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8748 4.6259 
5.0000 7.0000 -4.0000 0.0000 7.0000 2 -1.0000 1.0000 1.3240 0.0000 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.7591 0.4076 0.4764 0.3791 0.4850 2.5074 1.9343 4.6833 
5.0000 8.0000 -2.0000 0.0000 5.0000 2 -1.0000 1.0000 0.9070 0.0000 8.0000 -4.0000 -8.0000 0.0000 -12.0000 4.0000 0.4386 0.6386 0.4600 0.3207 0.6342 2.4922 1.8933 4.6348 
5.0000 9.0000 4.0000 0.0000 3.0000 2 -1.0000 1.0000 1.1610 0.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.5704 0.5379 0.3425 0.4898 0.5618 2.5023 1.9927 4.7448 
5.0000 10.0000 4.0000 0.0000 1.0000 8 1.0000 0.0000 0.8640 1.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.6746 0.3517 0.3802 0.5780 0.5076 2.4921 1.8329 4.5846 
5.0000 11.0000 2.0000 0.0000 1.9900 8 1.0000 0.0000 1.1840 1.0000 -8.0000 4.0000 12.0000 0.0000 8.0000 -4.0000 0.4568 0.5753 0.7021 0.3093 0.4576 2.5012 1.8596 4.6103 
5.0000 12.0000 0.0000 0.0000 -2.9800 8 1.0000 1.0000 2.2930 2.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.3402 0.5543 0.4524 0.5988 0.5527 2.4984 1.7923 4.5408 
5.0000 13.0000 0.0000 1.0000 2.6500 2 -1.0000 1.0000 2.5200 2.0000 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7585 4.5092 
5.0000 14.0000 -2.0000 0.0000 -2.6500 8 1.0000 1.0000 1.0180 2.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.4535 0.7501 0.5682 0.3334 0.3869 2.4921 1.7668 4.5012 
5.0000 15.0000 4.0000 1.0000 -2.3200 2 -1.0000 0.0000 1.7110 2.0000 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7746 4.5257 
5.0000 16.0000 0.0000 0.0000 2.3200 8 1.0000 0.0000 2.5930 3.0000 -10.0000 2.0000 10.0000 -2.0000 6.0000 -6.0000 0.4702 0.6019 0.6370 0.4075 0.3754 2.4921 1.7808 4.5179 
5.0000 17.0000 4.0000 0.0000 -3.3100 8 1.0000 1.0000 1.6060 4.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.6133 0.5073 0.3469 0.4749 0.5646 2.5070 1.9981 4.7495 
5.0000 18.0000 2.0000 0.0000 2.9800 2 -1.0000 1.0000 2.1420 4.0000 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.4298 0.4656 0.7417 0.5304 0.3241 2.4916 1.9066 4.6509 
5.0000 19.0000 2.0000 1.0000 2.6500 8 1.0000 0.0000 2.4370 4.0000 -4.0000 8.0000 12.0000 -8.0000 4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9908 4.7425 
5.0000 20.0000 2.0000 0.0000 2.6500 2 -1.0000 1.0000 2.0250 4.0000 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.4713 0.5643 0.4676 0.5876 0.4165 2.5073 1.7888 4.5497 
5.0000 21.0000 0.0000 1.0000 -2.3200 8 1.0000 1.0000 2.2280 4.0000 -6.0000 6.0000 10.0000 -10.0000 2.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8378 4.5925 
5.0000 22.0000 -2.0000 1.0000 2.3200 2 -1.0000 1.0000 1.0740 4.0000 8.0000 -4.0000 -8.0000 0.0000 -12.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9419 4.6927 
5.0000 23.0000 4.0000 1.0000 -2.3200 8 1.0000 1.0000 1.5090 4.0000 -6.0000 6.0000 10.0000 2.0000 14.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7829 4.5258 
5.0000 24.0000 4.0000 0.0000 -2.3200 8 1.0000 1.0000 1.0230 4.0000 10.0000 -2.0000 -6.0000 14.0000 2.0000 6.0000 0.3250 0.4578 0.7517 0.5880 0.3854 2.5079 1.7701 4.5170 
5.0000 25.0000 -4.0000 1.0000 1.9900 2 -1.0000 1.0000 1.8110 4.0000 -10.0000 -2.0000 2.0000 -6.0000 6.0000 -14.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8130 4.5592 
5.0000 26.0000 -4.0000 0.0000 1.9900 2 -1.0000 1.0000 0.9210 4.0000 -6.0000 2.0000 6.0000 -14.0000 -2.0000 -10.0000 0.6239 0.3911 0.4569 0.5724 0.4599 2.5042 1.7758 4.5300 
5.0000 27.0000 -2.0000 1.0000 1.6600 2 -1.0000 1.0000 1.6710 4.0000 8.0000 -4.0000 -12.0000 0.0000 -8.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9987 4.7593 
5.0000 28.0000 4.0000 1.0000 -1.6600 8 1.0000 1.0000 1.6610 4.0000 14.0000 6.0000 -2.0000 10.0000 -6.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9256 4.6758 
5.0000 29.0000 0.0000 1.0000 1.6600 8 1.0000 0.0000 2.0160 4.0000 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9565 4.7093 
5.0000 30.0000 2.0000 0.0000 -1.6600 8 1.0000 1.0000 1.7100 4.0000 -8.0000 0.0000 12.0000 -4.0000 8.0000 4.0000 0.4276 0.4978 0.4273 0.5109 0.6352 2.4987 1.9808 4.7246 
5.0000 31.0000 2.0000 0.0000 1.3300 2 -1.0000 1.0000 1.1220 4.0000 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.4453 0.3453 0.5621 0.4716 0.6799 2.5041 1.7698 4.5132 
5.0000 32.0000 2.0000 1.0000 1.0000 2 -1.0000 1.0000 2.3440 4.0000 12.0000 0.0000 -8.0000 4.0000 -4.0000 8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8230 4.5759 
5.0000 33.0000 2.0000 1.0000 -1.0000 2 -1.0000 0.0000 1.9060 4.0000 12.0000 4.0000 -4.0000 8.0000 -8.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7885 4.5258 
5.0000 34.0000 0.0000 0.0000 1.0000 8 1.0000 0.0000 2.2350 5.0000 6.0000 -2.0000 -6.0000 2.0000 -10.0000 10.0000 0.5268 0.6465 0.4737 0.3724 0.4819 2.5013 1.9470 4.7105 
5.0000 35.0000 4.0000 1.0000 -1.9900 2 -1.0000 0.0000 0.9020 5.0000 -6.0000 6.0000 14.0000 2.0000 10.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9570 4.7093 
5.0000 36.0000 -4.0000 0.0000 -1.9900 8 1.0000 1.0000 2.6220 6.0000 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.4189 0.5775 0.7807 0.4197 0.3066 2.5033 1.8595 4.6124 
5.0000 37.0000 2.0000 0.0000 1.6600 8 1.0000 0.0000 1.1980 7.0000 8.0000 -4.0000 -8.0000 12.0000 0.0000 4.0000 0.7201 0.4608 0.5546 0.4574 0.3039 2.4968 1.9326 4.6729 
5.0000 38.0000 4.0000 0.0000 -2.6500 8 1.0000 1.0000 1.0090 8.0000 -2.0000 6.0000 14.0000 2.0000 10.0000 -6.0000 0.6096 0.4512 0.6210 0.4743 0.3410 2.4972 1.8829 4.6231 
5.0000 39.0000 0.0000 1.0000 -2.3200 2 -1.0000 0.0000 1.4200 8.0000 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8239 4.5759 
5.0000 40.0000 -2.0000 1.0000 2.3200 8 1.0000 0.0000 1.8450 8.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8940 4.6425 
5.0000 41.0000 -2.0000 0.0000 2.3200 8 1.0000 0.0000 1.5120 9.0000 -8.0000 0.0000 8.0000 -4.0000 4.0000 -12.0000 0.4227 0.6312 0.4569 0.4247 0.5672 2.5027 1.8726 4.6121 
5.0000 42.0000 -2.0000 0.0000 -3.3100 2 -1.0000 0.0000 1.8690 9.0000 8.0000 0.0000 -8.0000 4.0000 -12.0000 -4.0000 0.3727 0.5683 0.4576 0.6817 0.4139 2.4941 1.8521 4.6033 
5.0000 43.0000 -4.0000 1.0000 4.3000 2 -1.0000 1.0000 1.3410 9.0000 -14.0000 -2.0000 2.0000 -6.0000 6.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8645 4.6260 
5.0000 44.0000 -2.0000 1.0000 4.3000 2 -1.0000 1.0000 1.9310 9.0000 -8.0000 4.0000 8.0000 -12.0000 0.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8112 4.5591 
5.0000 45.0000 0.0000 1.0000 4.3000 2 -1.0000 1.0000 1.6960 9.0000 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8318 4.5927 
5.0000 46.0000 2.0000 0.0000 -4.3000 2 -1.0000 0.0000 2.3010 9.0000 12.0000 0.0000 -8.0000 4.0000 -4.0000 8.0000 0.4987 0.7396 0.3183 0.4517 0.4830 2.4912 1.7750 4.5170 
5.0000 47.0000 4.0000 0.0000 -5.2900 2 -1.0000 0.0000 1.6220 9.0000 10.0000 2.0000 -6.0000 6.0000 -2.0000 14.0000 0.5004 0.3797 0.7298 0.3005 0.5848 2.4952 1.9502 4.6877 
5.0000 48.0000 2.0000 0.0000 -6.2800 2 -1.0000 0.0000 1.2680 9.0000 12.0000 0.0000 -8.0000 4.0000 -4.0000 8.0000 0.4254 0.3764 0.5721 0.7153 0.4153 2.5043 1.7729 4.5302 
5.0000 49.0000 -4.0000 0.0000 7.2700 2 -1.0000 1.0000 2.0760 10.0000 -10.0000 -2.0000 2.0000 -6.0000 6.0000 -14.0000 0.5717 0.3479 0.3076 0.5966 0.6779 2.5017 1.7922 4.5441 
