subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
10.0000 1.0000 1.0000 2.1984 0.0000 1.4637 8 -1.0000 1.0000 1.2530 -3.8016 4.1984 12.1984 0.1984 8.1984 -7.8016 0.3474 0.6227 0.5003 0.7290 0.3076 2.5070 1.7788 4.5329 
10.0000 2.0000 1.0000 -0.7324 0.0000 -4.3473 2 1.0000 1.0000 1.3840 9.2676 1.2676 -10.7324 5.2676 -6.7324 -2.7324 0.3901 0.7062 0.3962 0.5852 0.4224 2.5001 1.8722 4.6260 
10.0000 3.0000 1.0000 -0.2788 1.0000 5.1027 8 -1.0000 1.0000 1.5060 5.7212 -6.2788 -10.2788 9.7212 -2.2788 1.7212 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7956 4.5593 
10.0000 4.0000 1.0000 1.9252 0.0000 6.5771 8 -1.0000 1.0000 1.4610 11.9252 -0.0748 -4.0748 3.9252 -8.0748 7.9252 0.4189 0.5669 0.7781 0.3441 0.3969 2.5049 1.7906 4.5474 
10.0000 5.0000 1.0000 2.7819 1.0000 6.7971 8 -1.0000 1.0000 1.9790 4.7819 -3.2181 -7.2181 12.7819 0.7819 8.7819 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7743 4.5257 
10.0000 6.0000 1.0000 -0.3055 1.0000 4.4610 8 -1.0000 1.0000 1.6200 -2.3055 5.6945 9.6945 -10.3055 1.6945 -6.3055 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7672 4.5092 
10.0000 7.0000 1.0000 -1.5339 1.0000 -6.9038 2 1.0000 1.0000 1.4160 -11.5339 0.4661 8.4661 -3.5339 4.4661 -7.5339 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9264 4.6759 
10.0000 8.0000 1.0000 -3.6725 0.0000 4.1223 8 -1.0000 1.0000 2.2800 2.3275 -9.6725 -13.6725 6.3275 -5.6725 -1.6725 0.5049 0.4336 0.4758 0.4232 0.6602 2.4977 1.9753 4.7237 
10.0000 9.0000 1.0000 -0.5328 1.0000 5.3869 8 -1.0000 1.0000 1.4360 -6.5328 1.4672 9.4672 -2.5328 5.4672 -10.5328 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8712 4.6091 
10.0000 10.0000 1.0000 0.8187 0.0000 0.5515 8 -1.0000 1.0000 3.1680 6.8187 -5.1813 -9.1813 10.8187 -1.1813 2.8187 0.4261 0.3535 0.7172 0.6034 0.3970 2.4972 1.7996 4.5563 
10.0000 11.0000 1.0000 -0.4816 1.0000 -7.4987 2 1.0000 1.0000 1.3290 -10.4816 -2.4816 9.5184 -6.4816 5.5184 1.5184 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9663 4.7259 
10.0000 12.0000 1.0000 3.1546 0.0000 -1.4240 8 -1.0000 0.0000 3.5640 -2.8454 5.1546 9.1546 1.1546 13.1546 -6.8454 0.3873 0.7821 0.4289 0.3094 0.6016 2.5093 1.8403 4.6018 
10.0000 13.0000 1.0000 3.4113 0.0000 -3.1234 2 1.0000 1.0000 2.2270 -2.5887 9.4113 13.4113 -6.5887 5.4113 1.4113 0.3271 0.4491 0.7691 0.4521 0.5063 2.5038 1.7985 4.5462 
10.0000 14.0000 1.0000 -2.5035 0.0000 -6.9482 2 1.0000 1.0000 1.3660 3.4965 -8.5035 -12.5035 7.4965 -4.5035 -0.5035 0.6490 0.5016 0.3454 0.7026 0.3064 2.5049 1.9222 4.6810 
10.0000 15.0000 1.0000 -0.4522 0.0000 -4.1522 2 1.0000 1.0000 1.3940 9.5478 -2.4522 -10.4522 1.5478 -6.4522 5.5478 0.4390 0.4655 0.7268 0.5377 0.3350 2.5040 1.8958 4.6466 
10.0000 16.0000 1.0000 0.7411 1.0000 -1.7478 2 1.0000 1.0000 1.4110 6.7411 -5.2589 -9.2589 10.7411 -1.2589 2.7411 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7987 4.5424 
10.0000 17.0000 1.0000 -0.1665 1.0000 -1.5556 8 -1.0000 0.0000 1.8180 9.8335 1.8335 -6.1665 5.8335 -10.1665 -2.1665 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8732 4.6259 
10.0000 18.0000 1.0000 2.3924 1.0000 -4.0225 2 1.0000 1.0000 1.2710 -7.6076 0.3924 8.3924 -3.6076 12.3924 4.3924 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8090 4.5591 
10.0000 19.0000 1.0000 0.4061 0.0000 8.6490 8 -1.0000 1.0000 1.3250 -9.5939 -1.5939 6.4061 -5.5939 10.4061 2.4061 0.3523 0.6267 0.5466 0.4086 0.5590 2.4932 1.9975 4.7523 
10.0000 20.0000 1.0000 -3.0055 1.0000 -2.2728 2 1.0000 1.0000 1.0250 -13.0055 -5.0055 2.9945 -9.0055 6.9945 -1.0055 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9205 4.6758 
10.0000 21.0000 1.0000 1.3257 1.0000 -2.8747 2 1.0000 1.0000 1.2030 -8.6743 -0.6743 7.3257 -4.6743 11.3257 3.3257 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9644 4.7093 
10.0000 22.0000 1.0000 -1.9363 1.0000 -0.5763 2 1.0000 1.0000 1.0690 -11.9363 -3.9363 8.0637 -7.9363 4.0637 0.0637 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9464 4.6924 
10.0000 23.0000 1.0000 2.2566 1.0000 6.7894 8 -1.0000 1.0000 1.2250 8.2566 -3.7434 -7.7434 12.2566 0.2566 4.2566 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8823 4.6258 
10.0000 24.0000 1.0000 3.0168 0.0000 -1.3443 8 -1.0000 0.0000 1.5270 9.0168 -2.9832 -6.9832 13.0168 1.0168 5.0168 0.5292 0.3676 0.5380 0.5805 0.4836 2.4989 1.8020 4.5413 
10.0000 25.0000 1.0000 -1.2392 1.0000 -5.5113 2 1.0000 1.0000 0.8160 -11.2392 0.7608 8.7608 -3.2392 4.7608 -7.2392 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8629 4.6259 
10.0000 26.0000 1.0000 -3.4994 0.0000 4.4237 8 -1.0000 1.0000 1.4080 -9.4994 2.5006 6.5006 -13.4994 -1.4994 -5.4994 0.3871 0.4825 0.5186 0.7523 0.3659 2.5062 1.9584 4.7155 
10.0000 27.0000 1.0000 2.8694 0.0000 -3.8728 8 -1.0000 0.0000 1.5310 8.8694 0.8694 -7.1306 4.8694 -3.1306 12.8694 0.5020 0.3341 0.5405 0.4852 0.6480 2.5097 1.9159 4.6857 
10.0000 28.0000 1.0000 3.9297 1.0000 -0.7893 2 1.0000 1.0000 2.3640 -2.0703 5.9297 13.9297 1.9297 9.9297 -6.0703 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8046 4.5591 
10.0000 29.0000 1.0000 1.4254 0.0000 5.1349 8 -1.0000 1.0000 1.2150 -4.5746 3.4254 11.4254 -0.5746 7.4254 -8.5746 0.4393 0.4134 0.5564 0.6616 0.4234 2.4941 1.7677 4.5033 
10.0000 30.0000 1.0000 1.0247 0.0000 -1.9757 2 1.0000 1.0000 1.6290 11.0247 -0.9753 -8.9753 3.0247 -4.9753 7.0247 0.7511 0.4508 0.3893 0.3018 0.6059 2.4988 1.9513 4.6915 
10.0000 31.0000 1.0000 1.4553 1.0000 3.4541 8 -1.0000 1.0000 3.1160 -8.5447 -0.5447 7.4553 -4.5447 11.4553 3.4553 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9707 4.7092 
10.0000 32.0000 1.0000 0.7532 1.0000 -1.3137 2 1.0000 1.0000 1.5100 6.7532 -5.2468 -9.2468 10.7532 -1.2468 2.7532 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8736 4.6258 
10.0000 33.0000 1.0000 1.4432 0.0000 -4.0978 2 1.0000 1.0000 1.4020 -4.5568 3.4432 7.4432 -0.5568 11.4432 -8.5568 0.3044 0.3923 0.7634 0.4742 0.5613 2.4956 1.7969 4.5547 
10.0000 34.0000 1.0000 -2.0151 0.0000 -4.1291 2 1.0000 1.0000 3.1360 -8.0151 -0.0151 7.9849 -4.0151 3.9849 -12.0151 0.3768 0.4972 0.7086 0.5576 0.3672 2.5073 1.8219 4.5833 
10.0000 35.0000 1.0000 3.3912 1.0000 5.8137 8 -1.0000 1.0000 1.7300 -2.6088 5.3912 9.3912 1.3912 13.3912 -6.6088 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8581 4.6094 
10.0000 36.0000 1.0000 -0.5979 0.0000 3.9426 8 -1.0000 1.0000 1.9050 9.4021 1.4021 -10.5979 5.4021 -6.5979 -2.5979 0.4426 0.6737 0.3321 0.4393 0.6104 2.4982 1.9220 4.6739 
10.0000 37.0000 1.0000 2.5365 0.0000 -1.0352 8 -1.0000 0.0000 1.6530 -7.4635 4.5365 8.5365 0.5365 12.5365 -3.4635 0.3610 0.3334 0.7972 0.3471 0.6570 2.4958 1.9744 4.7217 
10.0000 38.0000 1.0000 2.8915 0.0000 5.8093 8 -1.0000 1.0000 1.1280 -7.1085 4.8915 8.8915 0.8915 12.8915 -3.1085 0.6473 0.3797 0.6434 0.3413 0.4810 2.4926 1.9492 4.6853 
10.0000 39.0000 1.0000 1.7369 0.0000 -3.6638 8 -1.0000 0.0000 2.6590 -0.2631 7.7369 11.7369 -8.2631 3.7369 -4.2631 0.4814 0.5558 0.6116 0.5304 0.3292 2.5084 1.7624 4.5343 
10.0000 40.0000 1.0000 1.9044 0.0000 -4.5371 2 1.0000 1.0000 3.0850 -8.0956 -0.0956 7.9044 -4.0956 11.9044 3.9044 0.5304 0.6060 0.3358 0.4722 0.5581 2.5025 1.8706 4.6284 
10.0000 41.0000 1.0000 1.2978 1.0000 3.4634 2 1.0000 0.0000 2.8110 7.2978 -0.7022 -8.7022 3.2978 -4.7022 11.2978 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8101 4.5593 
10.0000 42.0000 1.0000 0.7771 1.0000 2.1672 8 -1.0000 1.0000 1.2080 -1.2229 6.7771 10.7771 -9.2229 2.7771 -5.2229 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8306 4.5760 
10.0000 43.0000 1.0000 -0.6213 1.0000 2.3671 8 -1.0000 1.0000 4.1680 5.3787 -2.6213 -10.6213 1.3787 -6.6213 9.3787 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8605 4.6092 
10.0000 44.0000 1.0000 3.3810 0.0000 -6.7633 2 1.0000 1.0000 2.6730 -6.6190 1.3810 13.3810 -2.6190 9.3810 5.3810 0.4016 0.7738 0.4573 0.5674 0.3012 2.5012 1.9807 4.7271 
