subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
10.0000 48.0000 1.0000 2.0000 1.0000 3.2300 8 -1.0000 1.0000 1.6950 -8.0000 4.0000 12.0000 0.0000 8.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9308 4.6927 
10.0000 6.0000 1.0000 -4.0000 1.0000 3.2300 8 -1.0000 1.0000 1.8710 -14.0000 -2.0000 6.0000 -6.0000 2.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8201 4.5758 
10.0000 49.0000 1.0000 2.0000 1.0000 4.8450 8 -1.0000 1.0000 2.1680 8.0000 -4.0000 -8.0000 12.0000 0.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8206 4.5758 
10.0000 14.0000 1.0000 -4.0000 0.0000 4.8450 8 -1.0000 1.0000 1.3440 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.4039 0.5726 0.4376 0.3081 0.7777 2.4999 1.9799 4.7258 
10.0000 41.0000 1.0000 0.0000 0.0000 3.2300 NR 0.0000 0.0000 0.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.3783 0.5665 0.3090 0.7360 0.5016 2.4915 1.8326 4.5673 
10.0000 2.0000 1.0000 -4.0000 1.0000 -3.2300 2 1.0000 1.0000 4.2840 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9323 4.6759 
10.0000 55.0000 1.0000 2.0000 0.0000 3.2300 8 -1.0000 1.0000 2.8270 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.4309 0.3170 0.6897 0.3540 0.7150 2.5065 1.8691 4.6159 
10.0000 16.0000 1.0000 -2.0000 1.0000 -3.2300 2 1.0000 1.0000 4.7930 0.0000 -8.0000 -12.0000 8.0000 -4.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9501 4.7093 
10.0000 11.0000 1.0000 -4.0000 0.0000 0.0000 2 1.0000 0.0000 1.5750 2.0000 -6.0000 -14.0000 -2.0000 -10.0000 6.0000 0.4654 0.5658 0.5228 0.3921 0.5581 2.5043 1.8490 4.6135 
10.0000 53.0000 1.0000 2.0000 0.0000 0.0000 2 1.0000 0.0000 2.6460 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.4091 0.3638 0.5307 0.4009 0.7893 2.4938 1.8394 4.5863 
10.0000 39.0000 1.0000 0.0000 0.0000 0.0000 2 1.0000 0.0000 1.8180 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.7271 0.6070 0.3236 0.4894 0.3605 2.5076 1.8832 4.6501 
10.0000 59.0000 1.0000 4.0000 1.0000 -1.6150 2 1.0000 1.0000 2.3990 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9825 4.7261 
10.0000 19.0000 1.0000 -2.0000 1.0000 1.6150 8 -1.0000 1.0000 2.4790 0.0000 -8.0000 -12.0000 8.0000 -4.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9570 4.7093 
10.0000 43.0000 1.0000 2.0000 1.0000 -4.8450 8 -1.0000 0.0000 4.3600 -8.0000 0.0000 12.0000 -4.0000 8.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8527 4.5926 
10.0000 46.0000 1.0000 2.0000 1.0000 0.0000 8 -1.0000 0.0000 3.6810 8.0000 -4.0000 -8.0000 12.0000 0.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8719 4.6259 
10.0000 45.0000 1.0000 2.0000 1.0000 -1.6150 2 1.0000 1.0000 4.9280 12.0000 4.0000 -4.0000 8.0000 -8.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8463 4.6091 
10.0000 68.0000 1.0000 4.0000 0.0000 1.6150 8 -1.0000 1.0000 2.7190 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.4326 0.6176 0.7039 0.4076 0.3384 2.5001 1.9754 4.7259 
10.0000 47.0000 1.0000 2.0000 1.0000 1.6150 8 -1.0000 1.0000 3.4520 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8538 4.6094 
10.0000 33.0000 1.0000 0.0000 1.0000 1.6150 8 -1.0000 1.0000 1.5540 -10.0000 -2.0000 10.0000 -6.0000 6.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9264 4.6760 
10.0000 34.0000 1.0000 0.0000 1.0000 3.2300 8 -1.0000 1.0000 1.5360 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8260 4.5758 
10.0000 64.0000 1.0000 4.0000 0.0000 -4.8450 2 1.0000 1.0000 2.0640 14.0000 6.0000 -2.0000 10.0000 -6.0000 2.0000 0.5270 0.6495 0.3092 0.4169 0.5881 2.4908 1.7772 4.5166 
10.0000 5.0000 1.0000 -4.0000 1.0000 1.6150 NR 0.0000 0.0000 0.0000 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7921 4.5425 
10.0000 52.0000 1.0000 2.0000 0.0000 -1.6150 8 -1.0000 0.0000 1.2090 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.5286 0.4655 0.5119 0.5850 0.3991 2.4902 1.9497 4.6995 
10.0000 51.0000 1.0000 2.0000 0.0000 -3.2300 2 1.0000 1.0000 1.0460 -4.0000 4.0000 12.0000 0.0000 8.0000 -8.0000 0.5583 0.4181 0.3463 0.7037 0.4766 2.5031 1.8179 4.5788 
10.0000 62.0000 1.0000 4.0000 1.0000 3.2300 NR 0.0000 0.0000 0.0000 10.0000 2.0000 -2.0000 6.0000 -6.0000 14.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9614 4.7094 
10.0000 70.0000 1.0000 4.0000 0.0000 4.8450 NR 0.0000 0.0000 0.0000 10.0000 -2.0000 -6.0000 14.0000 2.0000 6.0000 0.3662 0.6049 0.3584 0.7199 0.4438 2.4933 1.7786 4.5190 
10.0000 24.0000 1.0000 -2.0000 0.0000 -1.6150 8 -1.0000 0.0000 1.9950 8.0000 0.0000 -12.0000 4.0000 -8.0000 -4.0000 0.6026 0.4054 0.4423 0.7214 0.3265 2.4982 1.7610 4.5073 
10.0000 32.0000 1.0000 0.0000 1.0000 0.0000 8 -1.0000 0.0000 1.2970 6.0000 -2.0000 -6.0000 2.0000 -10.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8039 4.5425 
10.0000 22.0000 1.0000 -2.0000 0.0000 -4.8450 2 1.0000 1.0000 1.7880 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.3293 0.4115 0.7468 0.4127 0.6036 2.5039 1.9747 4.7132 
10.0000 63.0000 1.0000 4.0000 1.0000 4.8450 8 -1.0000 1.0000 2.6310 14.0000 6.0000 -2.0000 10.0000 -6.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8746 4.6260 
10.0000 25.0000 1.0000 -2.0000 0.0000 0.0000 NR 0.0000 0.0000 0.0000 8.0000 -4.0000 -12.0000 0.0000 -8.0000 4.0000 0.3980 0.7598 0.6002 0.4356 0.3147 2.5082 1.9757 4.7343 
10.0000 21.0000 1.0000 -2.0000 1.0000 4.8450 8 -1.0000 1.0000 1.1390 -12.0000 -4.0000 8.0000 -8.0000 4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8787 4.6259 
10.0000 37.0000 1.0000 0.0000 0.0000 -3.2300 8 -1.0000 0.0000 3.3470 -6.0000 2.0000 10.0000 -2.0000 6.0000 -10.0000 0.4170 0.6920 0.3482 0.3747 0.6694 2.5014 1.9882 4.7439 
10.0000 54.0000 1.0000 2.0000 0.0000 1.6150 NR 0.0000 0.0000 0.0000 -8.0000 4.0000 12.0000 0.0000 8.0000 -4.0000 0.5347 0.3118 0.6693 0.3634 0.6129 2.4921 1.7625 4.5013 
10.0000 69.0000 1.0000 4.0000 0.0000 3.2300 8 -1.0000 1.0000 1.3850 10.0000 -2.0000 -6.0000 14.0000 2.0000 6.0000 0.5386 0.3831 0.6075 0.3092 0.6692 2.5076 1.9311 4.6835 
10.0000 26.0000 1.0000 -2.0000 0.0000 1.6150 8 -1.0000 1.0000 4.2020 -12.0000 -4.0000 8.0000 -8.0000 4.0000 0.0000 0.5257 0.3714 0.5233 0.3905 0.6879 2.4988 1.9394 4.6745 
10.0000 23.0000 1.0000 -2.0000 0.0000 -3.2300 8 -1.0000 0.0000 3.6950 -4.0000 4.0000 8.0000 -12.0000 0.0000 -8.0000 0.3310 0.4591 0.6225 0.5872 0.5059 2.5057 1.9003 4.6650 
10.0000 35.0000 1.0000 0.0000 1.0000 4.8450 8 -1.0000 1.0000 1.3680 -6.0000 2.0000 10.0000 -2.0000 6.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9734 4.7260 
10.0000 13.0000 1.0000 -4.0000 0.0000 3.2300 8 -1.0000 1.0000 1.0450 6.0000 -2.0000 -14.0000 2.0000 -10.0000 -6.0000 0.3318 0.5117 0.4118 0.6550 0.5975 2.5078 1.8783 4.6337 
10.0000 15.0000 1.0000 -2.0000 1.0000 -4.8450 2 1.0000 1.0000 1.2270 -8.0000 4.0000 8.0000 -12.0000 0.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8887 4.6427 
10.0000 28.0000 1.0000 -2.0000 0.0000 4.8450 8 -1.0000 1.0000 1.5440 -12.0000 0.0000 8.0000 -4.0000 4.0000 -8.0000 0.4331 0.7734 0.6133 0.3056 0.3826 2.5080 1.9644 4.7172 
10.0000 38.0000 1.0000 0.0000 0.0000 -1.6150 2 1.0000 1.0000 2.0280 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.6474 0.5346 0.3495 0.6146 0.3624 2.5087 1.9112 4.6679 
