subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
13.0000 1.0000 -4.0000 1.0000 11.0000 2 -1.0000 1.0000 1.4210 0.0000 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9250 4.6759 
13.0000 2.0000 -4.0000 1.0000 -11.0000 8 1.0000 1.0000 1.1690 0.0000 -14.0000 -2.0000 2.0000 -6.0000 6.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7798 4.5259 
13.0000 3.0000 0.0000 1.0000 -11.0000 8 1.0000 1.0000 1.2820 0.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9584 4.7091 
13.0000 4.0000 4.0000 1.0000 -11.0000 8 1.0000 1.0000 0.9880 0.0000 -2.0000 6.0000 14.0000 2.0000 10.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8291 4.5760 
13.0000 5.0000 4.0000 0.0000 -11.0000 8 1.0000 1.0000 1.4350 0.0000 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.7433 0.5273 0.4089 0.3628 0.4545 2.4968 1.9315 4.6893 
13.0000 6.0000 -4.0000 1.0000 11.0000 2 -1.0000 1.0000 0.9670 0.0000 -14.0000 -6.0000 6.0000 -10.0000 2.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9937 4.7426 
13.0000 7.0000 0.0000 1.0000 -11.0000 8 1.0000 1.0000 1.1090 0.0000 2.0000 -6.0000 -10.0000 10.0000 -2.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9828 4.7425 
13.0000 8.0000 4.0000 0.0000 -11.0000 8 1.0000 1.0000 1.1800 0.0000 -6.0000 2.0000 10.0000 -2.0000 14.0000 6.0000 0.4286 0.5124 0.3596 0.5475 0.6532 2.5014 1.8109 4.5606 
13.0000 9.0000 -2.0000 1.0000 -9.0000 8 1.0000 1.0000 0.8930 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9793 4.7259 
13.0000 10.0000 0.0000 0.0000 9.0000 2 -1.0000 1.0000 0.9470 0.0000 -6.0000 2.0000 6.0000 -2.0000 10.0000 -10.0000 0.4315 0.6403 0.4168 0.5282 0.4923 2.5091 1.8847 4.6349 
13.0000 11.0000 4.0000 1.0000 7.0000 2 -1.0000 1.0000 0.8490 0.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7898 4.5425 
13.0000 12.0000 -2.0000 0.0000 7.0000 2 -1.0000 1.0000 2.3280 0.0000 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.6857 0.5105 0.3284 0.5929 0.3871 2.5046 1.9322 4.6806 
13.0000 13.0000 4.0000 1.0000 -5.0000 8 1.0000 1.0000 1.0090 0.0000 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9721 4.7092 
13.0000 14.0000 2.0000 0.0000 5.0000 2 -1.0000 1.0000 1.1980 0.0000 -8.0000 0.0000 12.0000 -4.0000 8.0000 4.0000 0.3347 0.4394 0.4897 0.7323 0.5100 2.5061 1.8100 4.5653 
13.0000 15.0000 4.0000 1.0000 -3.0000 2 -1.0000 0.0000 2.1070 0.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9688 4.7258 
13.0000 16.0000 -4.0000 0.0000 -3.0000 8 1.0000 1.0000 0.8900 0.0000 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.4769 0.4269 0.7763 0.4491 0.3792 2.5084 1.8403 4.6010 
13.0000 17.0000 2.0000 1.0000 1.0000 2 -1.0000 1.0000 1.6510 0.0000 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9887 4.7428 
13.0000 18.0000 -4.0000 1.0000 -1.0000 8 1.0000 1.0000 1.3950 0.0000 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8700 4.6258 
13.0000 19.0000 0.0000 0.0000 -1.0000 2 -1.0000 0.0000 3.0390 1.0000 -2.0000 6.0000 10.0000 -10.0000 2.0000 -6.0000 0.4996 0.7599 0.4130 0.4805 0.3418 2.4948 1.8782 4.6208 
13.0000 20.0000 2.0000 1.0000 1.9900 2 -1.0000 1.0000 1.2750 1.0000 -4.0000 4.0000 12.0000 0.0000 8.0000 -8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9274 4.6758 
13.0000 21.0000 2.0000 0.0000 1.9900 2 -1.0000 1.0000 1.3120 2.0000 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.6599 0.3552 0.4083 0.7055 0.3693 2.4983 1.9705 4.7075 
13.0000 22.0000 -2.0000 1.0000 -1.6600 8 1.0000 1.0000 1.9330 2.0000 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8651 4.6258 
13.0000 23.0000 4.0000 1.0000 1.6600 2 -1.0000 1.0000 1.3910 2.0000 10.0000 -2.0000 -6.0000 14.0000 2.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9524 4.7093 
13.0000 24.0000 0.0000 1.0000 -1.6600 2 -1.0000 0.0000 1.1780 2.0000 6.0000 -2.0000 -6.0000 2.0000 -10.0000 10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8362 4.5925 
13.0000 25.0000 2.0000 1.0000 1.6600 2 -1.0000 1.0000 1.0160 2.0000 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8190 4.5759 
13.0000 26.0000 0.0000 1.0000 1.6600 2 -1.0000 1.0000 1.0210 2.0000 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7586 4.5091 
13.0000 27.0000 0.0000 1.0000 -1.6600 8 1.0000 1.0000 1.3240 2.0000 10.0000 2.0000 -10.0000 6.0000 -6.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9560 4.7092 
13.0000 28.0000 -2.0000 0.0000 1.6600 2 -1.0000 1.0000 0.9880 2.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.5688 0.7088 0.5302 0.3070 0.3831 2.4978 1.8415 4.5904 
13.0000 29.0000 -2.0000 1.0000 -1.3300 2 -1.0000 0.0000 1.0690 2.0000 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8968 4.6424 
13.0000 30.0000 0.0000 0.0000 -1.3300 8 1.0000 1.0000 2.3300 2.0000 2.0000 -6.0000 -10.0000 10.0000 -2.0000 6.0000 0.4546 0.7731 0.5053 0.3052 0.4550 2.4932 1.7888 4.5192 
13.0000 31.0000 0.0000 1.0000 -1.0000 8 1.0000 1.0000 2.3510 2.0000 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8556 4.6092 
13.0000 32.0000 2.0000 0.0000 1.0000 2 -1.0000 1.0000 1.1110 2.0000 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.5521 0.4791 0.6842 0.3145 0.4617 2.4915 1.9499 4.7006 
