subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
13.0000 44.0000 1.0000 2.0000 1.0000 -2.8133 8 1.0000 1.0000 1.1770 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8599 4.6092 
13.0000 18.0000 1.0000 -2.0000 1.0000 0.0000 2 -1.0000 0.0000 1.7110 0.0000 -8.0000 -12.0000 8.0000 -4.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8475 4.5927 
13.0000 16.0000 1.0000 -2.0000 1.0000 -2.8133 8 1.0000 1.0000 1.1780 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7530 4.4926 
13.0000 61.0000 1.0000 4.0000 1.0000 1.4067 2 -1.0000 1.0000 1.3730 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8525 4.5924 
13.0000 5.0000 1.0000 -4.0000 1.0000 1.4067 2 -1.0000 1.0000 1.1070 6.0000 -2.0000 -14.0000 2.0000 -10.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7979 4.5591 
13.0000 32.0000 1.0000 0.0000 1.0000 0.0000 2 -1.0000 0.0000 0.9810 -6.0000 2.0000 10.0000 -2.0000 6.0000 -10.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7586 4.5092 
13.0000 33.0000 1.0000 0.0000 1.0000 1.4067 2 -1.0000 1.0000 0.9130 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8623 4.6092 
13.0000 64.0000 1.0000 4.0000 0.0000 -4.2200 8 1.0000 1.0000 1.0320 10.0000 -2.0000 -6.0000 14.0000 2.0000 6.0000 0.6862 0.4373 0.5809 0.3221 0.4664 2.4928 1.8936 4.6353 
13.0000 9.0000 1.0000 -4.0000 0.0000 -2.8133 8 1.0000 1.0000 1.1100 -14.0000 -6.0000 6.0000 -10.0000 2.0000 -2.0000 0.4370 0.6492 0.4565 0.5040 0.4571 2.5038 1.9164 4.6630 
13.0000 49.0000 1.0000 2.0000 1.0000 4.2200 2 -1.0000 1.0000 1.1590 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9802 4.7259 
13.0000 51.0000 1.0000 2.0000 0.0000 -2.8133 8 1.0000 1.0000 1.0870 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.4017 0.4955 0.6325 0.3685 0.6011 2.4993 1.9561 4.7086 
13.0000 4.0000 1.0000 -4.0000 1.0000 0.0000 8 1.0000 0.0000 1.4150 2.0000 -6.0000 -14.0000 -2.0000 -10.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8681 4.6093 
