"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"1"	14	62	1	2	2.98	1	5	1	1	1.453	5.4377	2.6167	10.1769	-1.0021	0.1983	-2.1564	7.3501	4.1999	-6.3753	-3.6414	-0.9776	12.7767	9.4023	-1.2809	1.5465	5.3528	8.0409	2.4381	0.4858	5.434	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6835	3.154	14	1	0.373630384588146	1	0
"2"	14	64	1	-4	-5.96	0	4	-1	1	1.256	-1.1886	-3.5772	-10.655	-6.9594	-9.0224	-5.3674	0.275	-11.8121	-12.9408	-0.9526	-8.1736	-12.4603	-9.9747	0.5595	-2.3882	-2.1779	2.4844	-10.775	-4.1953	-10.3882	0.3171	0.224	0.3177	0.4391	0.4839	0.3299	0.303	0.3359	0.4358	0.32	0.2632	0.3791	0.3343	0.3797	0.2902	0.4101	0.2543	0.3056	0.2046	6.3273	1.5447	2.8069	14	2	0.227932068046007	0	1
"3"	14	60	1	0	0	1	7	1	1	2.19	4.2216	-1.0673	-6.5705	-0.2921	5.1838	-5.1638	1.0451	0.3953	9.4681	0.3023	-9.2601	-2.6563	1.835	1.1154	-1.3214	-3.2555	4.2436	9.3973	-6.3842	-0.5041	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5882	3.7906	14	3	0.783901543828409	1	0
"4"	14	33	1	1	1.49	1	6	1	1	1.898	-1.9377	2.3808	1.9906	2.9186	-1.8134	7.9711	1.5058	9.667	-1.8425	5.7291	-5.9212	6.5758	-1.6191	8.6435	7.0592	-5.5614	-2.066	-6.495	4.3541	0.0688	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4292	3.3316	14	4	0.640800700187736	1	0
"5"	14	37	1	-2	-2.98	0	5	-1	1	1.758	-7.8153	-11.3419	7.7405	0.3626	-7.2861	-2.429	-10.1466	-1.2404	-6.9128	-1.4626	-8.9831	-0.8099	-10.045	0.412	-1.3203	-2.9701	1.3975	-0.8979	1.1989	1.2249	0.2569	0.4162	0.29	0.447	0.3625	0.3321	0.2612	0.3437	0.2133	0.2452	0.4638	0.2557	0.379	0.415	0.2584	0.431	0.2286	0.4732	0.2628	6.3358	1.6613	3.4254	14	5	0.564176799262985	0	1
"6"	14	44	1	-2	-2.98	1	6	1	0	1.721	-6.7579	-0.5354	-3.3861	2.7336	-4.4223	1.322	-1.1163	3.5791	7.1425	-4.089	-7.654	-6.1119	-2.6169	-4.2497	-4.5107	-0.0781	-16.4167	-6.4074	-6.6796	1.4606	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6702	3.4056	14	6	0.542905517229402	1	0
"7"	14	9	1	-2	-2.98	0	7	1	0	2.197	-3.8932	-8.2528	-6.0495	-0.0026	-4.2322	0.4573	-7.5955	-3.3524	-1.039	-0.0044	-5.3219	7.9005	8.2369	0.3719	-3.5309	-4.4703	-3.0926	-12.3053	-9.3898	-4.0271	0.4924	0.3084	0.4035	0.277	0.4085	0.2278	0.3278	0.2231	0.4283	0.4812	0.2028	0.3926	0.3652	0.2022	0.3192	0.2822	0.368	0.2514	0.3755	6.3369	1.6101	3.8142	14	7	0.787092793402473	1	0
"8"	14	8	1	-4	-5.96	0	5	-1	1	1.299	-4.5517	-4.7294	-3.9526	-7.7017	-9.6952	-2.8344	-3.1322	4.7143	-11.6888	-2.4648	-5.0031	-12.938	-0.5902	-8.825	-9.7958	-10.1178	-7.1704	4.1289	-13.9452	-7.4174	0.3335	0.26	0.2852	0.2177	0.3746	0.2921	0.3754	0.2882	0.3326	0.3879	0.4577	0.3907	0.3025	0.2741	0.3122	0.2835	0.2209	0.4948	0.4399	6.3238	1.4919	2.7996	14	8	0.261594737688462	0	1
"9"	14	18	1	0	0	1	7	1	1	2.222	-4.9823	-5.1397	1.8756	-2.5097	-1.0842	6.464	-3.7078	7.0251	-4.5931	2.3443	-1.3644	-6.1621	5.4415	-4.0911	0.5226	0.1073	4.8876	12.303	-5.2062	-0.9002	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6646	3.8897	14	9	0.798407691217438	1	0
"10"	14	43	1	-4	-5.96	1	6	-1	1	1.718	-10.0755	-6.5876	-8.5553	-2.819	-4.2954	2.537	-2.7611	-14.4212	1.7916	-9.0081	-4.6532	0.6852	-11.4852	-6.332	-14.2372	-3.2088	-5.8447	-6.533	-0.5014	-11.0725	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4574	3.1857	14	10	0.541160823562064	0	1
"11"	14	53	1	0	0	0	6	1	0	1.849	-0.9215	-3.4971	-0.7636	2.7651	1.7629	11.0981	-10.9126	-3.4972	2.8442	-11.3218	-0.4649	3.7982	-0.5378	1.3927	5.6613	2.9079	1.9953	-2.339	0.0405	1.6602	0.2957	0.2015	0.2886	0.2014	0.4712	0.4065	0.2941	0.3323	0.2803	0.3579	0.2588	0.5324	0.3647	0.2084	0.3723	0.335	0.5282	0.3317	0.2698	6.3307	1.6826	3.5331	14	11	0.614644952404988	1	0
"12"	14	49	1	4	5.96	1	6	1	1	1.9	9.0612	-1.2303	6.102	5.2271	11.8599	16.9473	3.3697	9.4546	2.926	7.7662	10.1289	0.6044	14.2704	1.2461	2.8306	2.6861	3.7354	-0.9574	9.9735	3.4864	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5687	3.4836	14	12	0.641853886172395	1	0
"13"	14	7	1	4	5.96	1	4	1	1	1.197	1.1836	4.0303	9.8295	3.8364	2.5001	6.4132	5.6611	13.6553	10.2714	0.486	4.0331	-6.223	13.4002	6.5133	10.9557	8.1928	8.838	10.6399	4.4929	-0.6281	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6987	2.914	14	13	0.179818426575836	1	0
