"subNo"	"index"	"block"	"level"	"mean"	"periodicity"	"nEvents"	"answer"	"isCorrect"	"rt"	"s1"	"s2"	"s3"	"s4"	"s5"	"s6"	"s7"	"s8"	"s9"	"s10"	"s11"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"t1"	"t2"	"t3"	"t4"	"t5"	"t6"	"t7"	"t8"	"t9"	"t10"	"t11"	"t12"	"t13"	"t14"	"t15"	"t16"	"t17"	"t18"	"t19"	"seqDuration"	"startInterval"	"trialDuration"	"pID"	"Trial"	"rtLog"	"right"	"left"
"11"	17	48	1	2	2	1	10	1	1	3.264	3.4077	7.3075	-1.0351	9.9781	13.2548	-0.4914	2.1729	2.6086	0.0566	-4.3001	1.087	3.7538	-7.2781	-0.8145	5.815	-0.0322	-1.1155	6.3637	-3.7042	2.6532	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7168	4.9815	17	11	1.18295343710186	1	0
"12"	17	10	1	-1	-1	0	12	-1	1	3.355	-3.5743	2.1153	-3.2808	-1.7809	-7.1028	-0.9481	7.3271	-10.4753	4.578	2.9497	-0.1449	-8.426	-2.5383	-3.2319	-3.2306	7.4134	-2.9496	0.4618	7.3457	-4.7238	0.3284	0.2729	0.4264	0.308	0.2087	0.3082	0.2296	0.2704	0.3607	0.2225	0.3535	0.4347	0.5182	0.2319	0.4515	0.4184	0.3409	0.2912	0.358	6.3341	1.5659	4.9389	17	12	1.21045177042365	0	1
"13"	17	6	1	2	2	1	7	1	1	2.292	-0.3272	2.7813	-5.6985	-0.4414	-3.1374	-5.9964	5.3109	2.3792	-4.1041	10.0153	4.976	-5.7729	6.405	9.3761	1.6565	7.008	4.3406	-0.5135	3.1681	6.995	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5692	3.8762	17	13	0.829424798852493	1	0
"14"	17	52	1	-1	-1	0	12	-1	1	3.697	-2.6495	2.6199	-3.6133	-10.7738	-2.079	2.8141	-12.3899	-0.5444	1.3939	-5.0927	6.5756	6.8081	-2.8765	3.6429	-4.159	2.6767	0.1363	-4.5651	0.6698	1.3635	0.4086	0.2539	0.3912	0.3362	0.4271	0.3825	0.2098	0.2996	0.4631	0.2928	0.2074	0.2351	0.4114	0.2387	0.5292	0.2834	0.2356	0.3485	0.3814	6.3357	1.4819	5.1975	17	14	1.30752167995449	0	1
"15"	17	32	1	0	0	1	13	1	1	4.031	-0.0236	-4.7013	12.2734	5.0653	6.9848	-5.7157	-2.7473	3.0765	-3.8238	-1.2448	-4.099	1.0275	-7.4462	-6.367	4.8855	1.0514	-1.5255	0.8639	0.0392	4.3164	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7102	5.7485	17	15	1.39401448413503	1	0
"16"	17	16	1	-2	-2	1	10	-1	1	3.25	-2.2467	7.1725	-2.877	-3.2909	-1.6698	-2.5912	1.9846	-3.3564	-10.1744	-0.4195	2.0945	8.4118	-11.1161	0.8519	-6.7906	-7.2185	0.5006	-4.4859	-4.2933	-0.2959	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5705	4.8342	17	16	1.17865499634165	0	1
"17"	17	24	1	-1	-1	0	7	1	0	2.533	-1.9665	-7.685	1.4632	3.0016	6.6545	1.8276	0.2979	3.5375	-7.2309	-6.9928	-5.2366	-5.0661	-1.6587	2.0833	0.9211	-3.0552	9.5292	-6.7041	3.1526	-5.125	0.4589	0.4933	0.5215	0.2867	0.4081	0.2471	0.3986	0.4985	0.2944	0.2288	0.2963	0.2627	0.2043	0.4274	0.2413	0.277	0.3476	0.2334	0.2059	6.332	1.5495	4.0841	17	17	0.929404371019538	1	0
"18"	17	66	1	-1	-1	0	10	1	0	3.124	3.4101	5.0684	-0.5213	4.5455	-10.5076	8.2637	-1.4305	1.7661	-5.1851	-4.9825	-5.2534	5.8963	1.0437	-3.5362	-4.3338	-5.0407	-6.5099	2.7028	-0.6028	-6.2242	0.2275	0.4419	0.377	0.279	0.4408	0.2678	0.3637	0.4226	0.2842	0.2369	0.4452	0.3458	0.2204	0.3903	0.264	0.2009	0.3651	0.4927	0.2583	6.324	1.4992	4.625	17	18	1.13911423197744	1	0
"19"	17	42	1	4	4	0	7	1	1	2.118	4.1016	2.2572	0.4089	9.9006	3.4378	3.9755	9.6969	-0.0832	9.8409	14.8758	-4.703	0.1075	2.7839	4.2365	10.4214	1.959	1.9097	4.3994	4.4692	-3.8862	0.2408	0.3288	0.4577	0.2479	0.4329	0.2413	0.2786	0.377	0.3301	0.2045	0.2589	0.4872	0.3814	0.4418	0.379	0.46	0.2167	0.2506	0.3037	6.3189	1.5349	3.6526	17	19	0.750472247179215	1	0
"20"	17	8	1	-4	-4	0	9	-1	1	2.495	-6.9901	-1.0697	-2.1319	-0.8042	-12.0615	0.2359	0.723	-2.3475	-5.7514	-4.9369	-2.7498	-7.4821	0.9886	-12.5734	-1.9123	1.6009	0.3065	-8.5017	1.4608	-14.4165	0.2543	0.4604	0.2488	0.367	0.2265	0.2714	0.2333	0.272	0.3748	0.3481	0.4004	0.5233	0.2393	0.2936	0.2578	0.5307	0.4027	0.2888	0.3403	6.3336	1.7032	4.1959	17	20	0.914288729203482	0	1
"21"	17	50	1	-4	-4	0	14	-1	1	4.369	-6.2022	-9.5341	-3.9314	-0.0097	-11.0479	3.4561	-4.0412	-4.2742	6.0623	1.5323	-14.3281	-6.2048	-1.3982	-3.6288	-2.5269	-2.357	-10.2463	-0.5142	-6.1741	-2.8588	0.3966	0.2576	0.3895	0.2219	0.4781	0.4114	0.3808	0.2405	0.3186	0.3973	0.2988	0.245	0.2775	0.2213	0.2744	0.4217	0.281	0.3663	0.4558	6.334	1.5759	5.9527	17	21	1.4745341499693	0	1
"22"	17	18	1	0	0	1	13	-1	1	4.121	3.4881	2.1138	3.1279	5.9752	-10.176	8.4003	-7.4919	6.5835	-1.1408	4.6313	-7.4532	1.3973	-2.0668	-2.0035	-7.4986	2.7198	0.3096	-1.1325	-0.7259	1.223	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4758	5.6048	17	22	1.41609585235668	0	1
"23"	17	51	1	-2	-2	0	11	1	0	3.426	0.0302	0.7695	-5.687	6.7003	-2.1026	3.0347	-7.2652	3.2643	0.6911	-1.0252	-3.2717	-4.8892	-12.7074	5.2707	2.2362	-1.35	-7.232	-4.3653	-8.4501	-4.5689	0.4211	0.3452	0.2263	0.5192	0.223	0.4095	0.2505	0.2061	0.3817	0.2703	0.2215	0.3013	0.3322	0.4077	0.4425	0.4117	0.3253	0.2724	0.3612	6.3285	1.5296	4.9764	17	23	1.23139339990193	1	0
"24"	17	38	1	-1	-1	0	12	-1	1	3.719	-5.2516	8.3141	-3.4505	-4.6493	3.2284	-0.3055	-12.4962	-1.3369	-2.4985	-3.6718	2.224	-0.7302	5.9863	-5.896	-1.4151	-8.2811	5.6798	3.3449	0.646	-0.1674	0.4499	0.5218	0.2116	0.3698	0.2732	0.236	0.4729	0.2262	0.3688	0.2259	0.2574	0.3141	0.372	0.235	0.4033	0.2528	0.2121	0.5309	0.3996	6.3332	1.5488	5.2859	17	24	1.31345481494293	0	1
"25"	17	59	1	-1	-1	1	10	1	0	3.209	-2.4793	0.1518	-6.7137	-0.4335	-2.4314	0.8083	-7.3337	3.2763	1.5113	4.9294	0.9656	1.9352	-8.2962	3.7123	-3.8874	-14.0947	3.884	0.9995	3.0738	1.7629	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6592	4.8762	17	25	1.16595936212772	1	0
"26"	17	35	1	4	4	1	6	1	1	1.854	4.3502	6.1206	8.5072	7.9117	16.0935	2.8025	-2.2463	5.1487	0.0414	2.4095	9.6385	6.7384	3.8278	2.6028	4.6875	-0.8342	-8.2222	2.1269	5.0882	2.2794	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4679	3.3385	17	26	0.617345467143663	1	0
"27"	17	46	1	0	0	1	6	1	1	1.886	1.952	-6.6555	0.3777	-6.9873	0.4792	10.7264	-2.5966	-2.1965	1.213	-5.1161	-3.7418	4.1326	7.1014	0.0759	3.9269	4.4057	-7.3001	-5.9119	4.4772	0.7571	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5284	3.4204	17	27	0.634458184211266	1	0
"28"	17	17	1	-1	-1	1	8	-1	1	2.496	-1.3377	4.6732	-1.1043	0.8216	-0.7294	-2.6429	1.8379	-5.434	-0.4912	-5.7585	8.7597	1.803	-1.8009	-7.4595	0.8175	-5.9949	-3.2277	10.5933	-5.5012	-7.962	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.464	3.9636	17	28	0.914689450507181	0	1
"29"	17	40	1	1	1	0	8	1	1	2.447	5.1297	5.9037	-1.1141	-3.5455	5.0769	6.2893	5.8821	4.4268	-10.8027	2.7908	8.9562	-1.456	-2.5763	-0.9526	-5.7368	3.8118	-3.1635	1.1784	2.1274	-2.134	0.2046	0.2718	0.3044	0.4248	0.2901	0.2005	0.2914	0.4661	0.4273	0.4006	0.2983	0.2166	0.4878	0.4028	0.3228	0.2804	0.4789	0.3249	0.2255	6.3195	1.5646	4.0144	17	29	0.894862784460535	1	0
"30"	17	23	1	-2	-2	0	12	1	0	3.79	2.3123	-3.6477	2.7222	-2.4928	-3.3041	-12.9092	-7.9835	-5.0896	-2.976	-0.3522	2.9076	-2.9464	2.1268	-3.605	-0.8051	1.9509	-9.7841	4.3483	5.341	-7.4373	0.2725	0.4512	0.267	0.4384	0.2153	0.3191	0.397	0.4813	0.2618	0.2192	0.3846	0.2179	0.4806	0.3078	0.4485	0.2705	0.3658	0.2771	0.2513	6.3272	1.4397	5.241	17	30	1.33236601909433	1	0
"31"	17	68	1	1	1	0	10	1	1	3.036	2.0248	1.125	8.0648	4.1026	3.2749	5.4	5.2235	-0.6396	-1.3646	-0.9358	-5.0715	0.3898	-7.2579	-2.7647	-0.8174	-6.4261	0.8466	14.4885	-0.9904	-0.5835	0.206	0.4317	0.2137	0.4524	0.2366	0.3175	0.2514	0.4905	0.3152	0.2323	0.425	0.3777	0.2207	0.4321	0.2013	0.451	0.3582	0.2993	0.4199	6.3324	1.5177	4.5536	17	31	1.11054085953338	1	0
"32"	17	19	1	1	1	1	13	1	1	4.278	1.5441	-7.3377	-1.9085	-0.2858	0.6868	7.1387	0.898	-0.2053	3.7219	3.5296	-2.0728	9.3565	10.5326	-5.9182	-2.1726	-3.0557	-5.3685	-1.3562	7.6097	2.8231	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.682	5.9621	17	32	1.45348561066021	1	0
"33"	17	7	1	4	4	1	11	1	1	3.359	3.7472	-2.51	6.661	-4.9923	9.8732	-1.1134	7.1043	9.7909	10.2545	-7.1503	3.1711	2.7308	4.1102	3.33	5.795	6.9735	6.3	9.9944	0.0449	7.1348	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.7288	5.1093	17	33	1.21164331063016	1	0
"34"	17	39	1	0	0	0	15	1	0	4.906	3.9946	-3.8812	3.2609	-0.6846	-5.8482	-5.2004	0.581	4.468	-4.7345	2.5763	-1.5531	0.6379	-8.4172	6.0268	-0.1587	-1.2095	5.8608	7.8493	4.0248	-9.4761	0.3283	0.4952	0.3826	0.2033	0.2821	0.4953	0.2074	0.4423	0.2262	0.3379	0.3029	0.2764	0.428	0.3621	0.3006	0.475	0.2764	0.3062	0.2067	6.3349	1.7285	6.657	17	34	1.5904589458363	1	0
"35"	17	45	1	-1	-1	1	13	-1	1	4.307	0.0047	-1.2669	3.9567	-5.4463	8.2934	-6.7463	-3.8618	4.3419	-7.1796	4.4886	-9.7768	-1.8604	0.3948	-2.5732	-5.6173	-3.9596	5.6027	4.9834	0.6219	-3.8272	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.696	6.008	17	35	1.46024160607197	0	1
"36"	17	26	1	1	1	0	9	1	1	2.929	4.7927	-1.4142	-4.2693	-4.205	2.2807	0.7171	11.8103	-2.2213	-5.5054	-6.1931	0.4004	3.6621	-3.6901	-0.2619	6.7208	4.4926	3.7437	-1.8309	11.2284	1.2211	0.4739	0.2358	0.4047	0.4494	0.2833	0.2424	0.306	0.2237	0.48	0.2337	0.3059	0.221	0.3127	0.4447	0.2153	0.3281	0.4645	0.4335	0.2593	6.3178	1.6881	4.6298	17	36	1.0746610678456	1	0
"37"	17	3	1	-1	-1	1	6	1	0	1.967	0.5914	5.1451	11.2194	4.7436	-3.7787	-7.181	-2.1701	-5.9055	1.8359	-6.8764	-6.0484	-1.0208	-4.1142	4.9686	2.8049	0.1728	-2.0625	-3.8544	0.262	-6.9714	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5025	3.4844	17	37	0.676509539406922	1	0
"38"	17	11	1	0	0	0	9	-1	1	2.837	0.2403	3.1617	0.4402	-10.0788	-2.9279	8.2112	-6.2081	0.9185	5.5864	-2.4626	-0.6681	-5.1625	6.8223	-1.1876	9.441	1.2962	-1.3314	1.884	-6.6825	-1.4642	0.2825	0.2038	0.5212	0.4365	0.3386	0.2524	0.2869	0.2088	0.492	0.397	0.23	0.2861	0.497	0.2636	0.3126	0.3486	0.4075	0.2072	0.3481	6.3205	1.5253	4.3707	17	38	1.04274715582671	0	1
"39"	17	14	1	4	4	0	13	1	1	4.107	6.8217	2.7867	6.0673	3.0545	-8.875	-0.6595	-0.0077	6.1826	7.3742	4.8905	3.2488	1.2492	3.2927	6.6065	6.3695	14.791	10.3795	2.5985	-3.1138	8.0103	0.5065	0.4722	0.2862	0.3824	0.28	0.209	0.2907	0.3948	0.2004	0.25	0.2065	0.4768	0.3034	0.4689	0.2368	0.3742	0.4439	0.2443	0.2903	6.3172	1.6825	5.7916	17	39	1.41269283497442	1	0
"40"	17	15	1	-4	-4	1	16	-1	1	5.142	-1.0414	-0.7482	0.9599	-11.004	-5.385	-4.4159	-6.4264	4.1621	-5.057	-7.3768	-11.9807	-4.2072	0.7791	-3.482	-6.5416	-10.8838	0.5457	-11.7378	-1.2218	3.6128	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6568	6.8097	17	40	1.6374421088437	0	1
"41"	17	70	1	4	4	0	14	1	1	4.162	2.3796	4.4614	6.2757	4.9579	-4.3109	13.109	2.0548	0.569	9.7307	-5.5809	-0.4239	8.2219	6.3881	8.1068	1.4065	11.5625	0.1443	2.2314	2.0111	7.3796	0.2522	0.2116	0.3811	0.2104	0.532	0.2006	0.3994	0.2814	0.3504	0.272	0.2058	0.2326	0.2761	0.3755	0.5058	0.3249	0.5265	0.4711	0.3273	6.3369	1.4721	5.6292	17	41	1.42599572797144	1	0
"42"	17	28	1	4	4	0	16	1	1	4.984	3.4487	3.7734	7.0155	0.7082	10.6598	-6.3115	3.7962	7.1565	4.0038	9.2676	10.5474	0.1689	-1.2473	3.6772	5.9371	-0.4449	-4.8735	10.6832	9.4434	3.1336	0.4934	0.2078	0.3801	0.345	0.4065	0.261	0.2319	0.273	0.4143	0.2397	0.2943	0.4937	0.2378	0.3608	0.2888	0.4786	0.2288	0.3214	0.3783	6.3353	1.6964	6.701	17	42	1.60623278148515	1	0
"43"	17	44	1	-2	-2	1	10	1	0	3.033	-3.4401	1.0064	4.48	-2.4403	2.2257	-5.4695	1.4033	9.9332	-2.7811	-9.6671	-7.6188	-7.513	1.292	-7.0075	-4.4569	1.1097	-3.2142	1.2773	-8.9389	-1.7379	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4122	4.4673	17	43	1.10955222870644	1	0
"44"	17	37	1	-2	-2	0	15	-1	1	5.024	2.3303	0.2941	-5.6478	-6.3835	6.5394	-5.5423	3.0145	4.1271	-8.4475	-1.9551	-7.4649	-10.6841	-1.8432	-0.2674	5.5085	-8.4223	1.5059	0.2729	-0.5982	-4.7303	0.4688	0.2034	0.4643	0.3527	0.2747	0.3827	0.3378	0.3768	0.4655	0.2533	0.2807	0.4913	0.2011	0.2276	0.45	0.3447	0.2235	0.2523	0.2807	6.332	1.7216	6.7581	17	44	1.6142264291659	0	1
"45"	17	58	1	-2	-2	1	8	1	0	2.392	2.1394	6.9348	1.8591	-3.1395	0.379	-2.9455	4.6844	-7.0915	6.2365	-11.3433	-0.816	-7.0487	1.5183	-5.944	-2.5879	-1.4775	-8.3563	-1.8517	-4.7082	-5.1781	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.6328	4.0432	17	45	0.872129836088385	1	0
"46"	17	57	1	-4	-4	1	8	-1	1	2.652	-1.897	-0.5536	-10.267	-3.219	-4.2091	-15.1281	-2.2066	-3.2032	0.6816	1.7628	1.0565	2.4159	-5.1347	0.5972	1.1925	-8.0565	-8.4376	-11.8651	-7.6773	-7.0997	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.5461	4.2029	17	46	0.975314072323616	0	1
"47"	17	13	1	2	2	0	11	1	1	3.557	-1.597	1.9873	1.4075	-0.2381	1.8312	8.7223	-2.9087	-3.6139	4.9289	-1.0783	3.2783	2.4728	4.8555	7.1987	-6.39	-4.1727	10.6309	1.8947	-2.6035	12.4241	0.2924	0.2117	0.2767	0.444	0.2116	0.4991	0.4184	0.3136	0.4309	0.2379	0.2813	0.5179	0.2318	0.3685	0.3434	0.3815	0.2969	0.2349	0.3275	6.32	1.6059	5.1747	17	47	1.26891749296632	1	0
"48"	17	21	1	4	4	1	15	1	1	4.756	3.5313	1.7936	12.0857	-4.0238	3.3183	2.3886	8.8068	-2.2892	15.1665	-0.385	3.8478	3.4509	5.1301	1.0267	5.1451	8.1008	3.1367	-2.8149	10.2063	0.9901	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4578	6.2235	17	48	1.55940697882854	1	0
"49"	17	62	1	2	2	1	15	1	1	4.792	0.8886	5.9482	2.1184	0.1337	9.2247	2.1045	9.0417	6.2746	2.4321	0.9866	0.97	10.2898	-2.694	0.7567	-9.9717	-0.6193	-5.4209	5.585	-0.2915	2.726	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4634	6.2589	17	49	1.56694786081315	1	0
"50"	17	9	1	-2	-2	0	14	-1	1	4.442	-0.2321	0.9598	-2.9618	-1.5878	-0.2235	-2.2657	-7.9125	-5.3543	-0.3067	4.0634	-5.9447	-4.6465	-4.4937	-8.3154	2.7583	6.8531	0.1948	-0.5203	3.2436	-15.0066	0.2735	0.4936	0.2069	0.4308	0.2938	0.2225	0.3458	0.2513	0.5303	0.2799	0.308	0.2348	0.2957	0.3294	0.2595	0.3306	0.4189	0.3754	0.4498	6.3305	1.6811	6.1264	17	50	1.49110472547224	0	1
"51"	17	54	1	1	1	0	6	1	1	1.755	-0.4332	5.0431	7.5409	3.4376	-5.4451	4.4868	4.789	0.9799	2.9927	-2.7804	-2.4989	-3.0539	-8.7458	5.3056	8.4765	8.9813	0.641	0.2387	-5.4389	-3.5781	0.2146	0.2876	0.4563	0.4104	0.313	0.4957	0.3388	0.3717	0.2655	0.4221	0.2606	0.4489	0.3249	0.2117	0.2421	0.4829	0.2368	0.2893	0.2506	6.3235	1.4639	3.2385	17	51	0.562468856917829	1	0
"52"	17	27	1	2	2	0	10	1	1	3.433	-2.9014	-1.4461	0.4997	13.9647	2.5295	-2.3836	8.5182	2.8697	7.6092	3.7254	4.3035	4.3407	-1.9683	0.2962	0.2582	0.1081	-5.5247	6.4582	6.3732	-6.5741	0.5289	0.3975	0.338	0.306	0.3317	0.2546	0.4085	0.2071	0.4338	0.335	0.2748	0.3827	0.4176	0.206	0.2699	0.374	0.2455	0.3241	0.2842	6.3198	1.4749	4.9171	17	52	1.23343451447555	1	0
"53"	17	30	1	-2	-2	1	15	-1	1	4.685	-3.0421	2.9735	-0.7004	-5.1776	1.1345	-4.9051	-2.4853	-16.0118	-1.6778	-0.5271	-8.8122	5.092	-3.212	6.9242	-3.9431	-3.3012	-4.9602	0.2795	-2.6234	3.1918	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	0.333	6.327	1.4363	6.1353	17	53	1.54436591569039	0	1
