subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
1.0000 1.0000 -2.0000 0.0000 -11.0000 8 1.0000 1.0000 3.8990 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.5825 0.3471 0.5351 0.3840 0.6605 2.5092 1.9955 4.7517 
1.0000 2.0000 2.0000 1.0000 -11.0000 8 1.0000 1.0000 1.6660 0.0000 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8375 4.5925 
1.0000 3.0000 4.0000 1.0000 -11.0000 8 1.0000 1.0000 2.6900 0.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8225 4.5759 
1.0000 4.0000 -2.0000 1.0000 11.0000 2 -1.0000 1.0000 2.3830 0.0000 8.0000 -4.0000 -8.0000 0.0000 -12.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.7559 4.4925 
1.0000 5.0000 -4.0000 1.0000 -11.0000 8 1.0000 1.0000 2.5510 0.0000 6.0000 -2.0000 -14.0000 2.0000 -10.0000 -6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9029 4.6594 
1.0000 6.0000 4.0000 1.0000 -11.0000 8 1.0000 1.0000 3.2210 0.0000 -6.0000 6.0000 10.0000 2.0000 14.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8249 4.5758 
1.0000 7.0000 -2.0000 0.0000 -11.0000 8 1.0000 1.0000 2.1530 0.0000 -4.0000 4.0000 8.0000 -12.0000 0.0000 -8.0000 0.5734 0.3513 0.4132 0.4548 0.7061 2.4988 1.9640 4.7080 
1.0000 8.0000 -4.0000 0.0000 -9.0000 8 1.0000 1.0000 1.0220 0.0000 -10.0000 2.0000 6.0000 -14.0000 -2.0000 -6.0000 0.4611 0.4015 0.5458 0.3754 0.7222 2.5061 1.8825 4.6321 
1.0000 9.0000 -2.0000 1.0000 -7.0000 8 1.0000 1.0000 1.3320 0.0000 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9904 4.7427 
1.0000 10.0000 0.0000 0.0000 -7.0000 8 1.0000 1.0000 2.2320 0.0000 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.6435 0.3735 0.4221 0.6162 0.4503 2.5057 1.8452 4.5982 
1.0000 11.0000 0.0000 1.0000 -5.0000 8 1.0000 1.0000 1.2100 0.0000 10.0000 2.0000 -10.0000 6.0000 -6.0000 -2.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8514 4.5926 
1.0000 12.0000 2.0000 1.0000 -5.0000 8 1.0000 1.0000 2.5290 0.0000 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9515 4.6927 
1.0000 13.0000 -4.0000 0.0000 -5.0000 8 1.0000 1.0000 2.0940 0.0000 2.0000 -6.0000 -14.0000 -2.0000 -10.0000 6.0000 0.3146 0.4614 0.5858 0.5039 0.6335 2.4991 1.8572 4.6082 
1.0000 14.0000 2.0000 1.0000 -3.0000 8 1.0000 1.0000 2.6940 0.0000 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.8550 4.6094 
1.0000 15.0000 4.0000 0.0000 3.0000 2 -1.0000 1.0000 1.3180 0.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.5501 0.4063 0.5545 0.3240 0.6717 2.5066 1.7514 4.5157 
1.0000 16.0000 0.0000 1.0000 -1.0000 NR 0.0000 0.0000 0.0000 0.0000 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.5000 0.5000 0.5000 0.5000 0.5000 2.5000 1.9024 4.6593 
1.0000 17.0000 4.0000 0.0000 -1.0000 2 -1.0000 0.0000 3.3220 1.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.3916 0.3320 0.5814 0.7386 0.4526 2.4962 1.9131 4.6555 
1.0000 18.0000 2.0000 0.0000 -1.9900 8 1.0000 1.0000 3.1260 2.0000 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.5478 0.3043 0.5715 0.4956 0.5758 2.4951 1.9128 4.6543 
